FOV_ID_ss	channel_ID_ss	elongation_rate_ss	gen_time_min_ss	s_b_um_ss	s_d_um_ss	delta_s_ss
1	410	0.0206851	56	2.08	4.745	2.665
1	410	0.0231416	28	2.405	3.835	1.43
1	410	0.0204235	70	2.21	5.33	3.12
1	410	0.0213708	36	2.925	5.07	2.145
1	410	0.0182001	42	2.6	4.615	2.015
1	410	0.018095	48	2.6	4.875	2.275
1	410	0.0176136	52	2.6	4.94	2.34
1	410	0.0185073	52	2.665	5.33	2.665
1	410	0.0167869	48	3.055	5.525	2.47
1	410	0.0174881	48	2.86	5.2	2.34
1	410	0.0173792	60	2.86	6.045	3.185
1	410	0.0171034	30	3.38	4.875	1.495
1	410	0.0183188	42	2.47	4.355	1.885
1	410	0.0185952	44	2.47	4.29	1.82
1	410	0.0220425	54	2.405	5.33	2.925
1	410	0.0207522	32	2.73	4.355	1.625
1	410	0.0186653	60	2.275	5.265	2.99
1	410	0.0226273	40	2.6	4.81	2.21
1	410	0.0221659	44	2.6	5.265	2.665
1	410	0.0202328	42	2.6	4.81	2.21
1	410	0.0207523	36	2.275	3.705	1.43
1	420	0.0180986	44	2.34	4.16	1.82
1	420	0.0184611	82	2.145	5.98	3.835
1	420	0.0178042	32	3.055	4.745	1.69
1	420	0.018373	52	2.275	4.485	2.21
1	420	0.0189024	56	2.145	4.615	2.47
1	420	0.0179611	44	2.34	4.03	1.69
1	420	0.0197704	60	1.95	4.29	2.34
1	420	0.0193038	38	2.34	3.965	1.625
1	420	0.0180567	62	2.015	4.29	2.275
1	420	0.0187869	58	2.08	4.68	2.6
1	420	0.0189365	50	2.21	4.485	2.275
1	420	0.0186791	48	2.21	4.29	2.08
1	420	0.0191716	58	1.95	4.16	2.21
1	420	0.0201474	54	2.145	4.225	2.08
1	420	0.0208783	52	2.08	4.55	2.47
1	420	0.0211828	48	2.405	5.005	2.6
1	420	0.0201239	40	2.535	4.615	2.08
1	420	0.020244	46	2.34	4.42	2.08
1	420	0.0182332	46	2.34	4.16	1.82
1	420	0.0185644	52	2.015	4.03	2.015
1	420	0.0191398	44	2.145	3.965	1.82
1	420	0.018172	58	2.08	4.42	2.34
1	420	0.0184371	50	2.535	4.68	2.145
1	420	0.0188678	48	2.535	4.875	2.34
1	420	0.0203475	38	2.73	4.615	1.885
1	420	0.018122	44	2.535	4.42	1.885
1	420	0.017842	56	2.275	4.355	2.08
1	420	0.0151874	48	2.21	3.705	1.495
1	420	0.0160528	64	1.755	3.77	2.015
1	420	0.0158316	54	1.95	3.835	1.885
1	420	0.0154688	54	2.08	3.575	1.495
1	420	0.0184955	56	1.82	3.9	2.08
1	420	0.0189769	52	2.145	4.355	2.21
1	420	0.0189873	54	2.145	4.485	2.34
1	420	0.0185222	60	2.145	4.615	2.47
1	420	0.0190539	34	2.535	4.03	1.495
1	420	0.0173726	62	2.145	4.615	2.47
1	420	0.020233	46	2.535	4.745	2.21
1	420	0.0191132	50	2.47	4.875	2.405
1	420	0.0203375	44	2.47	4.745	2.275
1	420	0.0176507	52	2.47	4.94	2.47
1	420	0.0195817	42	2.6	4.68	2.08
1	420	0.0183829	46	2.6	4.875	2.275
1	420	0.0198763	40	2.6	4.615	2.015
1	440	0.0179556	54	2.47	4.81	2.34
1	440	0.0170821	42	2.47	4.16	1.69
1	440	0.0178058	54	2.08	4.03	1.95
1	440	0.0192799	54	2.08	4.29	2.21
1	440	0.0169852	48	2.275	3.9	1.625
1	440	0.0156358	64	1.885	4.03	2.145
1	440	0.0177892	50	2.275	4.16	1.885
1	440	0.019112	48	2.145	4.16	2.015
1	440	0.0184287	48	2.08	4.03	1.95
1	440	0.0162633	58	2.21	4.745	2.535
1	440	0.0160407	58	2.015	4.095	2.08
1	440	0.0115348	78	2.015	4.29	2.275
1	440	0.0161483	48	2.34	3.9	1.56
1	440	0.0119969	72	2.015	3.835	1.82
1	440	0.0164304	52	1.755	3.445	1.69
1	440	0.0197604	64	1.885	4.16	2.275
1	440	0.0193058	52	2.275	4.68	2.405
1	440	0.0224513	42	2.47	4.81	2.34
1	440	0.0223594	44	2.73	5.07	2.34
1	440	0.0207023	46	2.73	5.395	2.665
1	440	0.0203941	46	2.73	5.07	2.34
1	440	0.0196944	32	2.47	3.77	1.3
1	440	0.019306	66	1.82	4.745	2.925
1	440	0.0183483	38	2.6	4.16	1.56
1	440	0.0197552	54	2.21	4.485	2.275
1	440	0.0185122	48	2.275	4.16	1.885
1	440	0.0196366	60	1.885	4.355	2.47
1	440	0.0188359	52	2.145	4.485	2.34
1	440	0.019864	54	2.275	4.94	2.665
1	440	0.0198855	42	2.405	4.29	1.885
1	440	0.0172478	38	2.21	3.51	1.3
1	440	0.0210294	58	1.3	3.965	2.665
1	440	0.0203475	58	2.015	4.615	2.6
1	440	0.0184916	36	2.275	3.705	1.43
1	440	0.0188497	58	1.95	4.355	2.405
1	440	0.0187248	44	2.145	3.9	1.755
1	440	0.0207166	56	1.885	4.225	2.34
1	440	0.0204922	48	2.145	4.29	2.145
1	440	0.0217487	50	2.34	5.005	2.665
1	440	0.0207276	42	2.535	4.615	2.08
1	440	0.0195429	46	2.535	4.68	2.145
1	440	0.0209889	48	2.47	5.135	2.665
1	440	0.0215336	38	2.47	4.42	1.95
1	440	0.018773	44	2.145	3.835	1.69
1	450	0.0176291	46	2.665	4.875	2.21
1	450	0.0173529	40	2.795	4.485	1.69
1	450	0.0161623	58	2.535	4.81	2.275
1	450	0.0187223	36	2.6	4.225	1.625
1	450	0.0172983	54	1.95	3.835	1.885
1	450	0.0161152	60	2.08	3.965	1.885
1	450	0.0198796	48	2.145	4.03	1.885
1	450	0.0176288	48	2.145	4.095	1.95
1	450	0.018021	44	2.34	4.16	1.82
1	450	0.018211	42	2.275	3.9	1.625
1	450	0.0187342	58	2.145	4.615	2.47
1	450	0.0186616	44	2.21	3.965	1.755
1	450	0.0181828	52	1.885	3.965	2.08
1	450	0.0198786	60	1.885	4.29	2.405
1	450	0.0209043	34	2.34	3.77	1.43
1	450	0.0189355	56	1.95	4.03	2.08
1	450	0.0192297	54	2.21	4.68	2.47
1	451	0.0173648	56	2.6	4.94	2.34
1	451	0.0190515	40	2.47	4.29	1.82
1	451	0.0184505	46	2.34	4.29	1.95
1	451	0.0181573	56	2.535	5.005	2.47
1	451	0.0138001	32	2.73	3.835	1.105
1	451	0.0193106	64	2.015	5.2	3.185
1	451	0.020148	42	2.795	5.07	2.275
1	451	0.0189956	42	2.73	4.81	2.08
1	451	0.018385	44	2.665	4.745	2.08
1	451	0.0165424	58	2.73	5.395	2.665
1	451	0.0164363	56	3.12	6.045	2.925
1	452	0.0182757	54	2.86	5.59	2.73
1	452	0.0189034	40	2.99	5.265	2.275
1	452	0.0217975	38	2.86	5.07	2.21
1	452	0.0191609	42	2.925	5.2	2.275
1	452	0.0197443	58	2.86	6.305	3.445
1	452	0.0194797	38	3.38	5.72	2.34
1	452	0.0212986	36	3.25	5.525	2.275
1	452	0.0176204	46	3.055	5.33	2.275
1	452	0.0184596	44	3.12	5.395	2.275
1	452	0.0209191	38	3.055	5.265	2.21
1	452	0.0193162	32	2.925	4.615	1.69
1	452	0.0196381	64	2.535	5.98	3.445
1	452	0.0225722	20	3.51	4.745	1.235
1	452	0.0192474	52	2.6	5.395	2.795
1	452	0.0197567	46	2.99	5.915	2.925
1	452	0.0196527	30	3.25	4.875	1.625
1	460	0.0197978	42	2.145	3.835	1.69
1	460	0.0193655	54	2.015	4.03	2.015
1	460	0.0204382	54	1.885	3.965	2.08
1	460	0.0209416	44	2.015	3.835	1.82
1	460	0.0187993	54	1.885	3.965	2.08
1	460	0.0206514	58	2.015	4.745	2.73
1	460	0.0206853	32	2.535	3.9	1.365
1	460	0.0192092	54	2.21	4.485	2.275
1	460	0.0184556	52	2.275	4.615	2.34
1	460	0.018207	40	2.535	4.29	1.755
1	460	0.0186133	52	2.275	4.485	2.21
1	460	0.0171215	46	2.405	4.16	1.755
1	460	0.0174454	56	2.08	4.29	2.21
1	460	0.0178542	54	2.275	4.485	2.21
1	460	0.0195346	44	2.47	4.42	1.95
1	460	0.0198515	40	2.275	3.9	1.625
1	460	0.0197205	48	2.08	4.29	2.21
1	460	0.0216205	44	2.145	4.225	2.08
1	460	0.0218597	52	1.95	4.42	2.47
1	460	0.0214181	50	2.275	4.94	2.665
1	460	0.0178296	44	2.6	4.55	1.95
1	460	0.0202102	44	2.405	4.355	1.95
1	460	0.0180263	54	2.275	4.55	2.275
1	460	0.0204546	42	2.34	4.485	2.145
1	460	0.0181831	40	2.21	3.77	1.56
1	460	0.0199618	70	1.82	4.81	2.99
1	460	0.0214298	36	2.665	4.615	1.95
1	460	0.0204205	44	2.535	4.745	2.21
1	460	0.0178137	50	2.34	4.55	2.21
1	460	0.0183605	54	2.6	5.2	2.6
1	460	0.0165121	22	2.99	3.835	0.845
1	460	0.0191389	72	2.015	5.395	3.38
1	460	0.0193107	40	3.055	5.265	2.21
1	460	0.0196614	38	2.795	4.81	2.015
1	460	0.0186332	48	2.665	4.875	2.21
1	460	0.0177509	62	2.6	5.98	3.38
1	460	0.0191351	40	3.055	5.265	2.21
1	460	0.0176887	40	2.86	4.615	1.755
1	460	0.0201476	52	2.275	4.615	2.34
1	460	0.0203338	46	2.405	4.745	2.34
1	460	0.0202598	36	2.535	4.16	1.625
1	460	0.018216	68	2.21	5.33	3.12
1	460	0.0206727	48	2.73	5.59	2.86
1	460	0.0182268	30	3.25	4.94	1.69
1	460	0.0194847	48	2.665	4.745	2.08
1	460	0.0194756	58	2.34	5.005	2.665
1	460	0.0200676	42	2.535	4.355	1.82
1	470	0.0193504	46	2.535	4.81	2.275
1	470	0.017986	44	2.405	4.03	1.625
1	470	0.0160817	52	2.08	3.77	1.69
1	470	0.0161661	52	1.95	3.575	1.625
1	470	0.0155949	62	2.015	4.03	2.015
1	470	0.0171945	52	2.145	3.965	1.82
1	470	0.017481	54	2.08	4.095	2.015
1	470	0.0166778	54	2.145	4.16	2.015
1	470	0.0169519	50	2.275	4.225	1.95
1	470	0.0215139	62	2.21	5.46	3.25
1	470	0.0198534	44	2.795	5.07	2.275
1	470	0.018909	44	2.795	5.07	2.275
1	470	0.0171772	44	2.795	4.745	1.95
1	470	0.0160629	58	2.6	5.265	2.665
1	470	0.0160862	40	2.86	4.485	1.625
1	470	0.0165486	56	2.47	4.81	2.34
1	470	0.0142167	52	2.405	4.095	1.69
1	470	0.0165253	48	2.34	4.225	1.885
1	470	0.0187388	50	2.405	4.745	2.34
1	470	0.0183467	50	2.535	4.94	2.405
1	470	0.0173217	46	2.6	4.55	1.95
1	470	0.0185155	44	2.405	4.355	1.95
1	470	0.0213166	52	2.21	4.875	2.665
1	470	0.0172503	32	2.535	3.705	1.17
1	480	0.0186502	56	1.755	3.9	2.145
1	480	0.0186088	52	2.015	3.965	1.95
1	480	0.019594	66	2.08	5.2	3.12
1	480	0.0188815	28	2.665	3.9	1.235
1	480	0.0199162	58	2.015	4.42	2.405
1	480	0.0194645	44	2.21	4.095	1.885
1	480	0.0206564	56	2.21	4.81	2.6
1	480	0.0188923	40	2.34	3.965	1.625
1	480	0.0190264	56	1.885	4.03	2.145
1	480	0.0180042	54	1.95	3.835	1.885
1	480	0.0224476	56	1.82	4.355	2.535
1	500	0.0159808	46	2.73	4.745	2.015
1	500	0.0178324	48	2.665	4.875	2.21
1	500	0.0174977	54	2.665	5.005	2.34
1	500	0.0188873	42	2.6	4.68	2.08
1	500	0.0178821	60	2.6	5.2	2.6
1	500	0.0178432	52	2.99	5.785	2.795
1	500	0.0197879	40	3.055	5.265	2.21
1	500	0.0182061	36	2.86	4.68	1.82
1	500	0.0180045	42	2.535	4.29	1.755
1	500	0.0183395	50	2.21	4.29	2.08
1	500	0.0176591	68	2.405	5.59	3.185
1	500	0.0183622	38	3.185	4.745	1.56
1	500	0.0214959	48	2.21	5.2	2.99
1	500	0.0191644	44	2.73	5.07	2.34
1	500	0.0177645	50	2.665	5.07	2.405
1	500	0.0172298	50	2.99	5.525	2.535
1	500	0.0197759	42	2.99	5.395	2.405
1	500	0.0170482	44	2.795	4.81	2.015
1	500	0.0155386	40	2.665	4.16	1.495
1	500	0.0182285	70	2.34	5.59	3.25
1	500	0.0178552	40	2.99	5.005	2.015
1	500	0.0191155	42	2.86	5.005	2.145
1	500	0.0183131	48	2.73	5.005	2.275
1	510	0.0179912	78	1.95	5.135	3.185
1	510	0.0193701	34	2.34	3.705	1.365
1	510	0.0196206	48	1.95	3.835	1.885
1	510	0.0196353	56	1.95	4.225	2.275
1	510	0.0180894	56	2.08	4.355	2.275
1	510	0.0159615	56	2.21	4.16	1.95
1	510	0.0193401	58	1.755	3.9	2.145
1	510	0.0156651	50	2.015	3.575	1.56
1	510	0.016024	68	1.95	4.225	2.275
1	510	0.0181268	52	2.145	4.16	2.015
1	510	0.0180108	62	2.21	4.745	2.535
1	510	0.0193937	48	2.275	4.355	2.08
1	510	0.0175007	44	2.21	3.9	1.69
1	510	0.0188772	54	1.885	4.095	2.21
1	510	0.0173891	54	1.95	3.9	1.95
1	510	0.0187488	54	1.95	3.9	1.95
1	510	0.0227297	50	1.69	4.095	2.405
1	530	0.0158114	30	2.795	3.9	1.105
1	530	0.0186886	60	2.145	4.745	2.6
1	530	0.0191342	44	2.34	4.29	1.95
1	530	0.018392	44	2.08	3.835	1.755
1	530	0.0190214	56	2.015	4.03	2.015
1	530	0.0181022	50	2.145	4.03	1.885
1	530	0.0179863	52	1.82	3.705	1.885
1	530	0.0193886	50	1.82	3.64	1.82
1	530	0.0188908	62	1.625	4.03	2.405
1	530	0.018717	52	1.95	4.225	2.275
1	530	0.0189106	48	2.08	4.095	2.015
1	530	0.018689	46	2.275	4.095	1.82
1	530	0.0183992	54	1.95	3.835	1.885
1	530	0.0169861	58	2.08	4.095	2.015
1	530	0.0188894	54	2.145	4.42	2.275
1	530	0.0188298	64	2.275	5.33	3.055
1	530	0.0160614	40	2.86	4.42	1.56
1	530	0.0179658	48	2.21	3.965	1.755
1	530	0.019343	46	2.145	3.9	1.755
1	540	0.0186477	46	2.47	4.615	2.145
1	540	0.0161993	42	2.47	3.965	1.495
1	540	0.019941	52	2.145	4.42	2.275
1	540	0.0190659	56	2.275	4.745	2.47
1	540	0.0173592	40	2.34	3.9	1.56
1	540	0.0194142	48	2.08	3.965	1.885
1	540	0.01667	86	1.95	5.265	3.315
1	540	0.0240544	24	2.73	4.29	1.56
1	540	0.0179971	64	2.145	4.745	2.6
1	540	0.0187981	46	2.34	4.29	1.95
1	540	0.0202956	38	2.145	3.705	1.56
1	540	0.0183942	56	1.885	4.03	2.145
1	540	0.0196893	60	2.145	4.94	2.795
1	540	0.0190591	42	2.535	4.355	1.82
1	540	0.0161651	38	2.34	3.64	1.3
1	540	0.0165589	68	1.95	4.875	2.925
1	540	0.0176196	46	2.6	4.615	2.015
1	540	0.0205568	40	2.47	4.615	2.145
1	540	0.0181885	46	2.145	4.16	2.015
1	540	0.0197639	54	2.08	3.9	1.82
1	540	0.0192437	42	2.08	3.705	1.625
1	540	0.0201057	62	1.43	4.485	3.055
1	550	0.0190582	52	1.885	4.16	2.275
1	550	0.0187753	52	2.275	4.355	2.08
1	550	0.0180257	52	2.21	4.225	2.015
1	550	0.0153003	54	2.275	4.095	1.82
1	550	0.0192208	50	2.145	4.29	2.145
1	550	0.0181321	46	2.34	4.03	1.69
1	550	0.0172442	56	2.21	4.29	2.08
1	550	0.017387	46	2.21	3.965	1.755
1	550	0.0198344	50	2.21	4.485	2.275
1	550	0.0216439	48	2.47	5.135	2.665
1	550	0.0195307	46	2.665	5.07	2.405
1	550	0.0174552	32	2.535	3.77	1.235
1	550	0.0204534	60	2.21	4.81	2.6
1	550	0.0199263	48	2.47	5.2	2.73
1	550	0.0189179	52	2.73	5.525	2.795
1	550	0.0182061	28	3.055	4.42	1.365
1	550	0.0189982	48	2.47	4.615	2.145
1	570	0.0186899	56	2.145	4.55	2.405
1	570	0.0196965	46	2.21	4.225	2.015
1	570	0.018479	56	2.08	3.965	1.885
1	570	0.0171574	50	2.015	3.77	1.755
1	570	0.0185359	64	1.885	4.16	2.275
2	50	0.0174845	46	2.405	4.16	1.755
2	50	0.0182012	50	2.21	4.225	2.015
2	50	0.0176669	52	2.145	4.29	2.145
2	50	0.0169389	60	2.21	4.615	2.405
2	50	0.0181005	48	2.405	4.68	2.275
2	50	0.0206166	44	2.34	4.29	1.95
2	50	0.0174373	54	2.21	4.29	2.08
2	50	0.0174135	44	2.34	4.16	1.82
2	50	0.0183681	58	2.145	4.485	2.34
2	50	0.0195653	50	1.885	4.42	2.535
2	50	0.018702	60	2.405	5.2	2.795
2	50	0.0173125	40	2.665	4.355	1.69
2	50	0.0192228	48	2.405	4.615	2.21
2	50	0.0187941	42	2.405	4.225	1.82
2	50	0.0178538	52	2.21	4.095	1.885
2	50	0.0159049	54	2.145	4.095	1.95
2	50	0.0162437	62	2.145	4.16	2.015
2	60	0.0159708	46	2.34	4.16	1.82
2	60	0.014756	64	2.86	5.46	2.6
2	60	0.0189214	42	2.925	5.005	2.08
2	60	0.0194077	38	2.665	4.68	2.015
2	60	0.0181595	54	2.21	4.485	2.275
2	60	0.0178285	60	2.405	5.265	2.86
2	60	0.0201541	46	2.795	5.2	2.405
2	60	0.0170736	44	2.73	4.81	2.08
2	60	0.0166421	38	2.47	3.965	1.495
2	60	0.0137945	78	1.95	4.485	2.535
2	60	0.018575	32	2.275	3.575	1.3
2	60	0.0156382	54	1.755	3.445	1.69
2	60	0.0202218	60	1.625	4.03	2.405
2	60	0.0197786	62	2.015	4.55	2.535
2	60	0.0210352	46	2.34	4.42	2.08
2	60	0.018921	40	2.145	3.835	1.69
2	60	0.0181061	60	1.95	4.095	2.145
2	60	0.020036	50	2.275	4.485	2.21
2	60	0.0213365	46	2.275	4.55	2.275
2	60	0.0245292	40	2.08	4.29	2.21
2	60	0.0184163	52	2.08	4.16	2.08
2	60	0.0151071	64	2.08	4.16	2.08
2	70	0.0176805	48	2.21	4.29	2.08
2	70	0.0174772	52	2.275	4.29	2.015
2	70	0.0190359	54	2.21	4.615	2.405
2	70	0.0201962	32	2.73	4.225	1.495
2	70	0.0184196	62	1.95	5.005	3.055
2	70	0.0169988	28	2.795	3.77	0.975
2	70	0.0145673	84	1.885	5.525	3.64
2	70	0.0154759	46	2.99	4.875	1.885
2	70	0.0170726	56	2.73	5.265	2.535
2	70	0.0159121	36	3.055	4.55	1.495
2	70	0.0147954	52	2.795	4.68	1.885
