FOV_ID_ss	channel_ID_ss	elongation_rate_ss	gen_time_min_ss	s_b_um_ss	s_d_um_ss	delta_s_ss
1	80	0.0328861	33	2.405	5.46	3.055
1	80	0.0344353	27	2.6	4.94	2.34
1	80	0.0326212	30	2.34	4.745	2.405
1	80	0.0319884	34.5	2.34	5.2	2.86
1	80	0.0322482	27	2.795	5.135	2.34
1	80	0.0324825	28.5	2.535	5.005	2.47
1	80	0.0324501	33	2.34	5.2	2.86
1	80	0.0315479	28.5	2.6	5.07	2.47
1	80	0.0316138	30	2.6	5.07	2.47
1	80	0.033022	28.5	2.47	4.745	2.275
1	80	0.0330049	28.5	2.275	4.615	2.34
1	80	0.0318811	37.5	2.665	6.24	3.575
1	80	0.0335869	25.5	3.12	5.59	2.47
1	80	0.0347404	21	2.925	4.94	2.015
1	80	0.0325136	30	2.535	5.07	2.535
1	80	0.0337444	28.5	2.405	4.81	2.405
1	80	0.0318314	30	2.535	4.94	2.405
1	80	0.029393	39	2.275	5.2	2.925
1	80	0.0310025	34.5	2.73	5.72	2.99
1	80	0.0308397	22.5	2.99	4.94	1.95
1	80	0.034285	25.5	2.405	4.55	2.145
1	80	0.0328743	31.5	2.34	5.005	2.665
1	80	0.0307026	18	2.6	3.835	1.235
1	80	0.0299552	45	2.015	5.59	3.575
1	80	0.0352901	18	2.925	4.615	1.69
1	80	0.033459	33	2.145	4.81	2.665
1	80	0.0325496	27	2.405	4.55	2.145
1	80	0.0343249	30	2.21	4.485	2.275
1	80	0.0303141	33	2.275	4.68	2.405
1	80	0.0292274	36	2.34	5.005	2.665
1	80	0.0322929	27	2.34	4.42	2.08
1	80	0.0336359	31.5	2.275	4.745	2.47
1	80	0.0349584	30	2.47	5.265	2.795
1	80	0.0313929	28.5	2.73	5.2	2.47
1	80	0.0356553	22.5	2.73	4.745	2.015
1	80	0.0334127	27	2.405	4.485	2.08
1	80	0.032472	36	2.145	5.135	2.99
2	10	0.0343276	30	2.21	4.55	2.34
2	10	0.0344962	27	2.21	4.29	2.08
2	10	0.0322146	42	2.145	5.59	3.445
2	10	0.0234222	45	2.535	5.59	3.055
2	10	0.0349165	21	2.795	4.68	1.885
2	10	0.0329186	28.5	2.47	5.005	2.535
2	10	0.0305433	42	2.34	5.655	3.315
2	11	0.0391212	21	2.665	4.615	1.95
2	11	0.0393659	28.5	2.275	4.875	2.6
2	11	0.0356181	28.5	2.535	5.265	2.73
2	11	0.0352506	22.5	2.73	4.745	2.015
2	11	0.0329887	33	2.47	5.33	2.86
2	11	0.0339493	24	2.73	4.875	2.145
2	11	0.0314476	27	2.47	4.485	2.015
2	11	0.0336037	30	2.405	5.005	2.6
2	11	0.0334489	31.5	2.405	5.07	2.665
2	11	0.0333323	25.5	2.535	4.615	2.08
2	11	0.033283	31.5	2.34	5.07	2.73
2	11	0.0344474	27	2.6	5.135	2.535
2	11	0.0321515	24	2.47	4.355	1.885
2	11	0.0319038	34.5	2.21	4.94	2.73
2	11	0.0348197	24	2.47	4.485	2.015
2	11	0.0344725	30	2.34	4.875	2.535
2	11	0.0343771	45	2.405	6.89	4.485
2	11	0.034791	16.5	3.575	5.46	1.885
2	11	0.0326475	21	2.73	4.355	1.625
2	11	0.0335349	36	2.145	5.135	2.99
2	11	0.0266396	25.5	2.795	4.485	1.69
2	11	0.0327536	34.5	2.275	5.265	2.99
2	11	0.0350325	27	2.73	5.265	2.535
2	11	0.0345295	25.5	2.665	4.875	2.21
2	20	0.0281794	34.5	2.405	4.94	2.535
2	20	0.0334929	25.5	2.47	4.55	2.08
2	20	0.0292243	31.5	2.21	4.29	2.08
2	20	0.0285545	40.5	2.08	4.81	2.73
2	20	0.0305665	25.5	2.6	4.485	1.885
2	20	0.0305142	31.5	2.34	4.55	2.21
2	20	0.0304878	34.5	2.535	5.33	2.795
2	20	0.0315412	30	2.665	5.2	2.535
2	20	0.0305643	31.5	2.6	5.2	2.6
2	20	0.0313063	34.5	2.665	5.655	2.99
2	20	0.0329045	25.5	2.86	5.33	2.47
2	20	0.0310453	27	2.535	4.745	2.21
2	20	0.0324744	30	2.405	4.94	2.535
2	20	0.0304916	33	2.665	5.46	2.795
2	20	0.0300029	25.5	2.73	4.745	2.015
2	20	0.0306505	30	2.665	5.265	2.6
2	20	0.0332081	30	2.6	5.46	2.86
2	20	0.031654	27	2.665	5.07	2.405
2	20	0.0333511	27	2.665	5.07	2.405
2	20	0.0304033	34.5	2.47	5.33	2.86
2	20	0.0284933	30	2.535	4.94	2.405
2	20	0.0301824	30	2.535	4.81	2.275
2	20	0.0305954	33	2.47	5.2	2.73
2	20	0.032176	31.5	2.665	5.525	2.86
2	20	0.0326241	25.5	2.86	5.265	2.405
2	20	0.0303249	31.5	2.665	5.265	2.6
2	20	0.0293142	30	2.795	5.33	2.535
2	20	0.031608	27	2.665	4.875	2.21
2	20	0.0294321	33	2.47	4.94	2.47
2	20	0.0310746	25.5	2.47	4.225	1.755
2	20	0.0316379	33	2.21	4.745	2.535
2	20	0.0305153	33	2.535	5.07	2.535
2	20	0.0327171	33	2.6	5.655	3.055
2	41	0.0342522	30	2.73	5.59	2.86
2	41	0.0328977	25.5	2.6	4.94	2.34
2	41	0.0309089	24	2.535	4.16	1.625
2	41	0.0328953	34.5	2.145	4.745	2.6
2	41	0.0320668	34.5	2.34	5.07	2.73
2	41	0.0325514	31.5	2.47	5.2	2.73
2	41	0.0344929	28.5	2.795	5.59	2.795
2	41	0.0333384	28.5	2.925	5.72	2.795
2	41	0.0349218	22.5	2.99	5.2	2.21
2	41	0.0342358	30	2.47	5.135	2.665
2	41	0.0317399	24	2.665	4.615	1.95
2	41	0.0344387	30	2.6	5.2	2.6
2	41	0.0344996	30	2.535	5.395	2.86
2	41	0.0321102	22.5	2.73	4.745	2.015
2	41	0.0291543	31.5	2.275	4.225	1.95
2	41	0.0318878	36	2.21	5.005	2.795
2	41	0.0333294	27	2.6	4.81	2.21
2	41	0.0292815	36	2.47	5.2	2.73
2	41	0.0324069	28.5	2.6	5.135	2.535
2	41	0.0296915	27	2.665	4.55	1.885
2	41	0.0327052	28.5	2.21	4.29	2.08
2	41	0.0309508	34.5	2.145	4.81	2.665
2	41	0.0324375	31.5	2.34	4.94	2.6
2	41	0.0359692	24	2.535	4.55	2.015
2	41	0.0347344	30	2.34	4.81	2.47
2	41	0.0328733	31.5	2.405	5.2	2.795
2	41	0.033402	22.5	2.6	4.42	1.82
2	41	0.0297114	31.5	2.275	4.42	2.145
2	41	0.0282158	36	2.275	4.55	2.275
2	41	0.0294791	27	2.405	4.29	1.885
2	41	0.0335689	30	2.21	4.485	2.275
2	41	0.0326518	37.5	2.21	5.395	3.185
2	41	0.0335176	30	2.665	5.33	2.665
2	41	0.0337952	30	2.6	5.33	2.73
2	41	0.0330279	27	2.6	4.745	2.145
2	51	0.0340785	30	2.47	5.135	2.665
2	51	0.0324383	30	2.535	5.135	2.6
2	51	0.0339949	31.5	2.6	5.525	2.925
2	51	0.0335156	19.5	2.925	4.68	1.755
2	51	0.0334324	25.5	2.34	4.355	2.015
2	51	0.030883	46.5	2.145	5.785	3.64
2	51	0.0326244	28.5	2.925	5.72	2.795
2	51	0.0360992	22.5	2.73	4.615	1.885
2	51	0.0367278	27	2.405	5.005	2.6
2	51	0.0362428	24	2.535	4.68	2.145
2	51	0.0351461	30	2.275	4.68	2.405
2	51	0.0328709	31.5	2.405	4.94	2.535
2	51	0.0320543	30	2.405	4.875	2.47
2	51	0.0341109	30	2.47	5.07	2.6
2	51	0.0292879	31.5	2.535	5.005	2.47
2	51	0.0329081	28.5	2.34	4.485	2.145
2	51	0.0281564	36	2.275	4.875	2.6
2	51	0.0319307	30	2.47	4.94	2.47
2	51	0.0311101	31.5	2.665	5.395	2.73
2	51	0.0291719	33	2.795	5.59	2.795
2	51	0.0296447	28.5	2.86	5.33	2.47
2	51	0.028635	30	2.73	4.94	2.21
2	51	0.0289925	31.5	2.6	5.07	2.47
2	51	0.03129	30	2.665	5.135	2.47
2	51	0.0319631	27	2.6	4.745	2.145
2	51	0.0310097	33	2.47	5.2	2.73
2	51	0.0302426	33	2.6	5.2	2.6
2	51	0.0276773	30	2.665	4.875	2.21
2	51	0.0256717	37.5	2.34	4.68	2.34
2	51	0.0276809	31.5	2.275	4.225	1.95
2	51	0.0255945	22.5	2.275	3.51	1.235
2	90	0.0383058	28.5	2.015	4.355	2.34
2	90	0.0356816	30	2.275	4.875	2.6
2	90	0.0335787	27	2.535	4.745	2.21
2	90	0.033413	28.5	2.6	5.135	2.535
2	90	0.0319196	28.5	2.405	4.81	2.405
2	90	0.0334052	33	2.34	5.005	2.665
2	90	0.0349023	30	2.34	4.81	2.47
2	90	0.0324007	30	2.34	4.485	2.145
2	90	0.0298066	24	2.21	3.9	1.69
2	90	0.0325543	33	2.015	3.965	1.95
2	90	0.0359968	31.5	1.95	4.16	2.21
2	90	0.0339949	30	2.08	4.225	2.145
2	90	0.0315199	33	2.08	4.42	2.34
2	90	0.0325422	33	2.08	4.42	2.34
2	90	0.034265	33	2.275	5.07	2.795
2	90	0.0347495	28.5	2.535	5.135	2.6
2	90	0.0347894	21	2.665	4.42	1.755
2	90	0.0359688	30	2.08	4.42	2.34
2	90	0.0319852	33	2.21	4.485	2.275
2	90	0.0351942	34.5	2.275	5.33	3.055
2	90	0.0346243	24	2.795	5.005	2.21
2	90	0.0334394	28.5	2.47	4.875	2.405
2	90	0.0327168	30	2.47	5.135	2.665
2	90	0.0311229	28.5	2.47	4.55	2.08
2	90	0.0293626	31.5	2.21	4.29	2.08
2	90	0.0317264	30	2.275	4.29	2.015
2	90	0.0315791	31.5	2.34	4.615	2.275
2	90	0.0328929	33	2.34	5.135	2.795
2	90	0.0319885	24	2.535	4.355	1.82
2	90	0.0321478	27	2.21	4.16	1.95
2	90	0.030117	33	2.08	4.485	2.405
2	90	0.0323442	31.5	2.145	4.355	2.21
2	100	0.0308792	37.5	2.275	5.135	2.86
2	100	0.0337039	27	2.73	5.265	2.535
2	100	0.0309996	33	2.6	5.395	2.795
2	100	0.0340257	25.5	2.47	4.68	2.21
2	100	0.0323175	25.5	2.275	4.095	1.82
2	100	0.0301909	36	2.08	4.485	2.405
2	100	0.031899	34.5	2.275	5.005	2.73
2	100	0.0321425	34.5	2.47	5.395	2.925
2	100	0.0322479	25.5	2.535	4.485	1.95
2	100	0.0332996	37.5	2.275	5.525	3.25
2	100	0.0362848	27	2.6	5.265	2.665
2	100	0.0291955	28.5	2.665	4.875	2.21
2	100	0.0277221	30	2.47	4.55	2.08
2	100	0.0287463	34.5	2.145	4.485	2.34
2	100	0.0285362	34.5	2.145	4.42	2.275
2	100	0.0369819	30	2.21	4.615	2.405
2	100	0.0341109	30	2.145	4.485	2.34
2	100	0.0356546	24	2.47	4.355	1.885
2	100	0.0333975	31.5	2.145	4.68	2.535
2	100	0.0310721	43.5	2.08	5.655	3.575
2	100	0.034752	25.5	2.795	5.265	2.47
2	100	0.0331033	30	2.665	5.46	2.795
2	100	0.0328929	25.5	2.795	5.07	2.275
2	100	0.0321314	30	2.405	4.875	2.47
2	100	0.0345147	25.5	2.34	4.355	2.015
2	100	0.0323917	34.5	2.21	5.07	2.86
2	100	0.0319168	31.5	2.47	5.07	2.6
2	100	0.0303732	31.5	2.405	5.005	2.6
2	100	0.0357054	25.5	2.6	4.875	2.275
2	100	0.0360787	30	2.47	5.395	2.925
2	100	0.0320496	24	2.73	4.745	2.015
2	100	0.032085	28.5	2.535	4.745	2.21
2	100	0.0335914	42	2.535	6.695	4.16
2	100	0.0368288	16.5	3.25	4.94	1.69
2	110	0.0347116	25.5	2.34	4.355	2.015
2	110	0.0322641	36	2.275	5.005	2.73
2	110	0.0308003	36	2.275	5.135	2.86
2	110	0.0312571	36	2.34	5.265	2.925
2	110	0.0303838	33	2.47	5.07	2.6
2	110	0.0314473	30	2.405	4.615	2.21
2	110	0.0327045	30	2.21	4.485	2.275
2	110	0.0347891	28.5	2.34	4.485	2.145
2	110	0.0328518	34.5	2.21	4.81	2.6
2	110	0.03456	24	2.34	4.29	1.95
2	110	0.033314	33	2.015	4.29	2.275
2	110	0.0328364	34.5	2.145	4.68	2.535
2	110	0.0361773	28.5	2.405	5.07	2.665
2	110	0.036576	27	2.34	4.875	2.535
2	110	0.0331873	27	2.405	4.55	2.145
2	110	0.0336454	31.5	2.21	4.68	2.47
2	110	0.034854	28.5	2.275	4.55	2.275
2	110	0.0344832	31.5	2.145	4.81	2.665
2	110	0.0312799	28.5	2.34	4.355	2.015
2	110	0.0341205	31.5	2.21	4.745	2.535
2	110	0.0331919	30	2.535	5.135	2.6
2	110	0.0362873	25.5	2.665	4.94	2.275
2	110	0.0355765	28.5	2.6	5.265	2.665
2	110	0.0338601	30	2.86	5.98	3.12
2	110	0.0332592	27	2.99	5.59	2.6
2	110	0.0298846	22.5	2.86	4.615	1.755
2	110	0.0289124	33	2.47	4.81	2.34
2	110	0.032608	28.5	2.47	4.745	2.275
2	110	0.0330234	25.5	2.47	4.355	1.885
2	110	0.0347767	31.5	2.145	4.68	2.535
2	110	0.0327066	28.5	2.34	4.68	2.34
2	110	0.0340768	31.5	2.34	5.005	2.665
2	110	0.0294599	24	2.73	4.42	1.69
2	110	0.028881	28.5	2.34	4.355	2.015
2	131	0.0322635	31.5	2.275	4.81	2.535
2	131	0.0351179	30	2.34	4.875	2.535
2	131	0.0338288	28.5	2.535	5.135	2.6
2	131	0.0348323	27	2.665	5.07	2.405
2	131	0.0344658	25.5	2.535	4.745	2.21
2	131	0.0359795	28.5	2.34	4.94	2.6
2	131	0.0327111	25.5	2.47	4.55	2.08
2	131	0.0331759	40.5	2.275	5.85	3.575
2	131	0.0321972	28.5	2.86	5.59	2.73
2	131	0.0325086	25.5	2.795	5.135	2.34
2	131	0.0311984	27	2.47	4.55	2.08
2	131	0.0304768	36	2.275	5.005	2.73
2	131	0.0326045	25.5	2.47	4.55	2.08
2	131	0.0348786	28.5	2.21	4.615	2.405
2	131	0.0350616	30	2.21	4.68	2.47
2	131	0.0356759	27	2.275	4.485	2.21
2	131	0.0328047	33	2.21	4.745	2.535
2	131	0.0328189	30	2.405	4.94	2.535
2	131	0.0327162	28.5	2.405	4.81	2.405
2	131	0.0341878	27	2.34	4.29	1.95
2	131	0.0332423	36	2.145	5.2	3.055
2	131	0.0288373	36	2.47	5.395	2.925
2	131	0.0318459	33	2.665	5.59	2.925
2	131	0.0322681	27	3.12	5.525	2.405
2	131	0.029134	28.5	2.73	5.005	2.275
2	131	0.0302765	31.5	2.535	5.005	2.47
2	131	0.0314945	27	2.535	4.55	2.015
2	131	0.0312413	28.5	2.34	4.42	2.08
2	131	0.0290046	34.5	2.275	4.42	2.145
2	131	0.0314829	33	2.21	4.615	2.405
2	131	0.0303812	27	2.405	4.355	1.95
2	131	0.0302754	28.5	2.21	4.225	2.015
2	131	0.0296321	30	2.275	4.225	1.95
2	131	0.0298436	34.5	2.145	4.42	2.275
2	161	0.0325323	28.5	2.535	4.745	2.21
2	161	0.0344703	33	2.275	5.07	2.795
2	161	0.0305166	28.5	2.535	4.68	2.145
2	161	0.0301023	31.5	2.47	4.875	2.405
2	161	0.0286638	36	2.34	5.135	2.795
2	161	0.0333232	22.5	2.73	4.745	2.015
2	161	0.0308472	31.5	2.405	4.94	2.535
2	161	0.0342119	22.5	2.6	4.355	1.755
2	161	0.0306669	37.5	2.34	5.2	2.86
2	161	0.0307088	30	2.86	5.525	2.665
2	161	0.0337754	25.5	2.86	5.135	2.275
2	161	0.0308107	27	2.6	4.745	2.145
2	161	0.0290816	34.5	2.405	4.875	2.47
2	161	0.0278076	34.5	2.6	4.94	2.34
2	161	0.0313023	31.5	2.47	5.135	2.665
2	161	0.0296529	27	2.795	4.81	2.015
2	161	0.0285278	37.5	2.535	5.59	3.055
2	161	0.0332374	27	2.665	5.2	2.535
2	161	0.0306946	30	2.665	5.2	2.535
2	161	0.0354621	25.5	2.665	5.005	2.34
2	161	0.0319743	31.5	2.47	5.135	2.665
2	161	0.0297125	25.5	2.73	4.55	1.82
2	161	0.0339436	30	2.34	5.135	2.795
2	161	0.0313236	31.5	2.795	5.525	2.73
2	161	0.0318477	24	2.795	4.81	2.015
2	161	0.0309546	33	2.47	5.265	2.795
2	161	0.0267927	30	2.795	5.135	2.34
2	161	0.0302609	28.5	2.665	4.745	2.08
2	161	0.0315681	31.5	2.405	4.94	2.535
2	161	0.0302037	28.5	2.665	4.875	2.21
2	161	0.0306629	31.5	2.47	5.005	2.535
2	161	0.0310682	27	2.6	4.68	2.08
2	161	0.0294019	30	2.47	4.68	2.21
2	161	0.033307	31.5	2.535	5.265	2.73
2	170	0.0308172	25.5	3.055	5.33	2.275
2	171	0.0309265	34.5	2.08	4.42	2.34
2	171	0.0294956	39	2.21	5.005	2.795
2	171	0.0324472	43.5	2.665	7.28	4.615
2	171	0.0327388	19.5	4.55	7.28	2.73
2	171	0.0341158	21	3.705	6.045	2.34
2	171	0.0311406	24	3.12	5.395	2.275
2	171	0.0299402	28.5	2.86	5.33	2.47
2	171	0.0326834	27	2.795	5.265	2.47
2	171	0.0276993	30	2.795	4.94	2.145
2	171	0.0315092	30	2.47	5.07	2.6
2	171	0.025809	34.5	2.795	5.2	2.405
2	171	0.0272869	34.5	2.6	5.005	2.405
2	171	0.0304735	28.5	2.73	5.135	2.405
2	171	0.0296818	27	2.925	4.94	2.015
2	171	0.0291931	33	2.6	5.2	2.6
2	171	0.0292878	24	2.795	4.68	1.885
2	171	0.0304757	33	2.6	5.2	2.6
2	171	0.0297793	31.5	2.665	5.265	2.6
2	171	0.0313885	34.5	2.925	6.045	3.12
2	171	0.0340497	25.5	3.315	6.11	2.795
2	171	0.0329274	22.5	3.185	5.2	2.015
2	171	0.0294038	25.5	2.73	4.68	1.95
2	171	0.0298837	33	2.405	4.81	2.405
2	171	0.0318132	27	2.6	4.875	2.275
2	171	0.030742	36	2.665	5.85	3.185
2	171	0.0309844	27	3.185	5.72	2.535
2	171	0.0313528	30	2.99	5.72	2.73
2	171	0.027629	25.5	3.12	5.2	2.08
2	171	0.028472	33	2.795	5.33	2.535
2	171	0.030444	27	2.795	5.07	2.275
2	171	0.028695	28.5	2.86	5.07	2.21
3	10	0.0334284	37.5	2.08	5.265	3.185
3	10	0.0342128	30	2.47	5.265	2.795
3	10	0.0318264	27	2.73	5.2	2.47
3	10	0.0367102	27	2.47	4.875	2.405
3	10	0.0311785	36	2.275	5.07	2.795
3	10	0.0296495	33	2.405	4.94	2.535
3	10	0.0335512	30	2.405	4.875	2.47
3	10	0.0344921	30	2.47	5.07	2.6
3	10	0.034804	28.5	2.6	5.33	2.73
3	10	0.0357063	22.5	2.665	4.745	2.08
3	10	0.0345736	31.5	2.405	5.265	2.86
3	10	0.0334833	31.5	2.34	5.07	2.73
3	10	0.0347001	27	2.34	4.615	2.275
3	10	0.0360122	22.5	2.21	3.965	1.755
3	10	0.0321768	37.5	1.755	4.29	2.535
3	10	0.0331566	31.5	2.015	4.16	2.145
3	10	0.0341057	31.5	1.885	4.095	2.21
3	10	0.0316216	34.5	2.08	4.55	2.47
3	10	0.0335208	31.5	2.08	4.42	2.34
3	10	0.0327737	34.5	2.08	4.68	2.6
3	10	0.0323247	31.5	2.21	4.55	2.34
3	10	0.0332253	33	2.015	4.55	2.535
3	10	0.0378209	24	2.275	4.29	2.015
3	10	0.034329	30	2.08	4.355	2.275
3	10	0.0339263	27	2.145	4.16	2.015
3	10	0.0329688	33	2.015	4.355	2.34
3	10	0.0323251	33	2.08	4.55	2.47
3	10	0.033145	31.5	2.275	4.745	2.47
3	10	0.0366657	24	2.34	4.42	2.08
3	10	0.0344	33	2.21	4.94	2.73
3	10	0.0369079	28.5	2.535	5.265	2.73
3	10	0.0345187	25.5	2.535	4.68	2.145
3	10	0.0314086	34.5	2.21	4.81	2.6
3	10	0.0344793	28.5	2.21	4.355	2.145
3	10	0.0338103	34.5	1.95	4.68	2.73
3	10	0.0343172	28.5	2.21	4.42	2.21
3	10	0.0324575	34.5	1.95	4.485	2.535
3	10	0.0316652	33	2.145	4.615	2.47
3	10	0.0331439	25.5	2.47	4.485	2.015
3	21	0.0353655	28.5	2.535	4.94	2.405
3	21	0.0366079	30	2.405	5.265	2.86
3	21	0.0312544	27	2.86	5.135	2.275
3	21	0.0312233	33	2.535	5.135	2.6
3	21	0.0311367	30	2.73	5.2	2.47
3	21	0.0324539	28.5	2.73	5.265	2.535
3	21	0.0297669	28.5	2.6	4.745	2.145
3	21	0.0327144	36	2.405	5.33	2.925
3	21	0.0294192	24	2.795	4.615	1.82
3	21	0.0321938	27	2.21	4.16	1.95
3	21	0.0309465	37.5	2.08	4.745	2.665
3	21	0.0313118	34.5	2.34	5.005	2.665
3	21	0.033009	30	2.6	5.265	2.665
3	21	0.0334217	34.5	2.6	5.785	3.185
3	21	0.0323156	24	2.86	4.94	2.08
3	21	0.0326037	34.5	2.405	5.395	2.99
3	21	0.0343752	24	2.6	4.68	2.08
3	21	0.0308993	30	2.34	4.42	2.08
3	21	0.0310456	30	2.275	4.42	2.145
3	21	0.033646	34.5	2.145	4.68	2.535
3	21	0.0313266	36	2.47	5.265	2.795
3	21	0.0320232	30	2.6	5.2	2.6
3	21	0.0343414	27	2.665	5.135	2.47
3	21	0.0326641	27	2.6	4.81	2.21
3	21	0.0287271	34.5	2.47	5.2	2.73
3	21	0.0325759	33	2.535	5.33	2.795
3	21	0.032244	28.5	2.795	5.395	2.6
3	21	0.0345591	24	2.665	4.615	1.95
3	21	0.0348135	27	2.275	4.42	2.145
3	21	0.0348563	30	2.275	4.68	2.405
3	21	0.033747	30	2.34	4.68	2.34
3	21	0.0324987	36	2.21	5.07	2.86
3	21	0.0316392	33	2.405	5.33	2.925
3	21	0.0322146	28.5	2.535	4.81	2.275
3	21	0.0335692	30	2.47	5.07	2.6
3	21	0.0342152	22.5	2.795	4.615	1.82
3	21	0.0325056	25.5	2.21	3.965	1.755
3	21	0.0296441	36	2.145	4.55	2.405
3	21	0.0322739	34.5	2.145	4.81	2.665
3	41	0.0339735	37.5	2.34	5.525	3.185
3	41	0.0337562	25.5	2.99	5.395	2.405
3	41	0.0333072	30	2.665	5.395	2.73
3	41	0.0348266	27	2.665	5.265	2.6
3	41	0.0304491	33	2.535	5.265	2.73
3	41	0.0347577	18	2.795	4.29	1.495
3	41	0.0289226	39	2.275	5.135	2.86
3	41	0.0304766	27	2.665	4.68	2.015
3	41	0.0322672	34.5	2.405	5.265	2.86
3	41	0.0315078	31.5	2.6	5.265	2.665
3	41	0.0319068	27	2.73	5.005	2.275
3	41	0.0321145	24	2.405	4.16	1.755
3	41	0.0291823	36	2.275	4.875	2.6
3	41	0.031362	31.5	2.47	5.005	2.535
3	41	0.0343261	22.5	2.405	4.16	1.755
3	41	0.0324108	37.5	2.145	5.005	2.86
3	41	0.0310242	33	2.535	5.33	2.795
3	41	0.0326574	28.5	2.535	5.07	2.535
3	41	0.0321895	27	2.47	4.485	2.015
3	41	0.0329929	34.5	2.405	5.59	3.185
3	41	0.0334615	24	2.99	5.33	2.34
3	41	0.0316287	25.5	2.665	4.68	2.015
3	41	0.0315756	34.5	2.47	5.395	2.925
3	41	0.0289556	28.5	2.86	5.005	2.145
3	41	0.0304789	28.5	2.34	4.485	2.145
3	41	0.0313238	27	2.275	4.095	1.82
3	41	0.0296243	40.5	2.08	5.005	2.925
3	41	0.0299789	31.5	2.665	5.395	2.73
3	41	0.0348302	25.5	2.535	4.68	2.145
3	41	0.0324783	34.5	2.34	5.265	2.925
3	41	0.0301443	24	2.795	4.485	1.69
3	41	0.0306166	37.5	2.21	5.135	2.925
3	41	0.0303288	30	2.665	5.2	2.535
3	41	0.0328917	25.5	2.665	4.875	2.21
3	41	0.0302714	37.5	2.405	5.265	2.86
3	41	0.0295647	25.5	2.535	4.29	1.755
3	41	0.0298606	30	2.21	4.355	2.145
3	41	0.030965	37.5	2.21	4.94	2.73
3	41	0.0307696	22.5	2.6	4.29	1.69
3	41	0.0316352	33	2.34	4.81	2.47
3	50	0.0335842	28.5	2.47	4.94	2.47
3	50	0.0312023	30	2.47	4.875	2.405
3	50	0.0331535	28.5	2.405	4.745	2.34
3	50	0.032586	28.5	2.405	4.68	2.275
3	50	0.0345805	37.5	2.275	5.655	3.38
3	50	0.0309232	28.5	2.795	5.2	2.405
3	50	0.0316193	27	2.535	4.745	2.21
3	50	0.029897	34.5	2.405	5.005	2.6
3	50	0.0314865	25.5	2.535	4.42	1.885
3	51	0.0339509	30	2.145	4.485	2.34
3	51	0.0314281	33	2.21	4.745	2.535
3	51	0.0284695	37.5	2.34	5.2	2.86
3	51	0.0328005	22.5	2.86	4.745	1.885
3	51	0.0336918	30	2.405	4.81	2.405
3	51	0.0314758	34.5	2.275	4.94	2.665
3	51	0.0324269	28.5	2.665	5.265	2.6
3	51	0.0310541	30	2.6	4.94	2.34
3	51	0.0298292	31.5	2.535	4.94	2.405
3	51	0.0311497	30	2.47	4.875	2.405
3	51	0.0312726	25.5	2.47	4.355	1.885
3	51	0.0308075	36	2.275	4.94	2.665
3	51	0.0327769	28.5	2.665	5.2	2.535
3	51	0.0315719	27	2.73	5.135	2.405
3	51	0.032064	30	2.6	5.005	2.405
3	51	0.0307086	30	2.47	4.745	2.275
3	51	0.0309016	30	2.275	4.42	2.145
3	51	0.0301267	36	2.21	4.875	2.665
3	51	0.0319379	27	2.47	4.55	2.08
