septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.494,1.3458,1.2684,60,18,28,32,5.3966,2.6291,30,2.7675,0.7134,3112071,3112086
0.496,1.3362,1.1705,66,18,26,40,5.5595,2.6658,32,2.8937,0.7128,3112086,3112102
0.5144,1.5517,1.2043,68,26,22,46,5.9442,2.7577,32,3.1865,0.6927,3112102,3112118
0.4572,1.4265,1.1051,78,24,28,50,7.5476,3.0578,38,4.4898,0.6972,3112118,3112137
0.4767,1.4131,1.073,66,16,30,36,5.5156,2.6721,30,2.8434,0.667,3199042,3199057
0.4996,1.4997,1.1701,64,24,26,38,5.47,2.6291,30,2.841,0.6139,3199057,3199072
0.4941,1.3483,1.1061,68,22,32,36,5.2682,2.7331,30,2.5352,0.6201,3199072,3199087
0.4922,1.274,1.1223,72,22,26,46,5.8116,2.798,34,3.0136,0.7543,3207056,3207073
0.5056,1.435,1.2512,70,24,32,38,5.9157,2.8607,30,3.055,0.7776,3207073,3207088
0.5049,1.4311,1.1542,66,24,26,40,5.4084,2.9907,26,2.4177,0.7851,3207088,3207101
0.5111,1.4584,1.0726,68,18,28,40,5.8514,2.7308,30,3.1207,0.7817,3207101,3207116
0.484,1.5263,1.1385,66,18,30,36,5.9223,2.9907,28,2.9316,0.7999,3207116,3207130
0.5189,1.4351,1.1061,68,20,32,36,5.8111,2.8666,30,2.9444,0.8167,3207130,3207145
0.4984,1.4903,1.1705,64,20,22,42,5.6096,3.0153,26,2.5943,0.795,3207145,3207158
0.5,1.4377,1.1093,66,14,42,24,5.7568,2.6008,32,3.156,0.6413,3214095,3214111
0.5087,1.4146,1.2514,66,20,26,40,6.0066,2.8784,32,3.1282,0.6741,3214111,3214127
0.3952,1.4947,1.0239,74,20,34,40,6.5874,3.0557,30,3.5317,0.7012,3214127,3214142
0.5019,1.5297,1.2025,68,22,28,40,6.3507,3.1207,28,3.23,0.6586,3221035,3221049
0.4821,1.4362,1.2025,66,26,30,36,6.3367,3.1877,28,3.149,0.6593,3221049,3221063
0.4837,1.4234,1.1701,66,16,20,46,5.8034,3.055,26,2.7484,0.6694,3221063,3221076
0.5059,1.4062,1.04,70,12,28,42,5.2682,2.8071,28,2.4612,0.7093,3221076,3221090
0.519,1.3965,1.1051,68,16,28,40,5.4211,2.665,30,2.7561,0.678,3221090,3221105
0.4877,1.4532,1.0892,68,20,22,46,5.7448,2.8138,30,2.931,0.6712,3221105,3221120
0.521,1.3683,0.9426,76,16,26,50,5.9116,2.8018,32,3.1098,0.6898,3221120,3221136
0.5123,1.3657,0.8775,74,14,38,36,5.4792,2.9709,28,2.5083,0.6825,3229061,3229075
0.5167,1.3844,1.0564,68,16,26,42,5.6738,2.8071,30,2.8668,0.648,3229075,3229090
0.5052,1.4044,1.138,76,22,26,50,6.8626,2.5557,42,4.3068,0.7192,3229131,3229152
0.5433,1.438,1.1055,72,22,30,42,6.1202,3.467,24,2.6532,0.6959,3229152,3229164
0.4941,1.5325,1.171,62,20,30,32,5.5258,2.7577,26,2.768,0.6679,3236072,3236085
0.4667,1.2824,1.0567,78,16,38,40,6.7213,2.73,40,3.9913,0.6555,3236085,3236105
0.463,1.454,1.008,68,18,26,42,5.2109,2.7424,26,2.4686,0.6494,3243031,3243044
0.4911,1.5547,0.9914,64,20,32,32,4.8101,2.4129,26,2.3972,0.6942,3243044,3243057
0.4824,1.5072,1.1705,62,22,20,42,5.5388,2.3625,32,3.1763,0.6773,3243057,3243073
0.5129,1.2995,1.0076,64,18,28,36,4.4357,2.5425,26,1.8932,0.6839,3243101,3243114
0.4744,1.4915,0.9918,68,22,26,42,5.207,2.275,32,2.932,0.6943,3243114,3243130
0.4871,1.4094,0.814,72,14,36,36,4.9443,2.47,28,2.4743,0.7275,3243130,3243144
0.511,1.257,1.1385,66,20,28,38,5.343,2.943,28,2.4,0.6996,4010030,4010044
0.5097,1.3809,1.2522,66,26,32,34,5.7396,2.73,32,3.0096,0.6835,4010044,4010060
0.5121,1.3889,1.1864,62,24,30,32,5.4638,2.9257,26,2.5381,0.6671,4010060,4010073
0.5089,1.316,1.0898,68,22,36,32,5.8973,2.798,32,3.0992,0.6545,4010073,4010089
0.479,1.3897,1.3167,64,24,38,26,6.1445,3.0013,30,3.1433,0.6903,4010089,4010104
0.5063,1.5196,1.2064,70,26,28,42,6.056,2.5358,34,3.5202,0.6567,4025044,4025061
0.4892,1.538,1.1051,66,22,28,38,5.7275,3.066,24,2.6615,0.6262,4025061,4025073
0.5247,1.3912,1.1055,70,22,28,42,6.3283,2.8607,34,3.4676,0.646,4025116,4025133
0.5096,1.5953,1.1214,72,18,26,46,6.7613,3.3207,28,3.4405,0.6336,4025133,4025147
0.5194,1.6189,1.1051,64,20,28,36,6.2583,3.4456,22,2.8126,0.6048,4025147,4025158
0.5107,1.3585,1.0239,72,16,28,44,6.0152,2.8865,32,3.1288,0.6679,4032071,4032087
0.4957,1.5041,1.1705,66,16,30,36,6.0178,3.0722,26,2.9456,0.6803,4032087,4032100
0.5079,1.4057,1.0907,68,20,30,38,6.208,2.9829,30,3.2251,0.6901,4032100,4032115
0.5085,1.5024,1.0736,66,14,26,40,5.6306,3.153,24,2.4776,0.6988,4032115,4032127
0.4614,1.4668,1.0574,68,16,32,36,5.9184,2.863,30,3.0555,0.7,4032127,4032142
0.5054,1.5109,0.9136,76,8,36,40,5.7887,2.7308,30,3.0579,0.6922,4032142,4032157
0.498,1.3058,1.3016,68,24,30,38,5.8788,2.9365,32,2.9422,0.7395,4040069,4040085
0.5195,1.4252,1.1213,72,26,28,44,6.1418,2.9279,30,3.214,0.7432,4040085,4040100
0.5032,1.4639,1.1701,70,22,30,40,6.5883,3.191,30,3.3974,0.7596,4040100,4040115
0.5,1.5225,1.1548,64,20,28,36,4.9417,2.4777,28,2.464,0.7368,4047102,4047116
0.5275,1.5319,1.0239,66,18,30,36,4.9539,2.4709,28,2.483,0.7407,4047116,4047130
0.4894,1.5853,0.9924,76,16,32,44,7.3102,4.3023,20,3.0079,0.7231,4091109,4091119
0.527,1.4512,1.1213,70,18,28,42,6.6654,3.5774,26,3.088,0.7023,4091119,4091132
0.5173,1.4409,1.2847,62,6,30,32,5.9268,3.5124,22,2.4144,0.7289,4091132,4091143
0.4975,1.3782,1.1376,68,10,24,44,6.1465,3.066,30,3.0804,0.7197,4091143,4091158
0.5384,1.3456,1.2035,62,18,26,36,5.9164,3.3825,24,2.5339,0.6548,4098060,4098072
0.5121,1.3861,1.3164,54,18,28,26,5.2107,3.1857,22,2.025,0.6623,4098072,4098083
0.4942,1.3451,1.3813,64,22,24,40,6.8409,2.6682,40,4.1728,0.699,4098083,4098103
0.5206,1.4166,1.2676,68,20,28,40,6.3785,3.3806,26,2.9979,0.6759,4098103,4098116
0.5055,1.4634,1.2676,64,22,28,36,5.9378,3.1308,26,2.807,0.7349,4098146,4098159
0.5136,1.3925,1.2189,62,18,34,28,5.5819,3.0798,26,2.5021,0.701,4106052,4106065
0.5168,1.3454,1.2512,60,22,30,30,5.2888,2.8666,26,2.4222,0.6921,4106065,4106078
0.4795,1.5786,1.1214,62,22,28,34,5.1582,2.9279,22,2.2303,0.6776,4106109,4106120
0.5136,1.3925,1.0564,64,22,26,38,5.2135,2.4734,30,2.7401,0.6815,4106120,4106135
0.5056,1.3562,1.1705,66,18,30,36,5.7981,2.6777,32,3.1205,0.6752,4106135,4106151
0.5011,1.3868,1.1213,64,24,24,40,5.4862,2.9315,26,2.5547,0.676,4106151,4106164
0.5427,1.3803,1.1718,82,26,28,54,8.9829,3.3662,42,5.6167,0.6827,4113040,4113061
0.5174,1.4817,1.1728,78,22,32,46,8.838,4.875,24,3.963,0.7079,4113061,4113073
0.537,1.3265,1.1755,68,14,36,32,6.4713,4.5727,16,1.8986,0.6783,4113073,4113081
0.5126,1.3642,1.3,68,18,26,42,6.0077,2.9315,32,3.0762,0.6987,4113108,4113124
0.5046,1.4809,1.1903,64,22,34,30,5.41,3.0798,24,2.3302,0.7263,4113124,4113136
0.5014,1.4642,0.9784,64,16,32,32,4.8398,2.73,24,2.1098,0.6855,4113136,4113148
0.4953,1.3865,1.2215,66,20,34,32,6.059,2.4269,38,3.6322,0.6868,4113148,4113167
0.517,1.433,1.0564,76,16,30,46,6.3311,2.9279,32,3.4032,0.6572,4128042,4128058
0.5129,1.3519,1.1217,64,20,30,34,5.2201,3.2733,20,1.9468,0.6592,4128058,4128068
0.5264,1.2428,1.1539,60,20,36,24,4.8217,2.6777,28,2.144,0.6381,4128068,4128082
0.5055,1.3106,1.3388,62,20,32,30,5.2731,2.5383,34,2.7348,0.6476,4128082,4128099
0.5304,1.3079,1.2029,64,30,30,34,5.398,2.798,30,2.5999,0.6566,4128114,4128129
0.5217,1.3661,1.2029,66,26,24,42,5.9814,2.863,32,3.1185,0.6703,4128129,4128145
0.5415,1.3188,1.0405,76,18,26,50,6.2523,3.1207,32,3.1316,0.6721,4128145,4128161
0.5072,1.4356,1.0405,68,6,28,40,6.0286,3.1308,26,2.8978,0.6647,4135029,4135042
0.4878,1.349,0.9755,66,4,28,38,5.47,3.0578,24,2.4122,0.6616,4135042,4135054
0.5042,1.3992,1.1214,68,16,20,48,5.9358,2.6682,34,3.2677,0.6704,4135054,4135071
0.5204,1.4986,0.9918,76,10,30,46,6.0011,2.9928,28,3.0083,0.6875,4135071,4135085
0.5061,1.2291,1.1705,62,22,24,38,5.1391,2.665,30,2.4741,0.6549,4135124,4135139
0.5018,1.4278,1.2029,64,22,28,36,5.3505,2.6008,30,2.7497,0.6611,4135139,4135154
0.5419,1.4475,1.1385,62,26,28,34,5.4092,2.8666,26,2.5425,0.6648,4142040,4142053
0.5002,1.4484,1.1069,58,20,30,28,5.334,2.9315,24,2.4025,0.6633,4142053,4142065
0.5212,1.4083,1.105,68,16,28,40,5.9979,2.9964,30,3.0015,0.6539,4142135,4142150
0.465,1.4016,1.1217,66,18,28,38,5.731,3.1261,26,2.605,0.6416,4142150,4142163
0.4837,1.53,1.073,68,16,28,40,6.0484,3.3309,24,2.7175,0.6144,4164049,4164061
0.4878,1.4311,1.1701,66,18,24,42,5.998,2.9257,30,3.0722,0.6162,4164061,4164076
0.4822,1.4088,1.1051,66,14,30,36,5.3982,2.9257,26,2.4725,0.6402,4164076,4164089
0.521,1.3609,1.2029,60,28,26,34,5.4891,2.9964,26,2.4927,0.6226,4164120,4164133
0.4666,1.272,1.073,68,18,28,40,5.7389,2.86,32,2.8789,0.6232,4164133,4164149
0.5021,1.4703,1.2675,58,28,26,32,4.9613,2.6515,28,2.3098,0.6713,4171097,4171111
0.4738,1.3852,1.1375,62,24,30,32,4.8192,2.4913,30,2.3279,0.6757,4171111,4171126
0.5151,1.4709,1.2456,66,28,32,34,5.5754,2.2833,36,3.292,0.6884,4171126,4171144
0.5075,1.3901,1.0567,66,14,30,36,4.6268,2.6073,26,2.0195,0.7093,4215051,4215064
0.493,1.2783,1.0405,62,20,36,26,4.3589,2.3481,28,2.0108,0.6859,4215064,4215078
0.5294,1.4027,1.1741,60,26,30,30,4.5579,2.1489,32,2.409,0.7163,4215078,4215094
0.5173,1.3283,1.0076,74,12,32,42,5.2791,2.6721,32,2.6069,0.6978,4215139,4215155
0.4998,1.336,1.1223,72,20,28,44,6.5084,3.3252,30,3.1833,0.6262,4223061,4223076
0.5151,1.2811,1.3179,70,20,20,50,6.456,3.2526,32,3.2034,0.6277,4223076,4223092
0.5187,1.3269,1.3326,64,22,22,42,5.5368,3.3252,24,2.2116,0.6374,4223092,4223104
0.4796,1.1592,1.0907,68,16,32,36,5.0215,2.8718,28,2.1497,0.6636,4223104,4223118
0.5333,1.2961,1.1867,64,18,32,32,4.7536,2.4085,30,2.3451,0.6865,4223118,4223133
0.512,1.458,1.0567,64,22,30,34,5.0777,2.535,28,2.5427,0.6762,4223133,4223147
0.5197,1.4544,1.073,60,20,28,32,4.8794,2.535,26,2.3444,0.7714,4230029,4230042
0.4912,1.4822,1.1375,60,20,20,40,5.1674,2.5358,28,2.6316,0.8134,4230042,4230056
0.5088,1.2624,1.1375,74,20,26,48,7.2824,3.1308,38,4.1515,0.7802,4237068,4237087
0.5263,1.3663,1.3326,64,20,28,36,6.1764,3.705,22,2.4714,0.7828,4237087,4237098
0.5579,1.3229,1.2035,68,20,18,50,6.1756,3.2506,28,2.925,0.8047,4237098,4237112
0.5388,1.2927,0.9918,80,2,38,42,6.7652,3.4456,32,3.3196,0.8106,4237112,4237128
0.5374,1.2895,1.3009,58,22,34,24,5.6277,3.6452,20,1.9824,0.8072,4237128,4237138
0.5167,1.3269,1.171,60,22,26,34,5.5406,3.0612,26,2.4794,0.6385,4245031,4245044
0.5182,1.3333,1.2025,58,20,30,28,5.305,2.863,26,2.4421,0.6244,4245044,4245057
0.5,1.2742,1.1863,62,20,24,38,5.303,2.7493,30,2.5537,0.6385,4245057,4245072
0.5015,1.3386,1.0249,72,18,32,40,5.7391,2.6515,34,3.0877,0.638,4245072,4245089
0.5724,1.3866,1.0892,72,24,26,46,6.023,2.8784,32,3.1446,0.6358,4245089,4245105
0.5141,1.488,1.138,76,16,32,44,6.5762,3.38,28,3.1962,0.6507,4245149,4245163
0.5071,1.4433,1.0918,64,14,30,34,5.4214,3.1376,24,2.2838,0.6668,5009039,5009051
0.5095,1.4145,1.1705,70,20,26,44,6.7912,2.7493,38,4.0419,0.6571,5009051,5009070
0.5183,1.3064,1.0284,72,14,28,44,5.8026,3.4603,24,2.3423,0.6533,5009070,5009082
0.5108,1.277,1.1705,66,24,28,38,5.4734,3.0076,28,2.4658,0.6623,5009082,5009096
0.5065,1.1966,1.189,62,16,30,32,4.7486,2.7958,26,1.9529,0.6602,5009096,5009109
0.4994,1.3721,1.3016,64,26,28,36,5.5968,2.405,36,3.1918,0.6599,5009109,5009127
0.5388,1.3428,1.188,66,30,26,40,6.1637,3.0153,30,3.1484,0.6935,5009142,5009157
0.5125,1.3804,1.2029,62,36,36,26,5.2016,2.6658,28,2.5358,0.7344,5017043,5017057
0.483,1.38,1.1385,68,22,30,38,5.9212,2.6658,34,3.2554,0.6978,5017057,5017074
0.5231,1.4708,1.1548,74,24,34,40,6.8631,2.86,36,4.0031,0.722,5017074,5017092
0.5458,1.3828,1.2684,72,28,28,44,7.0355,3.5897,30,3.4458,0.7039,5017092,5017107
0.4939,1.3258,1.2514,68,12,30,38,5.7922,2.9928,30,2.7994,0.6845,5017132,5017147
0.5164,1.3288,1.1055,66,30,30,36,5.5514,3.0578,26,2.4936,0.6693,5032095,5032108
0.4609,1.3597,1.1223,64,16,28,36,5.2197,2.8666,26,2.3531,0.6601,5032108,5032121
0.5246,1.3156,1.1539,56,22,26,30,4.8339,2.7958,24,2.0382,0.67,5039041,5039053
0.4881,1.3603,1.2026,60,22,22,38,5.4615,2.5358,32,2.9257,0.672,5039053,5039069
0.5053,1.5456,1.0947,68,20,24,44,6.3083,2.6658,32,3.6425,0.6727,5039069,5039085
0.5072,1.2489,1.108,60,24,30,30,5.0394,3.1877,20,1.8517,0.6714,5039085,5039095
0.4878,1.4221,1.1903,60,24,32,28,5.33,2.5557,32,2.7743,0.6657,5039095,5039111
0.5188,1.4703,0.9285,66,14,32,34,5.673,2.8607,28,2.8123,0.6833,5046071,5046085
0.5221,1.3498,1.1867,60,22,24,36,5.727,2.943,28,2.784,0.6904,5046085,5046099
0.5244,1.4819,1.0756,82,18,26,56,8.4279,3.5154,36,4.9125,0.6327,5046131,5046149
0.515,1.5091,1.1701,66,16,26,40,6.3219,4.42,14,1.9019,0.6019,5046149,5046156
0.4871,1.4663,1.0567,64,20,24,40,5.486,2.8071,28,2.6789,0.6613,5090032,5090046
0.5256,1.3923,1.0401,70,24,20,50,6.1048,2.6721,34,3.4326,0.6761,5090046,5090063
0.5063,1.4762,1.008,74,18,28,46,6.4512,3.2088,30,3.2424,0.6831,5090063,5090078
0.4879,1.348,1.1061,66,22,26,40,5.6208,3.2662,24,2.3546,0.6975,5090078,5090090
0.5165,1.4076,1.1055,68,16,24,44,5.6523,2.7424,30,2.91,0.7392,5090090,5090105
0.514,1.383,1.1093,64,14,30,34,5.0979,2.9192,24,2.1787,0.7238,5090105,5090117
0.5207,1.3908,1.04,68,18,32,36,5.6191,2.6202,32,2.9989,0.7219,5090117,5090133
0.5008,1.3911,1.0745,66,18,30,36,5.7347,2.9257,28,2.809,0.7105,5090133,5090147
0.5101,1.3741,1.1223,68,24,32,36,5.8618,2.8718,32,2.99,0.6603,5090147,5090163
0.4877,1.3378,1.0898,66,26,36,30,5.4792,2.925,28,2.5542,0.715,5097034,5097048
0.5267,1.4369,1.1728,64,28,30,34,5.4421,2.6721,30,2.77,0.7082,5097048,5097063
0.4833,1.5612,1.0726,66,18,30,36,5.5406,2.8666,26,2.674,0.7003,5097063,5097076
0.4943,1.602,1.0243,66,18,34,32,5.5288,2.6777,28,2.8512,0.7086,5097076,5097090
0.4891,1.5774,0.96,70,14,30,40,5.853,2.7331,30,3.1199,0.6933,5097090,5097105
0.5111,1.3887,0.9934,78,10,36,42,5.863,3.153,28,2.71,0.6881,5112060,5112074
0.4817,1.3956,1.0567,68,18,30,38,5.2691,2.9964,24,2.2728,0.6933,5112074,5112086
0.5206,1.4353,1.073,64,16,34,30,5.0188,2.5383,28,2.4805,0.6987,5112086,5112100
0.4866,1.4308,0.961,70,12,34,36,5.3186,2.613,30,2.7056,0.6801,5112100,5112115
0.5172,1.4381,1.0745,72,22,28,44,5.6565,2.8018,32,2.8547,0.6946,5112131,5112147
0.5064,1.4348,1.0892,62,20,28,34,5.1358,2.6658,28,2.47,0.6553,5119035,5119049
0.5107,1.4802,1.1705,62,20,26,36,5.4865,2.6008,30,2.8857,0.6867,5119049,5119064
0.5003,1.5227,1.171,62,24,28,34,5.8594,2.8018,28,3.0576,0.6686,5119064,5119078
0.5155,1.5395,1.2192,62,26,24,38,6.3063,2.9315,30,3.3748,0.6725,5119078,5119093
0.5158,1.4279,1.2197,62,22,24,38,5.9445,3.2506,26,2.6938,0.694,5119093,5119106
0.5435,1.4528,1.2514,64,22,26,38,6.2916,3.066,30,3.2255,0.6554,5119106,5119121
0.5184,1.5152,1.2035,62,18,26,36,6.2803,3.4198,24,2.8605,0.6738,5119121,5119133
0.5097,1.3467,1.1701,54,20,26,28,5.2306,3.2558,20,1.9748,0.6263,5119133,5119143
0.5374,1.4116,1.1542,66,24,30,36,5.928,3.445,22,2.483,0.6161,5127088,5127099
0.519,1.4403,1.2215,66,26,32,34,6.5554,3.1857,30,3.3698,0.5988,5127099,5127114
0.5206,1.3337,1.0907,68,28,32,36,5.8695,2.535,36,3.3345,0.6733,5141035,5141053
0.4881,1.4193,1.0898,64,20,26,38,5.4615,3.0557,24,2.4059,0.6769,5141053,5141065
0.4628,1.3993,0.9918,66,22,32,34,5.3366,2.6658,28,2.6708,0.6674,5141065,5141079
0.4792,1.3849,1.2025,62,20,24,38,5.1547,2.47,30,2.6847,0.7223,5141079,5141094
0.5,1.4522,1.0726,68,20,28,40,5.0767,2.47,30,2.6067,0.6804,5141094,5141109
0.5321,1.3811,0.9589,70,18,34,36,5.0086,2.5383,28,2.4703,0.6684,5141109,5141123
0.5246,1.4007,1.0401,62,22,32,30,4.9698,2.665,26,2.3048,0.6693,5141123,5141136
0.4868,1.3462,1.1385,58,24,32,26,5.0807,2.6073,28,2.4734,0.6598,5141136,5141150
0.4764,1.2938,1.2701,66,28,34,32,6.0414,3.0722,30,2.9692,0.6512,5149045,5149060
0.5221,1.306,1.3179,62,28,24,38,5.4832,2.8784,28,2.6048,0.6582,5149060,5149074
0.5284,1.3568,1.1223,68,18,30,38,5.6924,2.863,28,2.8294,0.6659,5149074,5149088
0.5139,1.1936,1.1069,70,16,28,42,5.4082,3.0013,30,2.4069,0.6678,5149145,5149160
0.518,1.3623,1.399,68,32,24,44,6.2751,3.1227,32,3.1524,0.6804,5171039,5171055
0.5688,1.372,1.1864,66,16,34,32,6.1878,3.775,22,2.4127,0.6185,5171112,5171123
0.5043,1.4557,0.9914,76,10,28,48,6.1983,2.4777,38,3.7206,0.6583,5178073,5178092
0.4901,1.6473,0.9438,70,10,30,40,5.4952,3.1261,20,2.3691,0.6641,5178092,5178102
0.5013,1.5628,0.9918,62,20,26,36,5.0833,2.6934,24,2.3899,0.6722,5178102,5178114
0.5422,1.3877,0.9924,74,20,30,44,5.7656,2.5425,36,3.2231,0.6436,5178143,5178161
0.5251,1.467,1.3975,58,32,22,36,6.3328,3.1956,28,3.1372,0.6822,5192040,5192054
0.5067,1.4556,1.1556,64,18,24,40,6.0963,3.3252,26,2.7711,0.6819,5192054,5192067
0.5272,1.5305,1.1214,64,16,28,36,5.8153,3.0887,26,2.7266,0.6966,5192067,5192080
0.5238,1.4803,1.0907,66,14,24,42,6.081,3.066,28,3.0149,0.683,5192080,5192094
0.4481,1.4729,1.0405,66,10,30,36,5.6733,3.0076,26,2.6657,0.6959,5192133,5192146
0.5263,1.5177,1.0567,64,20,28,36,4.9417,2.5425,26,2.3992,0.6888,5192146,5192159
0.4823,1.4354,1.0405,68,18,36,32,5.6623,2.737,30,2.9253,0.6753,5200081,5200096
0.4883,1.6721,1.1864,60,28,28,32,5.7383,2.7308,26,3.0076,0.6678,5200096,5200109
0.5216,1.4538,1.0258,58,18,38,20,4.502,2.8018,20,1.7002,0.6743,5200109,5200119
0.4874,1.4975,1.0432,60,16,32,28,5.1115,2.3481,30,2.7634,0.7049,5200119,5200134
0.5119,1.5068,1.073,62,18,24,38,5.3868,2.4913,30,2.8955,0.6701,5200134,5200149
0.5081,1.4182,0.9438,66,20,30,36,5.1314,2.7577,26,2.3737,0.6719,5200149,5200162
0.5078,1.4829,1.0574,70,22,32,38,5.5171,2.6008,30,2.9162,0.6644,5214093,5214108
0.5112,1.4663,1.1223,62,30,26,36,5.2689,2.8018,26,2.4671,0.6317,5214108,5214121
0.4938,1.3085,1.2043,64,14,26,38,5.3989,2.6777,30,2.7212,0.6533,5236150,5236165
0.5338,1.4071,1.1061,66,24,28,38,5.5014,2.3082,36,3.1932,0.6589,5244129,5244147
0.4834,1.3326,1.188,62,22,32,30,5.2865,3.0076,26,2.2789,0.7153,6032107,6032120
0.5096,1.4176,1.1873,62,28,32,30,5.2298,2.5557,30,2.6741,0.6655,6032120,6032135
0.5159,1.3316,1.138,72,12,28,44,5.8297,2.73,34,3.0997,0.6852,6054079,6054096
0.4686,1.4232,1.2205,62,20,30,32,5.1393,3.0076,22,2.1317,0.6791,6054096,6054107
0.5072,1.328,1.008,64,20,28,36,4.5019,2.4085,28,2.0934,0.6789,6054107,6054121
0.4989,1.4652,1.1055,70,24,30,40,6.9059,3.1369,32,3.769,0.6731,6076070,6076086
0.5079,1.3631,1.2192,66,18,36,30,6.208,3.4456,26,2.7624,0.7205,6076086,6076099
0.4935,1.392,1.2052,64,18,24,40,5.5318,3.153,24,2.3788,0.6531,6076099,6076111
0.4728,1.4315,1.1385,66,14,26,40,5.8001,2.73,30,3.0701,0.6466,6076111,6076126
0.4771,1.4475,1.0243,72,12,30,42,5.6277,2.7424,30,2.8854,0.7064,6076126,6076141
0.4776,1.3998,1.171,74,22,30,44,6.2661,2.6847,36,3.5814,0.6689,6076141,6076159
0.4945,1.5035,1.2388,64,22,24,40,5.8214,2.4059,34,3.4155,0.702,6083036,6083053
0.494,1.3742,1.1385,66,22,30,36,5.3225,2.8784,26,2.4441,0.6692,6083053,6083066
0.5188,1.3586,1.1548,64,26,32,32,5.4103,2.6291,30,2.7812,0.6765,6083066,6083081
0.5102,1.3351,1.2351,60,24,28,32,5.2369,2.8071,28,2.4299,0.7128,6083081,6083095
0.4993,1.3794,1.042,60,22,30,30,4.7025,2.6721,24,2.0304,0.7103,6083095,6083107
0.5123,1.445,1.17,56,24,32,24,4.6948,2.3481,28,2.3467,0.6891,6083107,6083121
0.5122,1.4632,1.1741,60,24,32,28,5.2033,2.405,32,2.7983,0.6763,6083121,6083137
0.483,1.5352,0.9113,74,18,24,50,5.6588,2.8784,26,2.7804,0.698,6156036,6156049
0.4915,1.5094,0.8614,74,14,48,26,5.2966,2.7331,26,2.5635,0.7136,6156049,6156062
0.4933,1.431,1.0564,68,16,34,34,5.6802,2.6032,32,3.077,0.7159,6156062,6156078
0.4926,1.5509,0.96,70,16,30,40,5.6734,2.8018,28,2.8716,0.7129,6156078,6156092
0.5104,1.481,0.9755,66,18,28,38,5.1079,2.795,24,2.3129,0.7087,6156092,6156104
0.4873,1.4714,1.0736,62,18,32,30,5.204,2.6073,28,2.5967,0.6636,6156104,6156118
0.4896,1.4962,1.042,64,16,28,36,5.1079,2.5358,28,2.5721,0.6631,6156118,6156132
0.5381,1.4943,1.1108,72,18,24,48,6.7684,4.1605,20,2.6079,0.6715,6163058,6163068
0.5541,1.3573,1.1755,64,16,28,36,5.3959,3.6423,18,1.7536,0.696,6163068,6163077
0.5452,1.2875,1.1394,64,4,30,34,5.7334,2.99,30,2.7434,0.635,6163077,6163092
0.5061,1.2295,1.1728,60,12,32,28,5.1391,3.1261,24,2.0131,0.7151,6163092,6163104
0.544,1.3825,0.9751,70,14,28,42,5.1394,2.6008,30,2.5386,0.6993,6163104,6163119
0.5303,1.4549,1.1055,60,26,22,38,5.4608,2.8221,26,2.6387,0.7369,6171031,6171044
0.5094,1.4884,1.0108,66,18,34,32,5.6207,2.896,28,2.7247,0.6416,6171044,6171058
0.4947,1.4401,1.1385,62,20,24,38,5.5327,2.863,28,2.6698,0.6713,6171058,6171072
0.5102,1.5876,1.0405,68,18,22,46,6.2434,2.737,30,3.5065,0.7229,6171072,6171087
0.4714,1.5365,0.8961,76,10,34,42,6.5179,3.1857,28,3.3322,0.6985,6171087,6171101
0.5013,1.588,1.0258,74,14,32,42,6.2569,3.3309,26,2.926,0.6434,6171132,6171145
0.5184,1.4794,1.1055,66,18,28,38,5.665,3.1369,24,2.5281,0.618,6171145,6171157
0.5271,1.4258,1.0563,70,20,34,36,6.0733,3.2604,26,2.8129,0.7601,6178036,6178049
0.4896,1.4654,1.0898,66,18,30,36,5.9977,3.2015,26,2.7962,0.7721,6178049,6178062
0.5159,1.3207,1.1055,70,14,30,40,6.0952,2.9365,32,3.1586,0.7748,6178062,6178078
0.5072,1.3576,1.1539,80,16,32,48,7.5605,3.1443,38,4.4162,0.7347,6178078,6178097
0.5293,1.4947,1.1539,66,14,26,40,6.0781,3.1857,26,2.8924,0.7398,6178134,6178147
0.5103,1.4287,1.1701,70,18,28,42,6.3706,3.0578,30,3.3129,0.7277,6185031,6185046
0.5194,1.4445,1.17,68,18,26,42,6.0065,3.2506,26,2.7558,0.7267,6185046,6185059
0.5459,1.2981,1.1548,74,12,24,50,6.4475,3.5897,26,2.8578,0.7064,6200033,6200046
0.5097,1.3517,0.9924,74,12,34,40,6.1337,3.5196,24,2.6141,0.7009,6200046,6200058
0.5027,1.4214,1.1863,66,12,30,36,6.2114,3.1261,28,3.0853,0.7035,6200058,6200072
0.4706,1.4242,1.1701,60,18,28,32,5.5402,3.1443,24,2.396,0.7337,7011053,7011065
0.4875,1.4485,1.0564,66,14,30,36,5.2016,2.6073,28,2.5943,0.7001,7011065,7011079
0.4775,1.4551,1.1873,64,18,22,42,5.3711,2.5358,30,2.8353,0.6949,7011079,7011094
0.5009,1.4619,1.0076,68,18,34,34,5.2162,2.5648,28,2.6514,0.7188,7011094,7011108
0.4883,1.6003,0.9447,64,22,28,36,4.7066,2.275,28,2.4316,0.7359,7018054,7018068
0.4673,1.4526,1.008,72,14,30,42,5.9834,2.5483,34,3.4351,0.7204,7018127,7018144
