septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.4854,0.5964,1.495,111,15,75,36,4.5547,2.6855,48,1.8691,0.6175,3017207,3017226
0.542,0.3664,1.626,138,33,108,30,4.4375,2.0312,95,2.4062,0.631,3025029,3025067
0.4907,0.5546,1.691,114,69,78,36,4.3711,2.4062,58,1.9648,0.6368,3025067,3025090
0.541,0.6431,1.6656,81,45,60,21,3.8457,2.1445,47,1.7012,0.629,3025090,3025109
0.5479,0.5762,1.6301,87,45,57,30,4.332,2.0801,63,2.252,0.6193,3025109,3025134
0.5293,0.579,1.7601,84,60,63,21,4.5586,2.373,57,2.1855,0.6048,3025134,3025157
0.541,0.5757,1.821,81,48,60,21,4.25,2.4121,50,1.8379,0.6066,3025157,3025177
0.5474,0.5806,1.8667,93,48,66,27,4.8828,2.2988,68,2.584,0.6078,3025177,3025204
0.5137,0.6174,1.887,90,54,60,30,5.2266,2.6719,52,2.5547,0.6454,3025204,3025225
0.5469,0.4239,2.015,102,42,81,21,4.8789,2.668,68,2.2109,0.5816,3039023,3039050
0.5806,0.5217,2.0475,99,63,54,45,5.2695,2.668,67,2.6016,0.5928,3039050,3039077
0.54,0.5808,1.95,96,45,66,30,5.418,3.0586,50,2.3594,0.5948,3039077,3039097
0.5459,0.4967,1.7875,102,18,69,33,4.8828,2.9258,50,1.957,0.6016,3039097,3039117
0.5122,0.3564,2.08,150,39,99,51,5.875,2.666,108,3.209,0.626,3039117,3039160
0.5181,0.5838,2.016,111,75,72,39,5.2852,3.0078,47,2.2773,0.6127,3039160,3039179
0.5796,0.4777,1.8535,111,21,63,48,4.9492,2.7363,62,2.2129,0.6119,3039179,3039204
0.5063,0.5267,1.6575,114,24,84,30,4.8789,2.8672,52,2.0117,0.627,3039204,3039225
0.5479,0.6036,1.3488,117,12,60,57,4.7539,3.1211,37,1.6328,0.6215,3047219,3047234
0.4822,0.6782,1.951,84,54,51,33,5.3984,2.8633,45,2.5352,0.6025,3054044,3054062
0.5254,0.6673,1.8251,93,21,60,33,5.0703,2.6035,50,2.4668,0.6002,3054062,3054082
0.4851,0.541,1.7225,90,30,63,27,4.5859,2.666,50,1.9199,0.5956,3054082,3054102
0.4727,0.5001,1.95,105,45,75,30,4.6836,2.2246,75,2.459,0.5913,3054102,3054132
0.5435,0.6256,1.9185,87,69,63,24,4.5586,2.2129,55,2.3457,0.596,3054132,3054154
0.5239,0.602,1.887,87,48,54,33,4.9648,2.4785,57,2.4863,0.5895,3054154,3054177
0.5571,0.5852,1.9835,75,48,54,21,4.3203,2.6016,45,1.7188,0.6089,3054177,3054195
0.5288,0.4493,1.756,99,36,69,30,4.4258,2.4062,68,2.0195,0.6304,3054195,3054222
0.5513,0.638,1.9541,87,45,48,39,5.1055,2.9375,42,2.168,0.6183,3061029,3061046
0.5361,0.4822,2.0241,99,30,57,42,5.0938,2.8145,65,2.2793,0.619,3061046,3061072
0.5498,0.5537,2.212,87,60,60,27,5.0859,2.7305,58,2.3555,0.608,3061072,3061095
0.4871,0.5133,2.0191,93,45,63,30,5.0742,2.7949,58,2.2793,0.6152,3061095,3061118
0.584,0.5933,1.9866,105,39,63,42,5.3711,2.4707,62,2.9004,0.6322,3061118,3061143
0.5063,0.5052,1.756,96,36,66,30,5.0039,3.1367,47,1.8672,0.6411,3061143,3061162
0.5557,0.6192,1.951,84,30,51,33,4.6797,2.5352,48,2.1445,0.615,3061162,3061181
0.5376,0.4851,1.9216,102,39,81,21,5.2031,2.5996,70,2.6035,0.6357,3061181,3061209
0.4958,0.5116,2.015,108,51,63,45,5.3242,2.7988,62,2.5254,0.6452,3061209,3061234
0.5278,0.4005,1.8891,135,51,96,39,5.9297,2.6719,100,3.2578,0.6123,3068028,3068068
0.5493,0.3702,2.1125,147,69,105,42,5.4766,3.1309,80,2.3457,0.5902,3068068,3068100
0.5117,0.5618,1.887,99,45,60,39,4.707,3.0078,40,1.6992,0.6218,3068100,3068116
0.5391,0.4458,1.9957,99,30,75,24,4.2344,2.4082,68,1.8262,0.6025,3068116,3068143
0.5386,0.5353,2.0536,99,72,57,42,4.9844,2.2832,75,2.7012,0.6268,3068143,3068173
0.5249,0.4477,1.758,117,60,87,30,5.0898,2.6855,72,2.4043,0.6576,3068173,3068202
0.519,0.3829,1.9195,135,51,102,33,5.0469,2.6719,82,2.375,0.6395,3068202,3068235
0.561,0.3376,1.95,129,69,72,57,4.75,2.5996,85,2.1504,0.6175,3076034,3076068
0.5493,0.5636,1.9541,120,57,72,48,5.2422,2.666,62,2.5762,0.6,3076068,3076093
0.5352,0.5437,1.6331,111,33,60,51,5.3789,2.8789,58,2.5,0.6251,3076093,3076116
0.5454,0.525,1.9175,102,33,69,33,5.0547,2.8789,55,2.1758,0.6214,3076116,3076138
0.519,0.5542,1.8596,117,36,63,54,6.4023,2.7578,72,3.6445,0.6247,3076138,3076167
0.5269,0.5221,1.9541,114,39,84,30,5.7969,3.3203,55,2.4766,0.6279,3076167,3076189
0.5405,0.3903,1.9175,159,18,87,72,6.668,3.0566,92,3.6113,0.6535,3076189,3076226
0.5571,0.6632,2.016,120,39,60,60,6.0781,3.6035,40,2.4746,0.6445,3076226,3076242
0.5366,0.6838,1.9277,90,30,60,30,5.3359,2.666,52,2.6699,0.5896,3083031,3083052
0.5264,0.5079,1.9845,90,36,57,33,4.6992,2.8633,52,1.8359,0.5889,3083052,3083073
0.521,0.3915,2.1491,141,51,111,30,5.875,2.4727,108,3.4023,0.6326,3083073,3083116
0.5249,0.3057,1.561,267,33,129,138,7.6836,3.0605,142,4.623,0.665,3083116,3083173
0.5088,0.2384,1.758,300,15,108,192,7.8047,4.0352,120,3.7695,0.6827,3083173,3083221
0.5273,0.6516,1.5448,234,120,153,81,6.0625,3.9707,32,2.0918,0.6638,3083221,3083234
0.5454,0.39,1.8566,147,66,102,45,5.0078,2.6641,80,2.3438,0.6357,3090047,3090079
0.543,0.6404,1.756,93,51,54,39,4.4297,2.7305,40,1.6992,0.6284,3090079,3090095
0.5454,0.572,1.756,99,24,66,33,4.7695,2.4043,62,2.3652,0.6278,3090095,3090120
0.5513,0.6186,1.6301,102,39,57,45,4.8359,2.6016,55,2.2344,0.6273,3090120,3090142
0.5234,0.4873,1.5651,120,24,78,42,5.0938,2.6641,65,2.4297,0.6349,3090142,3090168
0.5176,0.6147,1.6951,105,39,42,63,5.1484,2.666,55,2.4824,0.6035,3090168,3090190
0.5044,0.5208,1.625,102,24,84,18,4.75,2.666,50,2.084,0.628,3090190,3090210
0.4797,0.6491,1.95,69,42,51,18,4.75,2.7305,48,2.0195,0.5685,3098021,3098040
0.5063,0.5644,2.2791,93,51,63,30,5.1367,2.2793,72,2.8574,0.5662,3098040,3098069
0.5127,0.5079,1.9825,105,42,81,24,5.0742,2.4062,75,2.668,0.6074,3098147,3098177
0.5454,0.4252,1.9195,129,57,99,30,5.0039,2.6016,80,2.4023,0.6178,3098177,3098209
0.5513,0.4626,2.2872,120,57,54,66,6.2578,2.4707,92,3.7871,0.6313,3105026,3105063
0.5298,0.6628,1.8708,111,48,69,42,5.75,3.4512,40,2.2988,0.6176,3105063,3105079
0.4924,0.6977,1.95,84,12,54,30,5.1484,3.0469,40,2.1016,0.5932,3105079,3105095
0.5347,0.5056,2.0516,105,27,60,45,4.75,2.5352,70,2.2148,0.6121,3105095,3105123
0.522,0.2465,1.6981,252,36,120,132,5.9883,2.5391,170,3.4492,0.5845,3105123,3105191
0.52,0.6131,1.8921,120,150,63,57,6.1289,3.127,55,3.002,0.6303,3105191,3105213
0.5425,0.6643,1.6331,111,9,54,57,5.8711,3.1875,45,2.6836,0.6212,3105213,3105231
0.5166,0.6542,1.887,78,33,57,21,4.0352,2.7578,30,1.2773,0.5669,3112035,3112047
0.5352,0.4501,1.755,111,24,78,33,4.7188,2.084,82,2.6348,0.5968,3112047,3112080
0.5059,0.6512,1.69,99,60,69,30,4.6523,2.5234,50,2.1289,0.6022,3112080,3112100
0.5054,0.5896,1.6951,99,30,66,33,4.6289,2.3535,58,2.2754,0.6132,3112100,3112123
0.54,0.6502,1.7225,84,45,48,36,4.2422,2.3418,50,1.9004,0.6109,3112123,3112143
0.5474,0.5561,1.6006,102,33,57,45,4.7734,2.2891,62,2.4844,0.6216,3112143,3112168
0.5254,0.6452,1.5935,96,36,51,45,4.8242,2.6133,48,2.2109,0.6293,3112168,3112187
0.5249,0.551,1.7601,99,30,60,39,4.8359,2.5352,60,2.3008,0.633,3112187,3112211
0.5068,0.6261,1.755,102,36,63,39,6.0742,3.3184,50,2.7559,0.6187,3134040,3134060
0.543,0.5297,2.3136,84,36,54,30,5.1484,3.0801,50,2.0684,0.6183,3134060,3134080
0.5649,0.5483,2.017,96,36,60,36,5.3359,2.7949,60,2.541,0.6111,3134080,3134104
0.582,0.4977,2.0495,96,45,72,24,5.1367,3.0156,58,2.1211,0.5927,3134104,3134127
0.5679,0.3406,2.1836,135,45,102,33,5.8789,2.9902,92,2.8887,0.6222,3134127,3134164
0.5435,0.4562,2.1145,99,69,57,42,5.1445,3.3379,48,1.8066,0.6315,3134164,3134183
0.5391,0.6005,1.7621,102,15,63,39,5.2344,2.668,58,2.5664,0.6776,3149093,3149116
0.5298,0.7036,1.756,87,33,57,30,5.1602,2.8223,42,2.3379,0.646,3149116,3149133
0.4873,0.6166,2.0475,90,30,60,30,5.6016,2.7324,57,2.8691,0.627,3149133,3149156
0.5044,0.6531,2.08,84,42,51,33,5.1953,2.7305,48,2.4648,0.6262,3149156,3149175
0.5474,0.6549,1.9916,84,66,57,27,4.6328,2.2793,52,2.3535,0.6312,3156047,3156068
0.5264,0.4713,1.8555,102,39,75,27,4.9414,2.5352,65,2.4062,0.6076,3156068,3156094
0.5063,0.5186,1.7255,120,42,66,54,5.3984,2.6016,70,2.7969,0.6364,3156094,3156122
0.5303,0.5573,1.7875,117,36,78,39,5.2852,2.7324,58,2.5527,0.6322,3156122,3156145
0.5127,0.5292,1.8891,105,36,51,54,5.3359,2.8027,60,2.5332,0.6452,3156145,3156169
0.5337,0.665,2.0536,93,42,54,39,5.3633,2.7363,52,2.627,0.6253,3156169,3156190
0.5024,0.6657,1.885,81,36,54,27,5.0234,2.8613,45,2.1621,0.6468,3156190,3156208
0.5591,0.4633,1.952,126,33,87,39,5.9297,2.5234,87,3.4062,0.6698,3156208,3156243
0.4839,0.3118,1.95,186,39,111,75,5.8164,2.0156,145,3.8008,0.6761,3163020,3163078
0.5186,0.6441,1.625,132,99,69,63,5.1602,2.8145,48,2.3457,0.6865,3163078,3163097
0.5269,0.6235,1.5041,96,6,54,42,4.3359,2.6777,38,1.6582,0.6506,3163097,3163112
0.4744,0.6177,1.756,108,21,66,42,5.207,2.2832,70,2.9238,0.6488,3163112,3163140
0.54,0.4906,1.8566,102,54,72,30,4.6953,2.4707,60,2.2246,0.6579,3163140,3163164
0.522,0.5508,1.5935,111,27,69,42,4.4883,2.5352,55,1.9531,0.6417,3163164,3163186
0.4751,0.6319,1.625,105,30,72,33,4.957,2.3438,58,2.6133,0.6425,3163186,3163209
0.4949,0.51,1.6575,108,33,63,45,4.4648,2.3535,60,2.1113,0.6656,3163209,3163233
0.4861,0.6548,1.7225,96,15,60,36,4.8203,2.5,52,2.3203,0.6646,3171031,3171052
0.5249,0.5678,1.8535,108,39,69,39,5.2266,2.3438,70,2.8828,0.6542,3171052,3171080
0.5156,0.6057,1.6951,87,42,57,30,4.1914,2.7422,38,1.4492,0.6369,3171080,3171095
0.4822,0.5227,2.015,114,39,75,39,5.6641,2.1602,90,3.5039,0.6376,3171095,3171131
0.5205,0.6506,1.8535,90,69,54,36,4.7539,2.7305,42,2.0234,0.627,3171131,3171148
0.5635,0.543,1.8535,120,27,66,54,5.9023,2.4727,80,3.4297,0.6418,3171148,3171180
0.5254,0.6765,1.9195,90,51,51,39,5.3867,3.3242,37,2.0625,0.6465,3171180,3171195
0.4978,0.5352,1.9246,93,15,63,30,4.9766,2.832,52,2.1445,0.6551,3171195,3171216
0.4658,0.6032,1.9246,99,27,60,39,5.1797,2.6035,55,2.5762,0.6338,3178036,3178058
0.5063,0.6464,2.015,99,39,54,45,5.1953,2.4121,60,2.7832,0.6709,3178058,3178082
0.5283,0.6774,1.886,90,42,57,33,5.0508,2.6289,50,2.4219,0.6309,3178082,3178102
0.4888,0.6508,1.9835,87,39,66,21,5.2148,2.668,55,2.5469,0.6393,3178102,3178124
0.5386,0.6131,2.2547,81,54,54,27,5.1406,2.5488,57,2.5918,0.6607,3178124,3178147
0.5054,0.6427,1.9835,78,48,57,21,5.1406,2.7676,48,2.373,0.6381,3178147,3178166
0.48,0.5492,2.1775,84,42,51,33,4.875,2.5996,58,2.2754,0.6557,3178166,3178189
0.5342,0.6092,1.7875,93,39,57,36,4.3828,2.3418,52,2.041,0.6676,3178189,3178210
0.4995,0.419,1.6585,162,24,108,54,6.2461,2.5488,102,3.6973,0.7091,3193053,3193094
0.5142,0.3419,1.8017,189,45,87,102,6.3242,3.1191,92,3.2051,0.6987,3193094,3193131
0.4895,0.5966,1.5437,177,120,105,72,6.1602,3.25,52,2.9102,0.6936,3193131,3193152
0.5239,0.5921,1.3985,132,99,66,66,5.3711,3.0156,48,2.3555,0.6585,3193152,3193171
0.5039,0.6473,1.6362,105,3,60,45,4.7812,2.8145,42,1.9668,0.7056,3193171,3193188
0.5303,0.5991,1.5681,99,12,66,33,4.1719,2.4082,50,1.7637,0.6774,3193188,3193208
0.5103,0.6482,1.7337,87,45,48,39,4.9766,2.2129,60,2.7637,0.6329,3193208,3193232
0.5205,0.4942,1.5955,123,30,87,36,4.6797,2.4121,68,2.2676,0.643,3200035,3200062
0.5259,0.5949,1.755,102,51,57,45,4.9844,2.4355,60,2.5488,0.6926,3200062,3200086
0.4866,0.5288,1.7012,111,33,69,42,4.8164,2.6211,60,2.1953,0.6785,3200086,3200110
0.5088,0.236,1.9277,303,48,177,126,7.9375,2.3438,232,5.5938,0.7585,3200110,3200203
0.5396,0.497,1.43,288,48,177,111,6.5469,4.0391,48,2.5078,0.7382,3200203,3200222
0.5234,0.5518,1.9195,102,36,69,33,5.4648,2.8027,60,2.6621,0.6509,3207053,3207077
0.5601,0.6009,2.1125,99,48,51,48,5.918,2.8613,62,3.0566,0.6399,3207077,3207102
0.6079,0.6274,2.0495,99,39,60,39,6.3086,3.3145,52,2.9941,0.6559,3207102,3207123
0.5083,0.5791,2.2486,81,30,54,27,6.0781,3.8359,40,2.2422,0.6242,3207123,3207139
0.5479,0.5038,2.4111,96,27,57,39,5.9375,3.0879,62,2.8496,0.6204,3207139,3207164
0.5312,0.4333,1.885,120,51,93,27,4.6523,2.1484,82,2.5039,0.6762,3215032,3215065
0.4783,0.5572,1.887,102,75,78,24,5.1641,2.4707,65,2.6934,0.6628,3215065,3215091
0.5103,0.4883,2.145,90,60,60,30,4.7773,2.4707,60,2.3066,0.6267,3215091,3215115
0.5342,0.6245,1.7977,96,39,60,36,4.7461,2.4355,52,2.3105,0.6478,3215115,3215136
0.5215,0.6596,1.9175,75,45,54,21,4.6172,2.5352,48,2.082,0.6292,3215136,3215155
0.5083,0.5665,1.885,78,39,69,9,4.25,2.4082,50,1.8418,0.6198,3215155,3215175
0.5054,0.4747,1.755,129,39,93,36,5.2734,2.1602,90,3.1133,0.6528,3215175,3215211
0.4966,0.6449,1.7885,111,63,57,54,5.5547,2.6641,55,2.8906,0.6813,3215211,3215233
0.502,0.3902,1.821,153,45,96,57,5.0938,2.4062,92,2.6875,0.7335,3222038,3222075
0.4875,0.4793,1.69,135,51,84,51,4.582,2.5566,62,2.0254,0.7149,3222075,3222100
0.5142,0.3631,1.5935,177,33,132,45,5.5625,2.2344,112,3.3281,0.7128,3222100,3222145
0.5186,0.5357,1.3061,189,18,123,66,5.5352,2.8613,60,2.6738,0.7019,3222145,3222169
0.5269,0.5275,1.5356,123,6,63,60,4.8125,2.8711,48,1.9414,0.6967,3222169,3222188
0.541,0.5601,1.4361,114,0,81,33,4.2891,2.5352,48,1.7539,0.7616,3222188,3222207
0.5088,0.5213,1.5925,93,27,60,33,4.2461,2.3203,52,1.9258,0.7634,3222207,3222228
0.521,0.649,1.6585,96,30,60,36,4.4961,2.0156,58,2.4805,0.6575,3229031,3229054
0.519,0.6768,1.758,78,45,57,21,4.1328,2.3438,45,1.7891,0.6554,3229054,3229072
0.5298,0.4214,1.8525,129,42,105,24,5.2812,2.1465,98,3.1348,0.6242,3229072,3229111
0.4971,0.6483,1.4066,117,39,75,42,4.1875,2.7988,32,1.3887,0.6123,3229111,3229124
0.5044,0.595,1.495,108,9,78,30,4.7852,2.0801,65,2.7051,0.6312,3229124,3229150
0.5308,0.5423,1.6626,87,51,54,33,3.9199,2.4121,50,1.5078,0.7244,3229150,3229170
0.5386,0.6063,1.691,93,42,63,30,4.2852,2.0801,62,2.2051,0.7112,3229170,3229195
0.4688,0.6058,2.0241,87,39,66,21,5.2695,2.4199,62,2.8496,0.564,3237024,3237049
0.5225,0.3311,2.0485,186,51,75,111,6.9922,2.4707,135,4.5215,0.6669,3237049,3237103
0.5352,0.4731,1.8921,192,48,102,90,6.9922,3.6543,65,3.3379,0.6813,3237103,3237129
0.4697,0.611,1.6738,129,156,87,42,5.8242,3.7422,37,2.082,0.6216,3237129,3237144
0.5068,0.5077,2.3745,93,24,51,42,4.8828,2.7363,60,2.1465,0.6437,3237144,3237168
0.5176,0.4858,2.1166,102,54,75,27,5.0312,2.4727,70,2.5586,0.6558,3237168,3237196
0.5498,0.4454,1.8251,129,54,66,63,5.6758,2.6035,82,3.0723,0.661,3237196,3237229
0.4929,0.5563,1.4625,111,57,60,51,4.6172,2.5879,50,2.0293,0.6711,3244045,3244065
0.5127,0.2776,1.8271,285,36,138,147,8.0078,2.2754,218,5.7324,0.7303,3244065,3244152
0.5054,0.4936,1.7276,249,69,138,111,6.4766,4.1016,48,2.375,0.7162,3244152,3244171
0.5049,0.5515,1.5945,165,213,90,75,5.6875,3.2734,50,2.4141,0.7029,3244171,3244191
0.5449,0.6022,1.5763,126,54,69,57,5.5195,2.8711,52,2.6484,0.6925,3244191,3244212
0.4993,0.476,1.7337,108,15,57,51,4.9492,3.0078,50,1.9414,0.6287,3244212,3244232
0.5132,0.2638,1.69,297,45,129,168,7.3516,2.2129,217,5.1387,0.6716,3252045,3252132
0.5137,0.472,1.5275,276,69,165,111,7.2383,3.7715,70,3.4668,0.6576,3252132,3252160
0.49,0.4333,1.5955,186,237,102,84,6.6445,3.7188,65,2.9258,0.673,3252160,3252186
0.5195,0.646,1.561,159,66,93,66,6.6289,3.2559,52,3.373,0.6467,3252186,3252207
0.5015,0.6042,1.628,105,75,54,51,4.9531,3.4453,32,1.5078,0.596,3252207,3252220
0.5308,0.4912,1.628,96,15,63,33,3.9199,2.3418,52,1.5781,0.6263,4121037,4121058
0.4988,0.4134,1.755,147,48,87,60,5.4844,2.0801,110,3.4043,0.6725,4121058,4121102
0.5137,0.5203,1.4635,123,66,60,63,4.5742,2.7363,47,1.8379,0.6412,4121102,4121121
0.5063,0.6399,1.495,111,12,72,39,4.8867,2.3477,55,2.5391,0.6462,4121121,4121143
0.5264,0.5657,1.691,105,33,60,45,4.8203,2.4727,60,2.3477,0.6391,4121143,4121167
0.5513,0.5909,1.69,111,33,72,39,5.1055,2.5391,60,2.5664,0.6069,4121167,4121191
0.5264,0.6,1.625,84,30,57,27,4.1992,2.8145,35,1.3848,0.569,4121191,4121205
0.5337,0.6486,1.5041,108,9,60,48,5.0273,2.3477,52,2.6797,0.6443,4128048,4128069
0.5205,0.6315,1.7276,90,36,63,27,5.0195,2.6855,52,2.334,0.6026,4128069,4128090
0.4937,0.7066,1.95,81,42,54,27,5.1367,2.6133,50,2.5234,0.5863,4128090,4128110
0.5527,0.6169,1.952,87,39,57,30,4.9414,2.5352,55,2.4062,0.6248,4128110,4128132
0.5068,0.5434,1.9175,111,42,72,39,5.9453,2.7324,72,3.2129,0.6049,4128132,4128161
0.5244,0.6108,1.9175,84,51,51,33,4.9648,3.0156,40,1.9492,0.5929,4128161,4128177
0.5122,0.5799,1.8921,96,24,57,39,5.2148,2.6035,60,2.6113,0.6166,4128177,4128201
0.5005,0.4491,2.015,126,45,87,39,5.7266,2.6719,82,3.0547,0.6192,4128201,4128234
0.5127,0.4849,1.886,111,30,57,54,4.9531,3.3301,40,1.623,0.6664,4135040,4135056
0.519,0.2759,1.7977,192,9,132,60,5.1406,2.5391,127,2.6016,0.6893,4135056,4135107
0.5269,0.4891,1.3741,177,45,120,57,4.7031,2.668,57,2.0352,0.666,4135107,4135130
0.4846,0.5965,1.6575,108,27,66,42,4.9453,2.4785,55,2.4668,0.6456,4135130,4135152
0.542,0.6113,1.8891,81,42,54,27,4.1406,2.3965,48,1.7441,0.6355,4135152,4135171
0.521,0.4897,1.6951,99,39,69,30,4.2422,2.2441,67,1.998,0.6213,4135171,4135198
0.5283,0.4346,1.8525,120,60,78,42,4.8242,2.2109,82,2.6133,0.615,4135198,4135231
0.564,0.588,1.887,93,27,57,36,5.0703,2.9277,45,2.1426,0.628,4143037,4143055
0.5278,0.6156,1.886,96,24,57,39,5.6875,2.8594,55,2.8281,0.6326,4143055,4143077
0.5332,0.552,1.9175,90,30,54,36,4.8086,3.002,45,1.8066,0.648,4143077,4143095
0.5449,0.5085,1.885,99,27,63,36,4.6523,2.5645,60,2.0879,0.6346,4143095,4143119
0.5166,0.4683,1.885,120,48,72,48,5.4062,2.5352,80,2.8711,0.6721,4143119,4143151
0.5122,0.6368,1.7337,102,48,72,30,4.957,2.7949,45,2.1621,0.6433,4143151,4143169
0.5259,0.6297,1.9175,90,33,48,42,5.1406,2.5391,58,2.6016,0.6471,4143169,4143192
0.5259,0.6365,1.7875,90,33,63,27,4.8164,2.7031,45,2.1133,0.6565,4143192,4143210
0.5571,0.5909,1.9195,78,36,54,24,4.5742,2.5352,50,2.0391,0.6274,4143210,4143230
0.5054,0.5267,1.5011,237,57,156,81,5.8086,3.1445,55,2.6641,0.6839,4150093,4150115
0.5205,0.5875,1.3488,129,213,81,48,4.7617,2.9375,40,1.8242,0.6449,4150115,4150131
0.5371,0.5688,1.6006,93,9,63,30,4.1328,2.4785,45,1.6543,0.653,4150131,4150149
0.5142,0.2884,1.823,219,36,171,48,6.4453,2.2188,168,4.2266,0.6866,4150149,4150216
0.5396,0.5402,1.625,195,63,129,66,5.6641,3.3145,47,2.3496,0.6392,4150216,4150235
0.5078,0.575,1.8555,90,39,66,24,4.6523,2.4082,52,2.2441,0.644,4164026,4164047
0.5464,0.5793,1.7977,81,42,60,21,4.1641,2.3633,50,1.8008,0.6286,4164047,4164067
0.4543,0.6401,1.9195,75,51,51,24,4.4336,2.2754,55,2.1582,0.6174,4164067,4164089
0.4836,0.5363,2.0516,90,57,60,30,4.6641,2.0156,68,2.6484,0.6052,4164089,4164116
0.521,0.5781,1.952,81,66,66,15,4.5508,2.2559,55,2.2949,0.5982,4164116,4164138
0.5308,0.5844,2.145,75,60,57,18,4.7109,2.373,57,2.3379,0.5801,4164138,4164161
0.5366,0.375,2.1491,144,60,84,60,6.1836,2.5,112,3.6836,0.6246,4164161,4164206
0.522,0.5408,2.017,126,66,78,48,5.6367,3.3184,48,2.3184,0.617,4164206,4164225
0.5107,0.5658,1.4757,138,39,72,66,5.0898,2.6934,58,2.3965,0.6999,4172044,4172067
0.5029,0.6365,1.3711,111,6,63,48,4.3164,2.5996,40,1.7168,0.6773,4172067,4172083
0.4995,0.6757,1.6047,93,15,60,33,4.293,2.1699,50,2.123,0.6692,4172083,4172103
0.5269,0.4405,1.6006,129,36,60,69,4.8125,2.1445,88,2.668,0.6892,4172103,4172138
0.5142,0.5386,1.5305,141,39,93,48,4.8633,2.5352,62,2.3281,0.673,4172138,4172163
0.5376,0.5522,1.5326,102,30,51,51,4.3594,2.5,47,1.8594,0.6546,4172163,4172182
0.5596,0.5303,1.5681,120,21,84,36,4.8789,2.3438,70,2.5352,0.6502,4172182,4172210
0.5601,0.6626,1.6727,81,48,54,27,4.4336,2.7305,38,1.7031,0.6224,4172210,4172225
0.4792,0.6024,1.756,108,51,72,36,5.1562,2.8672,47,2.2891,0.6554,4179059,4179078
0.5381,0.5856,1.7885,87,24,57,30,4.375,2.4707,45,1.9043,0.6303,4179078,4179096
0.5044,0.4681,1.7255,111,30,90,21,4.5312,2.3535,72,2.1777,0.6725,4179096,4179125
0.5117,0.5516,1.821,111,69,57,54,5.2188,2.2852,78,2.9336,0.643,4179125,4179156
0.52,0.5381,1.758,123,45,84,39,5.2617,2.6719,62,2.5898,0.6027,4179156,4179181
0.501,0.5396,1.7225,93,30,72,21,4.168,2.7363,40,1.4316,0.6057,4179181,4179197
0.5107,0.5068,1.755,111,30,69,42,4.6953,2.0898,78,2.6055,0.6153,4179197,4179228
0.4768,0.537,1.7926,111,48,66,45,4.6367,1.9512,80,2.6855,0.7258,4194027,4194059
0.5322,0.5415,1.6575,96,60,63,33,4.0391,2.2109,50,1.8281,0.672,4194059,4194079
0.5166,0.4523,1.69,147,42,99,48,5.918,2.1484,107,3.7695,0.6796,4194079,4194122
0.5151,0.4304,1.625,135,66,81,54,5.1016,3.0566,60,2.0449,0.6776,4194122,4194146
0.5161,0.5809,1.5925,138,9,87,51,5.4531,2.6289,63,2.8242,0.6955,4194146,4194171
0.5283,0.561,1.7225,117,30,51,66,5.5391,2.8145,60,2.7246,0.6969,4194171,4194195
0.5474,0.6222,1.625,126,18,66,60,6.2148,2.9258,60,3.2891,0.6817,4194195,4194219
0.5479,0.6419,1.69,111,12,57,54,5.7539,3.4023,42,2.3516,0.6937,4194219,4194236
0.5366,0.6477,1.9825,90,24,60,30,5.3359,2.4727,60,2.8633,0.6358,4201022,4201046
0.5093,0.6108,1.9216,102,42,66,36,5.7539,2.8633,60,2.8906,0.6735,4201046,4201070
0.5469,0.6049,1.9175,108,36,63,45,5.9453,2.9316,60,3.0137,0.654,4201070,4201094
0.5103,0.4045,1.8555,111,27,72,39,4.8438,3.25,55,1.5938,0.6698,4201094,4201116
0.4954,0.6049,2.0191,105,36,60,45,5.2891,2.4707,62,2.8184,0.6826,4201116,4201141
0.5093,0.6027,1.7875,96,39,57,39,4.707,2.6211,50,2.0859,0.7023,4201141,4201161
0.541,0.2541,2.1795,174,51,132,42,6.2539,2.8965,125,3.3574,0.6563,4208039,4208089
0.5176,0.5892,1.951,141,63,81,60,5.5625,3.3828,45,2.1797,0.6476,4208089,4208107
0.5557,0.5491,1.7377,93,12,51,42,4.6797,2.8789,42,1.8008,0.6084,4208107,4208124
0.5488,0.5907,1.7905,93,24,63,30,4.7578,2.5996,55,2.1582,0.5878,4208124,4208146
0.5156,0.2948,1.8525,207,42,144,63,6.1133,2.9199,120,3.1934,0.678,4216044,4216092
0.5054,0.6132,1.496,189,18,129,60,6.0938,3.1523,52,2.9414,0.6745,4216092,4216113
0.4995,0.6137,1.6626,108,6,57,51,5.0898,3.0801,42,2.0098,0.6108,4216113,4216130
0.5142,0.6195,1.7225,114,12,60,54,5.6953,2.543,62,3.1523,0.6202,4216130,4216155
0.5371,0.5671,1.887,93,33,69,24,4.6367,2.9277,42,1.709,0.6217,4216155,4216172
0.5103,0.5357,2.08,111,36,75,36,5.7344,2.4922,80,3.2422,0.6585,4216172,4216204
0.5361,0.5235,1.7946,105,51,57,48,5.1836,2.9258,50,2.2578,0.6508,4216204,4216224
0.5317,0.5907,1.8525,108,21,69,39,5.2773,2.7949,55,2.4824,0.6528,4223058,4223080
0.5273,0.6234,1.7885,90,30,60,30,4.6836,2.8066,45,1.877,0.6468,4223080,4223098
