septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5308,0.5219,1.693,87,15,42,45,4.293,2.4727,63,1.8203,0.624,1171056,1171077
0.5396,0.2889,1.5305,225,21,96,129,5.8047,2.2793,183,3.5254,0.6864,1171077,1171138
0.5459,0.4125,1.4036,255,42,120,135,7.0234,3.1309,114,3.8926,0.7052,1171138,1171176
0.5542,0.8204,1.2675,165,165,93,72,5.9844,3.8359,33,2.1484,0.6862,1171176,1171187
0.561,0.6286,1.17,117,75,42,75,5.332,3.3164,45,2.0156,0.6863,1171187,1171202
0.5396,0.6581,1.1863,108,15,69,39,4.9453,2.9902,45,1.9551,0.6626,1171202,1171217
0.5459,0.6307,1.495,81,0,42,39,3.9316,2.668,36,1.2637,0.6433,1171217,1171229
0.5273,0.8043,1.5011,84,9,48,36,4.5742,2.1465,57,2.4277,0.6577,1171229,1171248
0.5273,0.7911,1.498,75,27,36,39,4.4375,2.4121,45,2.0254,0.6334,1171248,1171263
0.5347,0.8496,1.4686,78,15,45,33,4.6211,2.3418,48,2.2793,0.6243,1171263,1171279
0.542,0.8055,1.5356,84,12,48,36,4.6914,2.4785,51,2.2129,0.6436,1179024,1179041
0.5474,0.8293,1.561,69,24,33,36,4.6328,2.543,42,2.0898,0.6426,1179041,1179055
0.5073,0.7649,1.5976,69,15,45,24,4.3633,2.5352,42,1.8281,0.6209,1179055,1179069
0.564,0.7979,1.82,81,24,48,33,5.0898,2.2129,63,2.877,0.6522,1179069,1179090
0.5366,0.7258,1.6575,66,33,39,27,4.3867,2.8711,36,1.5156,0.6318,1179090,1179102
0.542,0.7446,1.7875,66,18,42,24,3.9844,2.3535,48,1.6309,0.6598,1179102,1179118
0.5483,0.8362,1.6575,63,33,42,21,4.0312,2.1602,48,1.8711,0.6841,1179118,1179134
0.5425,0.8496,1.691,66,33,36,30,4.5664,2.2109,51,2.3555,0.658,1179134,1179151
0.5615,0.8745,1.5976,69,30,39,30,5.0977,2.4785,48,2.6191,0.6519,1179151,1179167
0.5293,0.7796,1.7225,66,21,45,21,4.6953,2.8633,39,1.832,0.6314,1179167,1179180
0.5601,0.6641,1.755,99,15,51,48,5.9297,2.4844,75,3.4453,0.6231,1179180,1179205
0.582,0.7277,1.6575,84,30,39,45,5.1562,3.3203,39,1.8359,0.6156,1179205,1179218
0.5371,0.7557,1.755,72,9,42,30,5.0859,3.002,42,2.084,0.6054,1179218,1179232
0.5527,0.6254,1.885,81,18,39,42,4.9492,2.7305,57,2.2188,0.639,1179232,1179251
0.543,0.7282,1.7875,93,27,45,48,5.9883,2.7363,63,3.252,0.6428,1179251,1179272
0.5479,0.7988,1.7225,90,21,33,57,6.0625,3.25,48,2.8125,0.5882,1179272,1179288
0.4683,0.7709,1.6585,66,24,42,24,4.0352,2.0234,54,2.0117,0.6072,1193021,1193039
0.5166,0.847,1.498,69,36,42,27,3.9336,1.8896,51,2.0439,0.6052,1193039,1193056
0.5308,0.8312,1.4635,63,33,42,21,3.9199,2.0312,45,1.8887,0.6053,1193056,1193071
0.4956,0.8754,1.5976,63,33,42,21,4.3477,2.0801,51,2.2676,0.6372,1193071,1193088
0.5142,0.8049,1.6047,66,36,45,21,4.3008,2.1543,51,2.1465,0.6407,1193088,1193105
0.4927,0.9424,1.56,66,30,36,30,4.4883,2.2109,45,2.2773,0.6115,1193105,1193120
0.5156,0.5864,1.4361,87,18,60,27,4.0352,2.2109,60,1.8242,0.6228,1193120,1193140
0.4709,0.66,1.56,96,36,48,48,4.6953,2.0801,72,2.6152,0.6279,1193140,1193164
0.502,0.8219,1.2716,99,27,39,60,4.9609,2.2109,54,2.75,0.6351,1193164,1193182
0.5146,0.7289,1.3711,90,12,48,42,4.5547,2.4922,48,2.0625,0.6307,1193182,1193198
0.5337,0.7527,1.3975,78,9,51,27,3.7852,2.3438,39,1.4414,0.6147,1193198,1193211
0.5312,0.5442,1.5285,93,24,60,33,4.1602,2.0195,78,2.1406,0.6258,1193211,1193237
0.5195,0.4336,1.4625,132,45,93,39,4.8867,2.2109,99,2.6758,0.6278,1193237,1193270
0.5444,0.7408,1.433,120,33,72,48,5.1367,2.5391,54,2.5977,0.622,1193270,1193288
0.5688,0.851,1.563,81,3,36,45,5.1445,2.668,45,2.4766,0.6537,1200090,1200105
0.4927,0.8595,1.628,78,12,45,33,5.6719,2.9277,45,2.7441,0.6074,1200105,1200120
0.5435,0.8036,1.5275,-6,96,-48,42,5.1953,2.7949,45,2.4004,0.6197,1200120,1200135
0.5591,0.8266,1.5976,66,12,39,27,4.4219,2.8223,33,1.5996,0.5982,1200135,1200146
0.5142,0.9405,1.755,60,18,39,21,4.8203,2.4707,45,2.3496,0.6052,1200146,1200161
0.5151,0.9018,1.7875,60,27,36,24,4.5859,2.4785,42,2.1074,0.6189,1200161,1200175
0.52,0.7729,1.8525,66,27,45,21,4.7891,2.3633,51,2.4258,0.6118,1200175,1200192
0.5518,0.8251,1.8525,72,33,42,30,5.293,2.4922,54,2.8008,0.6352,1200192,1200210
0.5332,0.6805,1.7225,69,27,42,27,4.6484,2.9199,42,1.7285,0.5958,1200210,1200224
0.5078,0.7855,1.5935,78,15,42,36,4.8906,2.4785,51,2.4121,0.6023,1200224,1200241
0.5024,0.9884,1.237,75,15,36,39,4.4453,2.3398,39,2.1055,0.7386,1215041,1215054
0.5303,0.8998,1.4625,96,15,45,51,6.3906,2.2344,72,4.1562,0.6929,1215054,1215078
0.5,1.0437,1.4625,75,21,33,42,5.1133,3.3906,24,1.7227,0.6907,1215078,1215086
0.5386,0.8124,1.6951,60,0,39,21,4.1484,2.5566,36,1.5918,0.6622,1215086,1215098
0.5664,0.777,1.5925,72,18,39,33,4.3672,2.2344,54,2.1328,0.675,1215098,1215116
0.5073,0.7831,1.56,69,33,48,21,4.4922,2.4727,48,2.0195,0.6661,1215116,1215132
0.5469,0.7117,1.8566,66,36,45,21,4.3594,2.2793,54,2.0801,0.6281,1215132,1215150
0.5308,0.6616,1.6656,69,36,45,24,4.1641,2.3848,51,1.7793,0.6011,1215150,1215167
0.5503,0.5736,1.7926,87,39,69,18,4.5039,2.2109,75,2.293,0.6445,1215167,1215192
0.5254,0.2882,1.7235,237,48,96,141,7.9453,2.4785,210,5.4668,0.7606,1215192,1215262
0.5781,0.7044,1.3366,237,12,120,117,6.6328,4.1719,39,2.4609,0.708,1215262,1215275
0.5181,0.8081,1.0898,162,114,84,78,5.3984,3.8359,27,1.5625,0.7013,1215275,1215284
0.4993,0.8566,1.3366,84,18,42,42,4.6875,2.0801,54,2.6074,0.715,1222108,1222126
0.52,0.8135,1.4036,81,21,39,42,4.7578,2.3418,48,2.416,0.6415,1222126,1222142
0.5435,0.8228,1.56,84,18,48,36,5.1758,2.4727,54,2.7031,0.6099,1222142,1222160
0.5161,0.8902,1.5275,78,18,33,45,5.1641,2.8145,42,2.3496,0.6381,1222160,1222174
0.5391,0.8981,1.5326,75,9,42,33,4.957,2.6641,42,2.293,0.6086,1222174,1222188
0.5322,0.7347,1.56,81,12,54,27,5.0078,2.6719,51,2.3359,0.5741,1222188,1222205
0.5063,0.8265,1.885,75,27,39,36,5.3984,2.6641,51,2.7344,0.6023,1222205,1222222
0.5576,0.7312,1.6575,84,18,27,57,5.1602,2.7324,51,2.4277,0.6438,1222222,1222239
0.5425,0.8842,1.5976,81,12,45,36,5.3984,2.8789,42,2.5195,0.647,1222239,1222253
0.5645,0.7787,1.563,75,6,39,36,4.957,2.9277,39,2.0293,0.621,1222253,1222266
0.5405,0.9485,1.7225,63,21,39,24,4.8164,2.6074,36,2.209,0.64,1229029,1229041
0.5361,0.7991,1.6585,63,15,51,12,4.4883,2.6035,42,1.8848,0.5381,1229041,1229055
0.5522,0.8197,1.885,66,30,27,39,4.9453,2.4062,54,2.5391,0.6129,1229055,1229073
0.522,0.9643,1.2675,72,30,39,33,4.4883,3.0566,24,1.4316,0.5977,1229276,1229284
0.4885,0.7247,1.6331,75,36,48,27,4.4414,2.6387,60,1.8027,0.8723,1237034,1237054
0.5107,0.7699,1.6626,75,39,45,30,4.3281,2.1699,54,2.1582,0.8674,1237054,1237072
0.4763,0.7087,1.8068,78,27,54,24,4.0977,2.2109,51,1.8867,0.8473,1237072,1237089
0.564,0.7652,1.5935,60,15,36,24,4.6211,2.7949,33,1.8262,0.7979,1251154,1251165
0.5103,0.7204,1.498,78,9,36,42,4.8438,2.7363,42,2.1074,0.8332,1251253,1251267
0.5571,0.8998,1.9277,66,15,39,27,4.5859,2.4707,39,2.1152,0.8282,1251267,1251280
0.5327,0.9363,1.561,60,18,33,27,4.043,2.2832,36,1.7598,0.6126,2142079,2142091
0.5244,0.8559,1.5356,78,18,45,33,4.832,2.1543,60,2.6777,0.6172,2142091,2142111
0.5166,0.8819,1.563,60,30,39,21,4.0352,2.5352,30,1.5,0.5727,2142111,2142121
0.5415,0.8428,1.7012,72,42,45,27,4.543,2.4199,45,2.123,0.6682,2142198,2142213
0.5259,0.8188,1.6331,75,24,33,42,4.9453,2.4609,54,2.4844,0.673,2142213,2142231
0.5415,0.7577,1.7225,69,30,45,24,4.4492,2.6016,45,1.8477,0.7205,2142231,2142246
0.519,0.8485,1.69,60,27,33,27,4.375,2.4082,42,1.9668,0.6718,2142246,2142260
0.5298,0.8408,1.6301,69,24,27,42,4.5664,2.2695,51,2.2969,0.6382,2142260,2142277
0.5132,0.4527,1.5925,120,33,96,24,4.8125,2.1484,99,2.6641,0.6979,2149023,2149056
0.4946,0.8198,1.3,138,21,75,63,5.6719,2.4707,60,3.2012,0.6833,2149056,2149076
0.5303,0.7094,1.235,99,0,45,54,4.293,2.8066,39,1.4863,0.6779,2149076,2149089
0.522,0.8709,1.4625,81,6,45,36,4.625,2.2754,48,2.3496,0.6542,2149089,2149105
0.5576,0.7872,1.496,84,18,45,39,5.0156,2.4121,54,2.6035,0.6494,2149105,2149123
0.5005,0.6938,1.5681,72,21,57,15,4.4219,2.7949,39,1.627,0.6439,2149123,2149136
0.5288,0.8383,1.7621,72,18,42,30,4.5508,2.2129,51,2.3379,0.6673,2149136,2149153
0.5342,0.6116,1.6605,87,30,54,33,4.5156,2.4043,66,2.1113,0.6678,2149153,2149175
0.54,0.3023,1.628,228,36,114,114,7.3477,2.4121,198,4.9355,0.7151,2149175,2149241
0.5532,0.7699,1.43,186,48,108,78,6.2656,3.9668,36,2.2988,0.6825,2149241,2149253
0.5347,0.787,1.106,120,153,57,63,5.7461,3.4668,39,2.2793,0.6415,2149253,2149266
0.5444,0.6849,1.3163,84,21,66,18,4.3008,3.0723,30,1.2285,0.6605,2149266,2149276
0.5078,0.8098,1.6626,66,18,39,27,4.0977,2.3535,42,1.7441,0.6442,2156031,2156045
0.5088,0.8765,1.7255,57,30,39,18,3.9922,2.0801,45,1.9121,0.6163,2156045,2156060
0.5078,0.7952,1.4686,75,24,63,12,4.2266,2.0312,54,2.1953,0.5993,2156060,2156078
0.5293,0.7737,1.693,69,39,45,24,4.4258,2.1465,54,2.2793,0.6224,2156078,2156096
0.5425,0.5585,2.0191,93,48,54,39,5.2773,2.3438,87,2.9336,0.6641,2156096,2156125
0.4932,0.9083,1.4798,84,39,36,48,4.7461,2.8633,36,1.8828,0.6783,2156125,2156137
0.5239,0.7809,1.431,72,0,45,27,3.8457,2.3418,36,1.5039,0.6532,2156137,2156149
0.5327,0.5173,1.8555,99,45,72,27,5.0078,2.1055,93,2.9023,0.6683,2156166,2156197
0.5396,0.8756,1.561,96,48,57,39,5.5742,2.668,51,2.9062,0.6561,2156197,2156214
0.5186,0.8702,1.625,75,15,33,42,5.4062,3.0078,39,2.3984,0.6546,2156214,2156227
0.5469,0.8118,1.6331,66,6,39,27,4.3398,2.8027,33,1.5371,0.6563,2156227,2156238
0.5479,0.8787,1.8535,66,24,39,27,5.4648,2.373,57,3.0918,0.6664,2156238,2156257
0.4998,0.9215,1.7946,63,33,36,27,5.5859,2.9922,39,2.5938,0.6581,2156257,2156270
0.5122,0.8523,1.7337,66,33,39,27,4.5781,2.084,54,2.4941,0.6859,2164022,2164040
0.5063,0.878,1.561,81,33,54,27,4.7656,2.6934,39,2.0723,0.6386,2164105,2164118
0.5,0.9407,1.6656,66,12,33,33,4.2891,2.4121,39,1.877,0.6687,2164118,2164131
0.5405,0.7483,1.5285,72,18,48,24,4.1055,2.1465,51,1.959,0.6865,2164131,2164148
0.5327,0.933,1.56,60,36,33,27,4.1758,2.2188,45,1.957,0.6702,2164148,2164163
0.542,0.8179,1.5935,81,27,48,33,5.1602,2.2246,63,2.9355,0.6606,2164163,2164184
0.5146,0.9576,1.5275,66,30,30,36,4.5742,2.7949,33,1.7793,0.6498,2164184,2164195
0.5088,0.8878,1.626,60,12,30,30,4.1211,2.3535,39,1.7676,0.6497,2164195,2164208
0.5132,0.7626,1.755,75,27,57,18,4.6914,2.0957,63,2.5957,0.6484,2164208,2164229
0.5137,0.9359,1.4655,72,33,36,36,4.6836,2.4082,42,2.2754,0.6291,2164229,2164243
0.5005,0.8133,1.5305,78,15,39,39,4.6836,2.4062,51,2.2773,0.6315,2164243,2164260
0.5312,0.8323,1.693,66,27,51,15,4.2969,2.3438,42,1.9531,0.6234,2164260,2164274
0.5288,0.9211,1.8271,57,30,33,24,4.4492,2.2832,45,2.166,0.6298,2164274,2164289
0.5479,0.8123,1.5651,69,30,45,24,4.0352,1.8301,60,2.2051,0.6598,3004051,3004071
0.5151,0.8386,1.498,66,42,36,30,4.1719,2.2109,48,1.9609,0.6457,3004071,3004087
0.5449,0.8426,1.4625,75,27,45,30,4.3203,2.1484,54,2.1719,0.6484,3004087,3004105
0.501,0.8014,1.56,69,33,48,21,4.4297,2.3535,48,2.0762,0.6344,3004105,3004121
0.4929,0.8912,1.6575,66,30,36,30,4.5,2.2188,48,2.2812,0.6257,3004121,3004137
0.5063,0.8081,1.625,63,27,39,24,3.8535,2.2188,42,1.6348,0.6261,3004137,3004151
0.5444,0.7688,1.5305,66,27,36,30,3.8516,1.9512,51,1.9004,0.6306,3004151,3004168
0.5239,0.9056,1.433,60,33,33,27,3.8457,2.0957,42,1.75,0.6289,3004168,3004182
0.5063,0.7512,1.4625,75,27,48,27,4.3945,2.0156,60,2.3789,0.6324,3004182,3004202
0.5059,0.9338,1.5925,63,39,33,30,4.3711,2.2246,42,2.1465,0.6418,3004202,3004216
0.5156,0.9786,1.5041,57,21,42,15,3.9102,2.2109,36,1.6992,0.6117,3004216,3004228
0.5205,0.5872,1.7946,81,21,51,30,4.7734,2.7949,51,1.9785,0.6214,3011028,3011045
0.4919,0.7482,1.693,84,15,60,24,4.4922,2.4844,48,2.0078,0.6208,3011045,3011061
0.5142,0.8179,1.7946,72,30,36,36,4.5586,2.2109,54,2.3477,0.6192,3011061,3011079
0.5269,0.7928,1.4655,81,21,42,39,4.5664,2.3438,48,2.2227,0.6082,3011079,3011095
0.5312,0.7709,1.8596,72,33,39,33,5.0391,2.4062,57,2.6328,0.5906,3011095,3011114
0.5654,0.8066,1.8921,57,36,36,21,4.3789,2.6777,36,1.7012,0.5854,3011114,3011126
0.5156,0.7924,1.8525,54,24,36,18,4.3125,2.4785,42,1.834,0.6107,3011126,3011140
0.5444,0.824,1.755,63,-12,42,21,4.4219,2.2246,51,2.1973,0.5975,3011140,3011157
0.5581,0.8604,1.56,63,30,36,27,4.4258,2.4062,42,2.0195,0.6063,3011157,3011171
0.5508,0.8099,1.8525,57,30,39,18,4.3789,2.4707,45,1.9082,0.5975,3011171,3011186
0.5117,0.6763,1.952,81,36,42,39,5.3359,2.4121,72,2.9238,0.615,3011186,3011210
0.5308,0.3259,1.8535,153,39,108,45,5.2695,2.7305,120,2.5391,0.6233,3011210,3011250
0.5615,0.6066,1.6301,153,27,99,54,5.2227,2.7988,60,2.4238,0.6153,3011250,3011270
0.5269,0.7395,1.3051,105,117,54,51,4.6875,2.9316,42,1.7559,0.6178,3011270,3011284
0.5581,0.7955,1.6575,81,15,48,33,5.1484,2.7305,48,2.418,0.6905,3040051,3040067
0.5708,0.5461,1.7276,84,18,60,24,4.7031,2.8711,54,1.832,0.6819,3040067,3040085
0.5625,0.5571,1.8921,96,30,54,42,5.2109,2.6855,72,2.5254,0.6788,3040085,3040109
0.5376,0.7421,1.625,90,30,39,51,5.2188,2.9316,48,2.2871,0.6738,3040109,3040125
0.5605,0.8788,1.7306,66,15,30,36,4.4609,2.8066,33,1.6543,0.6974,3040125,3040136
0.5586,0.7617,1.7255,72,15,39,33,5.0078,2.5,54,2.5078,0.678,3040136,3040154
0.5679,0.8118,1.7662,66,27,36,30,4.8125,2.7988,39,2.0137,0.6592,3040154,3040167
0.5581,0.8024,1.755,57,21,36,21,4.4336,2.7324,39,1.7012,0.6817,3040167,3040180
0.5859,0.6928,2.0881,63,33,33,30,4.7227,2.4727,57,2.25,0.6791,3040180,3040199
0.5737,0.707,1.8302,66,39,45,21,4.8828,2.7676,48,2.1152,0.6595,3040199,3040215
0.5522,0.7033,1.9175,66,30,39,27,4.9453,2.8027,48,2.1426,0.6495,3040215,3040231
0.5498,0.7336,1.886,81,27,42,39,5.6797,2.7305,60,2.9492,0.6818,3040231,3040251
0.5488,0.7088,1.7306,84,24,27,57,5.4922,3.123,48,2.3691,0.6632,3040251,3040267
0.5425,0.8405,1.5011,87,24,42,45,4.5547,2.4707,45,2.084,0.6419,3048028,3048043
0.5078,0.7024,1.3711,78,9,51,27,3.9707,2.4707,42,1.5,0.643,3048043,3048057
0.5264,0.8332,1.6605,78,27,33,45,4.6953,2.0156,63,2.6797,0.652,3048057,3048078
0.5107,0.9648,1.7621,63,21,36,27,4.3281,2.4277,39,1.9004,0.6385,3048109,3048122
0.4934,0.7832,1.6687,72,21,42,30,4.7617,2.2109,54,2.5508,0.6436,3048122,3048140
0.5513,0.7481,1.7225,102,33,36,66,6.5234,2.3496,81,4.1738,0.6383,3048140,3048167
0.4939,0.9983,1.5305,75,30,33,42,5.4023,3.5957,24,1.8066,0.5935,3048167,3048175
0.5684,0.8775,1.9866,57,6,27,30,4.6094,2.668,39,1.9414,0.5872,3048175,3048188
0.5879,0.8005,1.755,66,21,48,18,4.7539,2.6211,48,2.1328,0.6077,3048188,3048204
0.5425,0.7792,1.8525,69,30,27,42,5.2734,2.7949,51,2.4785,0.6002,3048204,3048221
0.5435,0.8889,1.7875,78,24,36,42,5.9922,2.8613,51,3.1309,0.5988,3048221,3048238
0.5337,0.7669,1.626,81,15,39,42,5.8555,3.2559,45,2.5996,0.5908,3048238,3048253
0.5684,0.68,1.9277,87,12,33,54,5.7227,3.127,54,2.5957,0.5825,3048253,3048271
0.5156,0.7533,1.365,93,9,72,21,4.0625,2.2246,51,1.8379,0.6245,3055214,3055231
0.4983,0.7766,1.43,78,27,42,36,4.1758,2.0957,54,2.0801,0.636,3055231,3055249
0.5371,0.8401,1.4625,81,27,36,45,4.2344,2.0801,54,2.1543,0.6076,3055249,3055267
0.4788,0.8631,1.6585,78,30,48,30,4.8867,2.2754,54,2.6113,0.6124,3055267,3055285
0.5381,0.8698,1.755,63,36,39,24,4.832,2.1465,54,2.6855,0.6043,3062028,3062046
0.4927,0.9347,1.8566,66,36,30,36,5.4336,2.5996,48,2.834,0.5878,3062046,3062062
0.5249,0.7898,1.368,36,60,9,27,4.7031,2.6777,48,2.0254,0.5891,3062062,3062078
0.5444,0.7732,1.885,72,33,30,42,5.1367,2.4707,57,2.666,0.5964,3062078,3062097
0.5176,0.8002,1.7946,66,33,27,39,5.1484,2.7949,42,2.3535,0.6091,3062097,3062111
0.4761,0.902,1.8535,66,21,36,30,4.918,2.666,45,2.252,0.6088,3062111,3062126
0.5127,0.7404,1.8596,72,24,45,27,4.0586,2.3418,51,1.7168,0.5864,3062126,3062143
0.5249,0.7924,1.6656,87,36,45,42,5.3477,2.0801,72,3.2676,0.5609,3062143,3062167
0.5112,0.5515,1.69,111,39,51,60,5.7227,2.8066,78,2.916,0.591,3062167,3062193
0.5181,0.7959,1.693,99,24,57,42,5.3047,2.9258,45,2.3789,0.6251,3062193,3062208
0.5151,0.7028,1.365,84,75,36,48,4.0391,2.75,36,1.2891,0.5922,3062208,3062220
0.4919,0.7868,1.3985,78,9,51,27,4.2305,2.0801,51,2.1504,0.6244,3062220,3062237
0.5376,0.7479,1.496,96,27,45,51,5.0781,2.0801,72,2.998,0.6084,3062237,3062261
0.5034,0.5816,1.4625,99,27,57,42,4.6484,2.7305,54,1.918,0.6303,3062261,3062279
0.5352,0.8455,1.5651,84,9,39,45,5.2227,2.9375,42,2.2852,0.6289,3069025,3069039
0.5586,0.7628,1.6951,72,12,45,27,4.7695,2.7949,42,1.9746,0.6208,3069039,3069053
0.5415,0.8313,1.7306,69,18,39,30,4.6797,2.6641,45,2.0156,0.6373,3069053,3069068
0.5542,0.7035,1.7601,63,27,36,27,4.25,2.5352,45,1.7148,0.623,3069068,3069083
0.4915,0.7425,1.755,63,33,45,18,4.4141,2.3535,51,2.0605,0.6172,3069083,3069100
0.5776,0.7988,1.7225,66,33,36,30,4.1641,2.1699,48,1.9941,0.5958,3069100,3069116
0.5835,0.7298,1.496,72,24,45,27,4.2852,2.4062,48,1.8789,0.6014,3069116,3069132
0.5347,0.7043,1.756,69,33,51,18,4.6211,2.5,54,2.1211,0.6004,3069132,3069150
0.5781,0.7942,1.9825,66,42,36,30,5.1719,2.4707,54,2.7012,0.5797,3069150,3069168
0.5161,0.7376,1.69,66,27,48,18,4.6641,2.9902,39,1.6738,0.6356,3069168,3069181
0.5469,0.616,1.9845,81,27,39,42,5.0273,2.4062,69,2.6211,0.6183,3069181,3069204
0.5498,0.5811,1.6605,108,30,54,54,4.9883,2.75,69,2.2383,0.5987,3069204,3069227
0.4077,0.6444,1.56,126,18,66,60,6.0625,2.7422,75,3.3203,0.6131,3069227,3069252
0.5879,0.7128,1.56,111,21,75,36,4.7734,2.4707,57,2.3027,0.5902,3069252,3069271
0.5068,0.8363,1.1375,90,66,51,39,4.6328,2.7988,36,1.834,0.6671,3077043,3077055
0.521,0.8461,1.2025,90,27,51,39,4.6211,2.3477,48,2.2734,0.677,3077055,3077071
0.5166,0.9381,1.3345,72,12,36,36,4.3242,2.4062,36,1.918,0.6636,3077071,3077083
0.5049,0.8782,1.4361,84,9,45,39,5.293,2.2344,57,3.0586,0.6568,3077083,3077102
0.5132,0.8007,1.561,78,9,48,30,4.8711,2.0898,60,2.7812,0.6525,3077111,3077131
0.5317,0.8588,1.496,66,33,36,30,4.3242,2.5,39,1.8242,0.6586,3077131,3077144
0.5674,0.8133,1.7306,69,21,45,24,4.5977,2.2988,51,2.2988,0.5846,3077144,3077161
0.5469,0.698,1.885,66,39,36,30,4.5312,2.6035,48,1.9277,0.5839,3077180,3077196
0.5273,0.3774,1.628,144,24,63,81,6.2109,2.4785,120,3.7324,0.616,3077196,3077236
0.5337,0.8548,1.5925,117,42,69,48,5.7266,3.2734,39,2.4531,0.5904,3077236,3077249
0.5161,0.7584,1.4645,75,117,36,39,4.4375,3.0566,33,1.3809,0.5947,3077249,3077260
0.5684,0.7429,1.7235,75,18,42,33,4.6914,2.3418,57,2.3496,0.5971,3084016,3084035
0.4983,0.6996,1.5275,72,27,54,18,4.3242,2.666,42,1.6582,0.6383,3084035,3084049
0.5137,0.8034,1.6656,66,24,36,30,4.1758,2.1543,48,2.0215,0.5972,3084049,3084065
0.5068,0.7408,1.6575,69,33,48,21,4.1055,2.1445,54,1.9609,0.6371,3084065,3084083
0.5625,0.6723,1.758,69,39,48,21,4.1719,2.0801,54,2.0918,0.6237,3084083,3084101
0.5298,0.6698,1.887,66,45,33,33,4.3203,2.3477,57,1.9727,0.5925,3084101,3084120
0.5459,0.7587,1.7225,81,36,45,36,4.918,2.2891,60,2.6289,0.6306,3084120,3084140
0.5068,0.756,1.495,81,24,33,48,4.7461,2.6855,45,2.0605,0.6471,3084140,3084155
0.5439,0.8177,1.5651,84,15,33,51,5.0195,2.4062,54,2.6133,0.6349,3084155,3084173
0.5479,0.8734,1.7306,75,27,33,42,5.4648,2.7305,48,2.7344,0.6415,3084173,3084189
0.5308,0.8999,1.8891,66,24,33,33,5.5469,2.9922,42,2.5547,0.6291,3084189,3084203
0.5391,0.7728,1.563,63,6,30,33,4.25,2.8613,30,1.3887,0.6035,3084216,3084226
0.5503,0.8111,1.6301,69,9,45,24,4.2539,2.2891,48,1.9648,0.5913,3084226,3084242
0.5312,0.5152,1.625,123,24,54,69,5.2734,2.3965,87,2.877,0.6495,3091068,3091097
0.5337,0.8477,1.3975,120,18,60,60,5.8945,2.8027,51,3.0918,0.6295,3091097,3091114
0.5239,0.8348,1.5275,84,6,33,51,5.3359,3.1445,39,2.1914,0.6333,3091114,3091127
0.5737,0.8652,1.6301,60,3,36,24,3.9668,2.7949,24,1.1719,0.5785,3091127,3091135
0.543,0.8031,1.625,69,12,39,30,4.5742,2.2754,57,2.2988,0.6424,3091135,3091154
0.5474,0.6498,1.6951,81,36,45,36,4.7734,2.4844,60,2.2891,0.5558,3091154,3091174
0.5142,0.2424,1.8525,240,36,99,141,7.1211,2.6133,216,4.5078,0.6577,3091174,3091246
0.5205,0.5248,1.6006,225,36,129,96,5.4219,3.6602,45,1.7617,0.634,3091246,3091261
0.5498,0.6863,1.367,138,171,72,66,4.9883,2.8223,48,2.166,0.6339,3091261,3091277
0.5571,0.8184,1.5011,93,6,45,48,5.3164,2.7422,51,2.5742,0.6323,3091277,3091294
0.5376,0.9111,1.4625,66,0,39,27,4.1133,2.543,33,1.5703,0.6103,3099085,3099096
0.5488,0.6887,1.821,75,24,33,42,4.6328,2.2109,66,2.4219,0.6168,3099096,3099118
0.4946,0.6578,1.69,93,39,51,42,5.4258,2.543,66,2.8828,0.651,3099118,3099140
0.5483,0.7916,1.5925,84,24,57,27,4.75,2.6855,42,2.0645,0.6001,3099140,3099154
0.5083,0.8497,1.3,75,63,39,36,3.8906,2.6035,30,1.2871,0.6831,3099154,3099164
0.5122,0.7623,1.43,81,12,48,33,4.4453,1.9766,63,2.4688,0.6673,3099164,3099185
0.5356,1.031,1.365,69,33,33,36,4.5156,2.2754,39,2.2402,0.6668,3099185,3099198
0.4788,0.8235,1.433,81,12,42,39,5.1875,2.4199,54,2.7676,0.6737,3099198,3099216
0.521,1.0219,1.7885,69,24,33,36,5.7031,2.6777,45,3.0254,0.7054,3099232,3099247
0.5376,0.819,1.561,72,12,30,42,5.2031,2.9707,39,2.2324,0.6314,3099247,3099260
0.5332,0.6657,1.82,75,12,51,24,4.8086,2.7949,48,2.0137,0.6341,3099260,3099276
0.5088,0.8809,1.8535,78,24,45,33,5.7461,2.5645,54,3.1816,0.618,3099276,3099294
0.5151,0.6122,1.3,105,18,39,66,4.6055,2.2988,66,2.3066,0.6752,3106041,3106063
0.5317,0.7394,1.2675,105,12,63,42,4.4414,2.373,51,2.0684,0.6782,3106063,3106080
0.5532,0.9084,1.495,72,21,42,30,4.2305,2.3633,42,1.8672,0.7239,3106080,3106094
0.5562,0.9178,1.365,69,15,30,39,4.4531,2.3398,42,2.1133,0.6471,3106094,3106108
0.5,0.8724,1.5275,66,21,27,39,4.5781,2.4785,45,2.0996,0.6292,3106108,3106123
0.5508,0.748,1.755,75,27,36,39,4.4922,2.2891,57,2.2031,0.5927,3106123,3106142
0.5137,0.8548,1.5275,72,27,36,36,4.3086,2.4727,42,1.8359,0.6286,3106142,3106156
0.5234,0.7309,1.5955,90,21,57,33,5.3477,2.2129,69,3.1348,0.606,3106156,3106179
0.5044,0.8008,1.69,72,39,30,42,5.1562,2.7988,42,2.3574,0.615,3106179,3106193
