septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.4751,0.3511,1.9597,75,20,50,25,3.013,1.6263,95,1.3867,0.5924,4200109,4200128
0.4752,0.4739,1.6302,75,10,50,25,2.7359,1.4315,85,1.3044,0.6044,4200128,4200145
0.5109,0.433,1.495,90,30,50,40,2.9265,1.3,120,1.6265,0.609,4200145,4200169
0.4861,0.4072,1.5654,65,30,55,10,2.8082,1.5174,95,1.2908,0.5095,4215036,4215055
0.4535,0.4288,1.6302,65,35,55,10,2.7382,1.365,100,1.3732,0.5214,4215055,4215075
0.4528,0.3034,1.5721,90,50,55,35,2.7425,1.2418,140,1.5006,0.535,4215075,4215103
0.4797,0.3641,1.4964,75,45,50,25,2.4985,1.2418,120,1.2567,0.5465,4215103,4215127
0.4317,0.3839,1.5654,70,65,55,15,2.7475,1.1985,135,1.549,0.5442,4215127,4215154
0.4867,0.3789,1.695,80,50,55,25,2.6712,1.1861,130,1.485,0.5253,4215154,4215180
0.4575,0.4019,1.2418,100,10,80,20,2.5613,1.3,110,1.2613,0.5422,4215180,4215202
0.477,0.3276,1.625,80,80,45,35,2.8614,1.17,160,1.6914,0.5491,5018138,5018170
0.4845,0.2474,1.5654,70,50,45,25,2.4482,1.365,120,1.0832,0.5456,5018170,5018194
0.5244,0.37,1.43,80,45,70,10,2.6292,1.1861,125,1.443,0.5398,5018194,5018219
0.4846,0.4635,1.5006,65,30,50,15,2.82,1.4315,95,1.3885,0.5401,5025144,5025163
0.4254,0.3651,1.3016,85,40,50,35,2.6019,1.1221,125,1.4798,0.5813,5033044,5033069
0.4527,0.365,1.4432,95,45,45,50,2.7317,1.1069,140,1.6248,0.5813,5033069,5033097
0.4752,0.4738,1.4315,70,45,45,25,2.613,1.2367,115,1.3763,0.5836,5033097,5033120
0.4866,0.4462,1.1718,90,10,55,35,2.419,1.2418,100,1.1772,0.5777,5033120,5033140
0.4969,0.4417,1.3016,80,45,55,25,2.4853,1.1772,125,1.3081,0.5587,5033140,5033165
0.5077,0.3761,1.4315,80,70,55,25,2.5637,1.235,150,1.3287,0.5349,5033165,5033195
0.4905,0.3676,1.4964,75,40,50,25,2.8328,1.4359,115,1.3969,0.5664,5040173,5040196
0.4645,0.3192,1.6263,90,50,60,30,2.6733,1.3016,140,1.3717,0.5736,5078039,5078067
0.508,0.3911,1.9543,60,35,45,15,2.9541,1.5815,95,1.3726,0.5264,5086168,5086187
0.4792,0.4593,1.4315,65,30,45,20,2.7261,1.5006,95,1.2255,0.5353,5086187,5086206
0.4997,0.4667,1.5006,65,60,45,20,2.7315,1.1718,125,1.5597,0.527,5093068,5093093
0.456,0.4844,1.3065,85,25,55,30,2.9967,1.365,110,1.6317,0.5313,5093093,5093115
0.4571,0.4173,1.5721,75,40,55,20,2.8759,1.3665,115,1.5094,0.498,5093115,5093138
0.5355,0.3597,1.56,65,65,55,10,2.6733,1.3145,130,1.3588,0.4966,5093138,5093164
0.4413,0.4068,1.5614,65,50,50,15,2.8021,1.4315,115,1.3706,0.5129,5093164,5093187
0.4912,0.3865,1.5077,75,65,45,30,2.9382,1.2367,140,1.7015,0.5185,5093187,5093215
0.5091,0.3946,1.5614,70,50,45,25,2.8089,1.3665,120,1.4423,0.5272,5101088,5101112
0.5401,0.3953,1.3665,70,20,50,20,2.4069,1.43,90,0.9769,0.5291,5101112,5101130
0.5003,0.3102,1.5654,85,35,60,25,2.6016,1.3,120,1.3016,0.5125,5101130,5101154
0.4678,0.3855,1.5614,80,35,50,30,2.9312,1.43,115,1.5012,0.5376,5108084,5108107
0.4645,0.3978,1.4315,80,35,60,20,2.8023,1.3712,115,1.4311,0.52,5108107,5108130
0.4606,0.3247,1.6302,75,40,55,20,2.5561,1.3016,115,1.2544,0.5108,5108130,5108153
0.5534,0.3854,1.3,75,40,60,15,2.4915,1.1772,115,1.3143,0.5158,5108153,5108176
0.4465,0.4583,2.145,70,80,35,35,3.6423,1.235,150,2.4073,0.5367,5131141,5131171
0.4884,0.5657,1.5603,75,135,40,35,2.798,1.6263,60,1.1717,0.5167,5131171,5131183
0.5147,0.3073,1.4964,60,10,45,15,2.1802,1.3665,70,0.8137,0.542,5131183,5131197
0.5128,0.4711,1.235,80,30,55,25,2.5383,1.1221,110,1.4163,0.5644,5131197,5131219
0.4443,0.338,1.2418,95,15,55,40,2.5252,1.3,110,1.2252,0.5534,5138040,5138062
0.4367,0.4223,1.235,80,45,50,30,2.7161,1.1221,125,1.594,0.5306,5138062,5138087
0.4876,0.3728,1.365,75,70,50,25,2.8024,1.1861,145,1.6163,0.53,5138087,5138116
0.4394,0.3696,1.5614,65,35,40,25,2.5536,1.3665,100,1.187,0.5322,5138116,5138136
0.4979,0.4833,1.365,65,30,40,25,2.2347,1.1221,95,1.1126,0.5481,5138136,5138155
0.5372,0.4411,1.365,65,45,45,20,2.5437,1.1126,110,1.4311,0.5414,5138155,5138177
0.4759,0.3759,1.6302,75,25,50,25,2.7315,1.5935,100,1.138,0.505,5146098,5146118
0.499,0.2831,1.6912,80,55,50,30,2.4785,1.2367,135,1.2418,0.4771,5168099,5168126
0.4648,0.3488,1.5614,70,65,50,20,2.6718,1.2367,135,1.4351,0.4926,5168126,5168153
0.5226,0.4471,1.82,60,30,40,20,3.008,1.69,90,1.318,0.5245,5183150,5183168
0.4838,0.4372,1.495,60,30,45,15,2.4221,1.3065,90,1.1156,0.5324,5191042,5191060
0.545,0.4437,1.3016,75,25,55,20,2.4327,1.1718,100,1.2609,0.5318,5191060,5191080
0.4908,0.4849,1.5006,65,45,40,25,2.9611,1.3257,110,1.6354,0.5334,5191080,5191102
0.4886,0.441,1.5006,75,20,55,20,2.5418,1.3257,95,1.2161,0.5523,5191185,5191204
0.5358,0.3985,1.4315,70,50,50,20,2.6935,1.2367,120,1.4568,0.5366,5198032,5198056
0.4563,0.3428,1.4315,75,35,55,20,2.4384,1.4432,110,0.9951,0.5471,5198056,5198078
0.5239,0.4505,1.4315,70,30,50,20,2.6084,1.1772,100,1.4312,0.5307,5198172,5198192
0.5124,0.383,1.5614,65,40,50,15,2.8024,1.3665,105,1.4359,0.5236,5198192,5198213
0.4822,0.3925,1.3016,85,40,55,30,2.7096,1.3257,125,1.3839,0.5523,5206109,5206134
0.5031,0.3196,1.885,70,55,45,25,2.4853,1.3712,125,1.1141,0.505,5221044,5221069
0.4767,0.2752,1.8212,75,70,50,25,2.7578,1.2503,145,1.5075,0.5143,5221069,5221098
0.4537,0.3291,1.6912,75,80,40,35,2.8654,1.3145,155,1.5509,0.5207,5221098,5221129
0.4648,0.3185,1.4432,85,45,60,25,2.6718,1.3,130,1.3718,0.5172,5221129,5221155
0.491,0.3549,1.755,75,75,55,20,2.9396,1.2418,150,1.6978,0.4859,5221155,5221185
0.5113,0.2721,1.9511,100,55,55,45,2.9264,1.4432,155,1.4832,0.4813,5221185,5221216
0.4821,0.383,1.6302,75,45,50,25,2.8315,1.3145,120,1.5169,0.5541,5236182,5236206
0.495,0.3407,1.1718,105,30,70,35,2.8346,1.3145,135,1.5201,0.518,5244045,5244072
0.4616,0.3412,1.3,80,50,60,20,2.5384,1.4032,130,1.1352,0.507,5244072,5244098
0.5122,0.4225,1.4964,70,35,55,15,2.665,1.4315,105,1.2335,0.5305,5251146,5251167
0.4808,0.3555,1.7099,70,40,45,25,2.7572,1.43,110,1.3272,0.5991,6003083,6003105
0.5113,0.3711,1.8861,60,70,35,25,2.9264,1.3257,130,1.6007,0.5867,6003105,6003131
0.4895,0.387,1.8304,80,35,45,35,3.0798,1.4964,115,1.5834,0.5894,6003131,6003154
0.4869,0.3345,1.7598,70,45,45,25,3.0822,1.495,115,1.5872,0.5704,6011126,6011149
0.4717,0.3218,1.8488,65,50,45,20,2.8407,1.5006,115,1.34,0.5582,6011149,6011172
0.4878,0.307,1.8212,65,80,45,20,2.665,1.365,145,1.3,0.6143,6018035,6018064
0.4885,0.4236,1.5077,75,40,55,20,2.8071,1.3,115,1.5071,0.622,6018064,6018087
0.489,0.3288,1.4964,105,20,65,40,2.9365,1.5654,125,1.3711,0.58,6026030,6026055
0.4873,0.3071,1.6263,85,45,50,35,2.8009,1.4359,130,1.365,0.5703,6026055,6026081
0.4967,0.3497,1.5654,80,55,60,20,2.7607,1.365,135,1.3957,0.5646,6026081,6026108
0.492,0.4481,1.8212,65,55,50,15,2.9541,1.3712,120,1.5829,0.5675,6026108,6026132
0.5,0.3125,1.56,70,70,45,25,2.6032,1.4534,140,1.1498,0.5614,6026132,6026160
0.5132,0.3333,1.5654,75,55,50,25,2.8323,1.3016,130,1.5307,0.57,6026160,6026186
0.511,0.4101,1.7562,70,40,45,25,2.9365,1.4534,110,1.4831,0.5608,6026186,6026208
0.4632,0.3661,1.7099,95,15,50,45,3.0872,1.4359,110,1.6513,0.5893,6034048,6034070
0.471,0.4341,1.6457,85,25,50,35,3.0395,1.43,110,1.6095,0.5998,6034070,6034092
0.5193,0.4266,1.7562,70,50,40,30,2.8237,1.2418,120,1.5819,0.6129,6041035,6041059
0.5,0.2723,1.9511,105,35,75,30,2.7331,1.4665,140,1.2666,0.586,6041059,6041087
0.4527,0.1151,1.7598,75,230,55,20,2.7317,1.3665,305,1.3652,0.6012,6041087,6041148
0.4716,0.2978,1.6912,70,65,50,20,2.9239,1.2367,135,1.6872,0.5836,6041148,6041175
0.4872,0.39,1.7742,60,50,40,20,2.8144,1.3789,110,1.4356,0.5481,6041175,6041197
0.5094,0.3123,1.755,95,55,50,45,3.0731,1.3665,150,1.7065,0.5803,6071163,6071193
0.5218,0.3384,1.5614,95,30,55,40,2.8676,1.5654,125,1.3022,0.5891,6071193,6071218
0.5718,0.3607,1.69,75,25,35,40,2.7493,1.43,100,1.3193,0.5837,6079051,6079071
0.4694,0.4229,1.5654,90,15,55,35,3.1877,1.5721,105,1.6155,0.5866,6079071,6079092
0.4763,0.3933,1.8304,75,25,45,30,3.0021,1.4964,100,1.5057,0.5658,6079092,6079112
0.4675,0.4721,1.4359,80,15,50,30,3.0617,1.43,95,1.6317,0.5931,6079112,6079131
0.5049,0.4521,1.56,75,15,50,25,2.9357,1.4315,90,1.5042,0.6087,6079131,6079149
0.4751,0.475,1.56,70,30,40,30,3.013,1.4822,100,1.5308,0.6107,6079149,6079169
0.5203,0.4603,1.5654,75,15,50,25,2.7935,1.4315,90,1.362,0.6062,6079169,6079187
0.5077,0.364,1.8613,60,45,50,10,2.5637,1.3712,105,1.1925,0.5596,6094025,6094046
0.4979,0.3847,1.625,75,35,45,30,2.6403,1.3665,110,1.2737,0.5912,6094160,6094182
0.449,0.3671,1.5006,95,25,50,45,2.7541,1.3145,120,1.4396,0.603,6094182,6094206
0.4954,0.3473,1.6912,65,45,50,15,2.6274,1.4359,110,1.1915,0.5969,6101058,6101080
0.4764,0.3232,1.8304,70,60,55,15,2.7424,1.3016,130,1.4408,0.5829,6101080,6101106
0.4742,0.3178,1.5654,80,40,50,30,2.6079,1.3065,120,1.3014,0.5834,6101106,6101130
0.5011,0.2993,1.5077,85,50,55,30,2.349,1.2367,135,1.1123,0.5741,6101130,6101157
0.4507,0.3636,1.9028,75,70,40,35,3.0423,1.1772,145,1.8651,0.5818,6101157,6101186
0.493,0.3696,1.365,95,15,60,35,2.8464,1.3712,110,1.4752,0.5758,6101186,6101208
0.4888,0.3547,1.8304,65,65,45,20,2.843,1.5721,130,1.2708,0.5598,6109036,6109062
0.4683,0.3657,1.6457,80,35,60,20,2.9443,1.3895,115,1.5547,0.5528,6109062,6109085
0.531,0.3882,1.5654,80,35,55,25,2.9402,1.3789,115,1.5614,0.5675,6109085,6109108
0.5342,0.4132,1.69,65,40,45,20,2.9304,1.5614,105,1.3691,0.5776,6109108,6109129
0.5019,0.4441,1.8212,70,30,50,20,3.175,1.5654,100,1.6096,0.5606,6109129,6109149
0.4851,0.4524,1.8861,60,30,40,20,3.2185,1.5935,90,1.625,0.5506,6109149,6109167
0.4979,0.4538,1.8246,60,30,45,15,3.0027,1.5614,90,1.4413,0.5534,6109167,6109185
0.4959,0.4474,1.7562,60,30,35,25,2.8834,1.495,90,1.3884,0.5499,6109185,6109203
0.5293,0.3598,1.6263,85,65,55,30,2.7129,1.2367,150,1.4762,0.5762,6116037,6116067
0.4856,0.3532,1.6912,75,40,50,25,2.6805,1.4359,115,1.2446,0.5673,6116067,6116090
0.4481,0.3237,1.4315,95,25,60,35,2.615,1.3016,120,1.3134,0.564,6116090,6116114
0.4151,0.3625,1.7099,80,65,55,25,2.8573,1.1718,145,1.6855,0.5765,6116114,6116143
0.4052,0.4267,1.5006,70,35,45,25,2.5719,1.1861,105,1.3858,0.5746,6116143,6116164
0.4349,0.4502,1.3665,75,40,50,25,2.7071,1.042,115,1.6651,0.5848,6116164,6116187
0.5433,0.3959,1.3016,80,25,50,30,2.4195,1.1772,105,1.2423,0.5588,6116187,6116208
0.4948,0.4308,1.9769,65,40,40,25,3.3078,1.56,105,1.7478,0.5577,6124098,6124119
0.466,0.4776,1.9769,55,15,40,15,3.0816,1.6367,70,1.4449,0.5842,6124119,6124133
0.4648,0.3405,1.6302,85,20,55,30,2.6718,1.4359,105,1.2359,0.571,6124133,6124154
0.4747,0.443,1.4359,70,20,50,20,2.6015,1.3257,90,1.2758,0.5645,6131178,6131196
0.5,0.3801,1.5614,80,20,55,25,2.7331,1.4534,100,1.2796,0.5347,6139062,6139082
0.5,0.3822,1.3016,85,30,50,35,2.6291,1.3665,115,1.2625,0.5638,6139082,6139105
0.489,0.3839,1.695,85,45,50,35,2.9365,1.3145,130,1.622,0.5443,6139105,6139131
0.4755,0.347,1.721,70,30,55,15,2.7375,1.4359,100,1.3016,0.5462,6139131,6139151
0.4918,0.3948,1.9543,75,60,50,25,3.3279,1.3016,135,2.0263,0.5314,6139151,6139178
0.4928,0.3857,1.7012,65,20,45,20,2.8195,1.6367,85,1.1829,0.5371,6139178,6139195
0.4869,0.3956,1.695,60,45,50,10,2.5366,1.3665,105,1.1701,0.5514,6146139,6146160
0.4549,0.3836,1.82,55,50,40,15,2.8719,1.235,105,1.6369,0.5352,6146160,6146181
0.5342,0.4843,1.6263,55,40,40,15,2.8222,1.3065,95,1.5157,0.5259,6146181,6146200
0.623,0.4097,1.625,45,20,45,0,2.42,1.5077,65,0.9123,0.5718,6146200,6146213
0.5368,0.3923,1.495,80,25,55,25,2.6665,1.43,105,1.2365,0.5537,6161039,6161060
0.4422,0.3698,1.6302,65,50,50,15,2.7967,1.3016,115,1.4951,0.5613,6161148,6161171
0.4977,0.4028,1.43,90,30,60,30,2.8732,1.2367,120,1.6365,0.5669,6161171,6161195
0.4767,0.3573,2.0244,60,30,45,15,2.7578,1.6302,90,1.1276,0.5407,6169063,6169081
0.4645,0.3387,1.6572,70,30,55,15,2.6733,1.3145,100,1.3588,0.5497,6169081,6169101
0.469,0.41,1.7598,60,40,45,15,2.9402,1.3895,100,1.5507,0.5568,6169179,6169199
0.4901,0.4406,1.7562,75,25,50,25,3.062,1.3789,100,1.6831,0.5529,6169199,6169219
0.4347,0.3654,1.695,70,55,70,0,2.8447,1.3016,125,1.5431,0.5164,6176073,6176098
0.4599,0.2684,1.2367,110,0,80,30,2.4191,1.2367,110,1.1824,0.508,6176098,6176120
0.5124,0.3975,1.4964,85,30,55,30,2.8024,1.2621,115,1.5404,0.5451,6191124,6191147
0.5114,0.4102,1.5006,80,25,55,25,2.8221,1.4359,105,1.3862,0.5711,6191147,6191168
0.4861,0.3461,1.56,75,15,55,20,2.4067,1.4432,90,0.9635,0.5519,6191168,6191186
0.5134,0.3438,1.3712,100,10,60,40,2.419,1.17,110,1.249,0.5632,6191186,6191208
0.521,0.3336,1.7598,75,55,45,30,3.1213,1.3665,130,1.7548,0.6029,6199071,6199097
0.5514,0.4383,1.8895,65,30,45,20,3.1913,1.6263,95,1.565,0.6179,6199097,6199116
0.5049,0.3832,2.081,65,20,45,20,3.2185,1.7598,85,1.4587,0.6089,6199116,6199133
0.4586,0.371,1.4432,85,30,60,25,2.5667,1.3016,115,1.2651,0.6756,6229092,6229115
0.4752,0.3599,1.6912,90,45,55,35,2.613,1.1772,135,1.4358,0.6843,6229115,6229142
0.5103,0.3566,1.5721,90,55,50,40,2.9323,1.2418,145,1.6905,0.6902,6229142,6229171
0.5013,0.3234,1.7562,85,35,55,30,2.8791,1.4964,120,1.3827,0.6928,6229171,6229195
0.592,0.3786,1.7742,65,45,50,15,2.8229,1.365,110,1.4579,0.6901,6237124,6237146
0.4566,0.3185,1.6572,85,40,55,30,2.9928,1.6711,125,1.3217,0.6679,6237146,6237171
0.5258,0.3185,1.6912,85,50,55,30,2.6079,1.3665,135,1.2413,0.683,6237171,6237198
0.4739,0.2643,1.5721,85,40,55,30,2.3476,1.3145,125,1.0331,0.6612,6244026,6244051
0.4812,0.2803,1.7012,75,85,50,25,2.3936,1.1126,160,1.281,0.6488,6244051,6244083
0.5,0.2796,1.4665,80,80,65,15,2.5541,1.1518,160,1.4023,0.6464,6244083,6244115
0.5,0.278,1.8385,70,90,45,25,2.6291,1.277,160,1.352,0.6632,6244115,6244147
0.4369,0.3777,1.6912,65,50,40,25,2.9227,1.3145,115,1.6082,0.6727,6244147,6244170
0.4854,0.4752,1.7012,65,35,40,25,2.8246,1.277,100,1.5476,0.6474,6244170,6244190
0.4778,0.4792,1.4534,70,10,55,15,2.5991,1.3712,80,1.2279,0.6482,6244190,6244206
0.5756,0.285,2.6777,70,65,45,25,3.7265,2.015,135,1.7115,0.6221,7011037,7011064
0.5494,0.3111,2.419,80,30,45,35,3.9058,2.145,110,1.7608,0.6109,7011064,7011086
0.5483,0.2815,2.3544,75,25,45,30,3.4564,2.146,100,1.3104,0.6229,7011086,7011106
0.5596,0.272,2.2186,85,20,55,30,3.2605,1.8951,105,1.3655,0.6249,7011106,7011127
0.5732,0.2478,2.2981,95,55,50,45,3.5156,1.8246,150,1.691,0.6062,7011127,7011157
0.5809,0.2547,2.5425,70,55,45,25,3.5806,2.015,125,1.5656,0.5969,7011157,7011182
0.581,0.2501,2.2787,80,40,50,30,3.2616,2.08,120,1.1816,0.5971,7011182,7011206
0.5502,0.3073,2.081,90,20,50,40,3.3268,1.9128,110,1.414,0.6091,7018114,7018136
0.5297,0.2844,1.9597,85,30,55,30,3.1906,1.8304,115,1.3602,0.6152,7018136,7018159
0.5199,0.2769,2.1489,70,55,50,20,3.2604,1.69,125,1.5704,0.6153,7018159,7018184
0.5094,0.3245,2.1538,75,50,50,25,3.4475,1.695,125,1.7525,0.5935,7018184,7018209
0.5464,0.3432,2.0244,80,25,55,25,3.1295,1.7012,105,1.4283,0.6339,7026099,7026120
0.5514,0.3244,1.9597,80,25,55,25,3.2174,1.7099,105,1.5075,0.6246,7026120,7026141
0.5327,0.3295,2.0891,85,15,50,35,3.0726,1.6302,100,1.4424,0.5946,7034038,7034058
0.546,0.39,1.9673,75,45,40,35,3.5793,1.6367,120,1.9427,0.5785,7034058,7034082
0.4902,0.3831,2.0244,75,10,40,35,3.3175,1.9543,85,1.3632,0.5939,7034082,7034099
0.5163,0.3636,1.8385,75,25,40,35,3.0319,1.6263,100,1.4056,0.5949,7034099,7034119
0.5136,0.2908,1.6302,90,20,55,35,2.8098,1.5654,110,1.2444,0.6028,7034119,7034141
0.509,0.2526,1.5614,115,65,55,60,2.9396,1.4432,180,1.4964,0.6145,7034141,7034177
0.5003,0.3112,1.69,75,60,50,25,2.8615,1.4964,135,1.3651,0.6127,7034177,7034204
0.5313,0.3039,2.1538,80,60,40,40,3.3396,1.6367,140,1.7029,0.5992,7049035,7049063
0.5607,0.3855,1.8212,70,40,55,15,3.1387,1.7742,110,1.3645,0.5887,7049063,7049085
0.5091,0.3352,1.82,80,35,40,40,3.2023,1.7598,115,1.4425,0.6,7049085,7049108
0.5309,0.3085,1.6263,85,35,55,30,2.8264,1.6302,120,1.1962,0.6199,7049108,7049132
0.5436,0.3094,1.69,95,40,65,30,2.88,1.5006,135,1.3793,0.62,7049132,7049159
0.5149,0.3545,1.6263,90,35,45,45,3.2847,1.5654,125,1.7193,0.6099,7049159,7049184
0.5328,0.3988,1.6912,90,15,55,35,3.0889,1.56,105,1.5289,0.581,7064185,7064206
0.5538,0.3055,1.9597,120,20,75,45,3.5232,1.7562,140,1.767,0.6066,7071031,7071059
0.5406,0.3557,1.8861,80,5,50,30,3.2818,1.9511,85,1.3307,0.5999,7071059,7071076
0.5408,0.3516,1.7562,90,15,50,40,3.1271,1.7742,105,1.353,0.584,7071076,7071097
0.5285,0.3809,1.8951,80,35,50,30,3.3204,1.6912,115,1.6292,0.5866,7071097,7071120
0.5327,0.3399,1.6302,90,30,60,30,2.951,1.5654,120,1.3856,0.5787,7071183,7071207
0.4943,0.405,1.9511,75,35,45,30,3.4294,1.6302,110,1.7992,0.5888,7094044,7094066
0.497,0.3771,2.0841,70,30,40,30,3.272,1.695,100,1.577,0.5441,7094066,7094086
0.5459,0.3739,2.0244,60,25,45,15,2.9192,1.6263,85,1.2929,0.5566,7094086,7094103
0.5537,0.3588,1.8951,80,25,55,25,3.0724,1.5935,105,1.4789,0.5351,7094103,7094124
0.5509,0.3892,2.0891,65,30,40,25,3.1877,1.7012,95,1.4865,0.5429,7094124,7094143
0.5562,0.3469,1.9597,70,15,50,20,2.8436,1.7562,85,1.0874,0.5565,7094143,7094160
0.5333,0.3664,1.8212,85,30,55,30,3.2063,1.5815,115,1.6248,0.553,7094160,7094183
0.4972,0.2587,1.9511,85,40,60,25,3.0181,1.7099,125,1.3082,0.5575,7094183,7094208
0.5218,0.3495,1.7658,65,35,45,20,2.8676,1.6912,100,1.1763,0.6143,7101034,7101054
0.5211,0.331,1.695,70,45,45,25,2.8795,1.4964,115,1.3831,0.6021,7101054,7101077
0.5256,0.3415,1.8212,90,40,50,40,3.0915,1.5006,130,1.5908,0.6029,7101077,7101103
0.5335,0.3097,1.8304,100,40,45,55,3.2049,1.625,140,1.5799,0.5951,7101103,7101131
0.5734,0.3216,1.8895,85,15,50,35,3.0627,1.7099,100,1.3528,0.5954,7101131,7101151
0.5652,0.3109,1.8951,85,20,50,35,2.99,1.7562,105,1.2338,0.5625,7101151,7101172
0.522,0.3603,1.7562,75,25,50,25,2.9914,1.69,100,1.3014,0.5762,7101172,7101192
0.5317,0.4132,1.625,85,20,55,30,3.0661,1.5614,105,1.5047,0.5758,7101192,7101213
0.4761,0.3796,2.081,70,45,45,25,3.5526,1.5815,115,1.971,0.5319,7109145,7109168
0.4932,0.3734,1.9511,70,20,45,25,3.1021,1.6912,90,1.4108,0.5468,7109168,7109186
0.4843,0.3082,1.8861,80,40,55,25,3.0899,1.6263,120,1.4636,0.5421,7124040,7124064
0.489,0.2637,1.7562,90,55,55,35,2.9365,1.4964,145,1.4401,0.5441,7124064,7124093
0.5521,0.312,1.755,95,45,55,40,3.0612,1.4359,140,1.6253,0.5439,7124093,7124121
0.5,0.4066,2.0962,70,30,50,20,3.39,1.69,100,1.7,0.5311,7124121,7124141
0.5285,0.3839,1.8895,80,20,55,25,3.1977,1.695,100,1.5027,0.5366,7124141,7124161
0.49,0.4234,2.08,55,45,40,15,3.3162,1.69,100,1.6262,0.5244,7124161,7124181
0.5297,0.3421,1.9543,75,35,45,30,3.1906,1.625,110,1.5656,0.5312,7124181,7124203
0.5199,0.4359,2.016,55,25,40,15,3.1256,1.69,80,1.4356,0.5447,7124203,7124219
0.478,0.4238,1.8212,75,40,45,30,3.1746,1.5006,115,1.674,0.5484,7131044,7131067
0.5392,0.3606,1.7562,100,30,55,45,3.2568,1.5174,130,1.7394,0.5347,7131067,7131093
0.459,0.3112,2.211,65,60,45,20,3.1444,1.7562,125,1.3882,0.5305,7131093,7131118
0.5085,0.3219,2.2252,65,70,45,20,3.1984,1.4432,135,1.7552,0.5219,7131118,7131145
0.5016,0.4244,1.9543,70,45,45,25,3.263,1.6263,115,1.6367,0.5223,7131145,7131168
0.4783,0.3796,1.8861,70,25,45,25,2.9928,1.6367,95,1.3562,0.5267,7131168,7131187
0.502,0.4062,1.8951,70,45,45,25,2.8747,1.4315,115,1.4432,0.5333,7131187,7131210
0.5544,0.3179,1.6912,80,15,60,20,2.7869,1.7099,95,1.077,0.5415,7139042,7139061
0.5668,0.3524,1.8246,75,45,55,20,3.0012,1.545,120,1.4562,0.5485,7139061,7139085
0.4901,0.338,1.95,70,35,45,25,3.2272,1.7012,105,1.526,0.5376,7139085,7139106
0.5217,0.3169,2.0317,75,30,50,25,2.9928,1.5815,105,1.4113,0.5295,7139106,7139127
0.5028,0.361,2.0244,65,50,45,20,3.2343,1.5614,115,1.673,0.5168,7139127,7139150
0.5631,0.3277,2.0317,70,30,55,15,2.6946,1.6263,100,1.0683,0.5138,7139150,7139170
0.5128,0.2484,1.6912,70,50,50,20,2.5383,1.5174,120,1.0209,0.5371,7139170,7139194
0.5571,0.3622,2.2138,75,65,35,40,3.7412,1.6302,140,2.111,0.5591,7146041,7146069
0.5245,0.4501,2.0841,70,0,45,25,3.596,2.0841,70,1.5119,0.5446,7146069,7146083
0.5327,0.386,1.9597,70,5,50,20,3.0602,1.8861,75,1.1741,0.5329,7146083,7146098
0.5111,0.3809,1.755,70,25,45,25,2.9279,1.6302,95,1.2977,0.5649,7146098,7146117
0.5585,0.3898,1.8212,55,30,30,25,2.6868,1.5077,85,1.1791,0.5558,7162034,7162051
0.4763,0.3278,1.7598,80,30,50,30,2.8656,1.5006,110,1.365,0.5362,7162051,7162073
0.4881,0.3578,1.695,70,35,55,15,2.6666,1.365,105,1.3016,0.5179,7162073,7162094
0.4771,0.4072,1.82,75,50,50,25,3.0248,1.3016,125,1.7231,0.522,7162094,7162119
0.5208,0.3777,1.6572,100,15,60,40,3.1227,1.4432,115,1.6795,0.5272,7162119,7162142
0.4815,0.4036,1.6263,75,15,55,20,3.0189,1.6263,90,1.3926,0.5284,7162142,7162160
0.5124,0.3427,1.8212,65,40,45,20,2.8024,1.5614,105,1.2411,0.557,7169035,7169056
0.523,0.3992,1.82,60,55,45,15,3.0469,1.4359,115,1.611,0.5418,7169056,7169079
0.5158,0.3938,1.6912,70,25,50,20,2.8982,1.5935,95,1.3047,0.5277,7169079,7169098
0.4922,0.3958,1.9511,65,40,45,20,3.0828,1.495,105,1.5878,0.5424,7169098,7169119
0.5117,0.3942,1.6263,80,25,60,20,2.9465,1.5174,105,1.4291,0.5566,7169119,7169140
0.5112,0.3342,1.5006,85,30,60,25,2.673,1.5077,115,1.1654,0.5549,7169140,7169163
0.5179,0.3835,1.8895,70,55,60,10,3.1476,1.3665,125,1.7811,0.5405,7169163,7169188
0.4896,0.4027,1.9597,65,30,45,20,3.0564,1.6302,95,1.4262,0.5324,7169188,7169207
0.5132,0.3249,1.7099,80,45,40,40,2.8323,1.3665,125,1.4658,0.601,7177037,7177062
0.4829,0.3844,1.8212,60,40,50,10,2.8107,1.4534,100,1.3572,0.6057,7177062,7177082
0.4883,0.3268,1.6263,70,45,55,15,2.8206,1.3572,115,1.4633,0.6075,7177082,7177105
0.4981,0.396,1.8895,65,55,40,25,3.175,1.3773,120,1.7977,0.5904,7177105,7177129
0.4824,0.3071,1.7562,75,35,50,25,2.833,1.5815,110,1.2515,0.5653,7177129,7177151
0.4882,0.3397,1.7012,65,75,45,20,2.9321,1.3665,140,1.5656,0.57,7177151,7177179
0.5536,0.3716,1.6302,80,35,50,30,2.6252,1.4315,115,1.1938,0.5829,7177179,7177202
0.4642,0.3535,1.6367,90,35,50,40,3.0931,1.4315,125,1.6616,0.593,7184036,7184061
0.5342,0.3214,1.5006,100,25,55,45,2.8222,1.4359,125,1.3863,0.5982,7184061,7184086
