septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5084,0.913,1.4964,58,22,38,20,3.8438,1.9511,42,1.8927,0.6356,5041136,5041157
0.5398,1.0085,1.4009,64,24,36,28,4.096,1.9543,46,2.1416,0.6461,5041157,5041180
0.4829,1.012,1.5654,54,16,36,18,4.0402,2.146,36,1.8942,0.621,5049029,5049047
0.5467,0.9423,1.5603,60,24,36,24,4.1682,1.9511,48,2.2171,0.6323,5049047,5049071
0.5161,0.9875,1.4625,62,28,34,28,4.0321,2.08,40,1.9521,0.6149,5049135,5049155
0.523,0.9422,1.3975,66,16,38,28,4.1087,2.081,42,2.0276,0.6322,5049155,5049176
0.4932,0.9659,1.4304,58,22,34,24,4.1044,2.1489,38,1.9555,0.6389,5049176,5049195
0.5216,1.0146,1.4315,58,30,36,22,4.1123,2.016,38,2.0962,0.7079,5086125,5086144
0.4995,0.8734,1.4639,60,22,40,20,3.516,2.145,44,1.371,0.7244,5086144,5086166
0.5155,1.0534,1.4625,52,26,32,20,3.9111,2.081,40,1.8301,0.629,5093033,5093053
0.4978,0.9939,1.4304,66,24,40,26,4.4476,2.016,50,2.4315,0.6445,5093053,5093078
0.4868,0.9922,1.4964,72,28,42,30,4.8145,2.2138,50,2.6006,0.6351,5093078,5093103
0.5149,1.0451,1.5275,56,24,40,16,4.0397,2.3436,30,1.6961,0.6297,5093103,5093118
0.4829,0.9394,1.3654,60,10,38,22,3.7901,2.08,40,1.7101,0.6367,5093118,5093138
0.4995,0.9637,1.3,64,20,42,22,3.6458,1.8304,44,1.8154,0.6343,5093138,5093160
0.5705,0.8618,1.365,74,28,40,34,4.5802,1.8212,58,2.7591,0.6215,5093160,5093189
0.5074,0.9767,1.4964,60,28,32,28,4.3628,2.613,30,1.7498,0.6176,5093189,5093204
0.5,1.0519,1.4304,56,24,34,22,3.5196,2.2338,28,1.2858,0.6226,5138089,5138103
0.4808,1.1273,1.2692,60,18,38,22,3.6501,1.6263,48,2.0238,0.5972,5138191,5138215
0.5144,1.0156,1.4629,54,22,36,18,3.9189,2.1538,38,1.765,0.5978,5153040,5153059
0.5178,0.934,1.4657,56,22,38,18,3.7743,2.016,40,1.7583,0.587,5153059,5153079
0.5273,0.8163,1.4315,58,28,42,16,3.575,1.9543,46,1.6207,0.5817,5153079,5153102
0.508,0.9311,1.4639,56,34,36,20,3.8406,1.885,44,1.9556,0.563,5153102,5153124
0.5263,0.9048,1.563,54,34,36,18,3.7073,1.9511,44,1.7562,0.5693,5153124,5153146
0.5376,0.921,1.5275,50,38,36,14,3.5145,1.8951,44,1.6194,0.5938,5153168,5153190
0.4826,0.9084,1.399,54,34,28,26,3.7711,1.8895,44,1.8816,0.6038,5153190,5153212
0.5272,1.1675,1.1375,52,18,28,24,3.4613,2.0244,28,1.4369,0.6025,5168192,5168206
0.5453,0.9871,1.2679,56,24,34,22,3.5763,1.8212,40,1.7551,0.5956,5191038,5191058
0.5172,0.8122,1.2354,72,24,42,30,3.7722,2.08,46,1.6922,0.5779,5191083,5191106
0.5089,1.0406,1.4683,52,32,34,18,3.8404,1.8861,40,1.9543,0.5954,6019046,6019066
0.4747,1.0649,1.5278,50,26,36,14,3.8438,2.081,34,1.7628,0.6108,6102026,6102043
0.4766,1.0177,1.4683,58,28,32,26,4.1003,1.8212,46,2.2792,0.6253,6116127,6116150
0.4556,1.0149,1.3654,58,26,42,16,3.7092,1.9543,38,1.7549,0.5736,6116150,6116169
0.4729,0.9579,1.4964,60,26,36,24,3.5845,1.69,48,1.8945,0.6245,6116169,6116193
0.5,1.0399,1.4009,54,30,36,18,3.9087,1.9511,42,1.9576,0.598,6169028,6169049
0.4547,0.9643,1.4954,62,30,38,24,4.2979,1.9543,50,2.3436,0.5925,6169049,6169074
0.5078,0.9687,1.4639,68,28,36,32,3.9704,1.9543,46,2.016,0.5991,6169074,6169097
0.5256,0.9667,1.3004,58,24,32,26,3.5862,2.016,36,1.5702,0.5946,6169097,6169115
0.4626,0.947,1.3329,58,14,38,20,3.5158,2.081,36,1.4348,0.5743,6169181,6169199
0.5156,1.0514,1.235,70,22,36,34,4.162,1.755,54,2.407,0.6034,6176030,6176057
0.5504,0.9581,1.3016,60,16,40,20,3.3254,1.6263,44,1.6991,0.5941,6176156,6176178
0.4986,1.127,1.3325,54,30,30,24,3.6504,2.081,34,1.5694,0.5882,6176203,6176220
0.5113,0.8789,1.2679,54,28,38,16,3.3275,1.8212,38,1.5064,0.5767,6184040,6184059
0.52,0.937,1.1705,56,26,32,24,3.2526,1.7012,44,1.5514,0.5746,6184059,6184081
0.5,0.7843,1.365,52,36,36,16,2.9928,1.6912,44,1.3016,0.5958,6184081,6184103
0.4892,0.9052,1.3654,60,36,40,20,3.1915,1.4964,52,1.6951,0.5915,6184103,6184129
0.4542,0.9341,1.3325,56,42,38,18,3.5806,1.5614,46,2.0193,0.5915,6184129,6184152
0.5,0.9836,1.3325,58,36,38,20,3.5124,1.6263,48,1.8861,0.5813,6184152,6184176
0.4689,1.0321,1.4629,66,34,38,28,4.2994,1.7562,52,2.5432,0.5729,6184176,6184202
0.5469,0.8808,1.4629,52,30,42,10,3.4549,1.9886,40,1.4663,0.6096,6191024,6191044
0.4919,0.9874,1.5306,52,32,32,20,3.9841,1.8895,44,2.0947,0.6013,6191044,6191066
0.4984,1.016,1.6279,52,36,36,16,4.4362,1.9597,44,2.4765,0.5874,6191066,6191088
0.4733,0.9636,1.563,50,28,38,12,3.5811,2.211,34,1.3702,0.5991,6191088,6191105
0.4836,0.8808,1.56,58,28,38,20,3.9346,1.695,52,2.2396,0.5916,6191105,6191131
0.4783,1.0521,1.5278,60,18,28,32,4.4869,2.2759,38,2.211,0.5755,6199029,6199048
0.5138,0.9719,1.5938,64,18,34,30,4.4298,2.146,44,2.2838,0.5816,6199048,6199070
0.5558,1.035,1.563,58,22,36,22,4.0999,2.2759,36,1.8239,0.5726,6199070,6199088
0.5063,0.9027,1.3654,56,22,36,20,3.8539,2.081,38,1.7729,0.5838,6206148,6206167
0.5364,0.9438,1.5278,54,26,34,20,3.5163,1.9511,42,1.5652,0.5925,6206167,6206188
0.5522,1.0201,1.3979,56,28,36,20,3.7741,1.8861,42,1.8879,0.5946,6206188,6206209
0.5149,0.9087,1.3325,54,22,34,20,3.7896,1.9511,40,1.8385,0.5463,6214021,6214041
0.5662,0.8284,1.8246,48,38,32,16,3.6735,1.9511,46,1.7224,0.5381,6214041,6214064
0.5086,0.9325,1.6279,52,36,40,12,3.9703,2.08,42,1.8903,0.5434,6214064,6214085
0.5234,0.9284,1.5928,56,18,38,18,4.1003,2.2186,40,1.8817,0.6112,6236020,6236040
0.5441,1.016,1.4954,64,20,36,28,4.4219,2.146,44,2.2759,0.5959,6236040,6236062
0.538,1.0304,1.4304,62,18,38,24,4.2303,2.4059,36,1.8244,0.5828,6236062,6236080
0.5337,0.812,1.6578,58,20,36,22,3.9052,2.3409,38,1.5643,0.5758,6236169,6236188
0.5714,0.8203,1.5289,64,24,40,24,4.095,2.0841,50,2.0109,0.57,6236188,6236213
0.5137,1.1947,1.399,56,24,38,18,4.1777,2.419,30,1.7587,0.5784,6244026,6244041
0.5233,0.9464,1.7553,50,20,38,12,3.992,2.146,40,1.846,0.5542,6244041,6244061
0.5172,0.9504,1.6578,54,32,40,14,3.77,1.8861,50,1.8839,0.5769,6244079,6244104
0.5088,1.0151,1.4625,54,38,30,24,3.705,1.95,42,1.755,0.5783,6244104,6244125
0.492,0.9455,1.3341,62,20,30,32,3.8406,1.9543,44,1.8862,0.6657,7019022,7019044
0.5076,0.9951,1.4625,52,28,36,16,3.5858,1.8895,36,1.6963,0.6505,7019044,7019062
0.4792,0.9235,1.4639,56,26,42,14,3.6726,1.82,46,1.8526,0.65,7019062,7019085
0.474,0.8193,1.5306,58,38,36,22,3.7255,1.7598,50,1.9657,0.6577,7019085,7019110
0.5004,0.8524,1.3654,68,34,38,30,3.7756,1.7658,52,2.0098,0.6734,7019110,7019136
0.5,0.9876,1.3004,72,28,38,34,4.162,1.8895,48,2.2726,0.6716,7019136,7019160
0.4917,0.9894,1.3325,66,22,40,26,4.1001,2.081,40,2.0191,0.6438,7019160,7019180
0.4728,0.9364,1.563,52,24,36,16,3.5774,2.016,36,1.5613,0.6413,7019180,7019198
0.4908,0.8694,1.5278,60,28,34,26,3.9755,2.0192,44,1.9563,0.6686,7034026,7034048
0.5372,1.0384,1.4657,56,24,38,18,3.5111,1.9511,36,1.56,0.6879,7034048,7034066
0.5,0.9818,1.399,56,24,40,16,3.779,1.8861,44,1.8928,0.6818,7034066,7034088
0.5092,0.891,1.4964,60,32,38,22,3.9755,1.8895,48,2.086,0.6494,7034088,7034112
0.5497,0.8643,1.5978,68,34,38,30,4.4953,2.0244,54,2.4709,0.6357,7034112,7034139
0.5142,1.0466,1.5006,60,28,40,20,4.3001,2.4709,34,1.8292,0.6445,7034139,7034156
0.5011,0.948,1.5925,56,18,34,22,4.1691,2.211,40,1.9582,0.6417,7034156,7034176
0.5179,0.95,1.6253,46,26,34,12,3.5162,2.0891,32,1.427,0.6707,7034176,7034192
0.4557,0.8447,1.4954,56,24,36,20,3.7194,1.8212,48,1.8982,0.6523,7034192,7034216
0.5725,0.8752,1.4954,54,24,34,20,3.6616,2.0841,38,1.5775,0.5909,7049030,7049049
0.5217,0.8517,1.5603,66,30,32,34,4.485,2.0962,58,2.3888,0.62,7049049,7049078
0.5156,0.9934,1.5603,54,36,36,18,4.162,2.34,32,1.822,0.6339,7049078,7049094
0.4717,0.9179,1.5938,62,16,32,30,4.3076,2.146,46,2.1616,0.636,7049094,7049117
0.5328,1.0121,1.365,66,20,38,28,3.9057,2.0317,40,1.8739,0.6499,7049117,7049137
0.5106,0.9583,1.2675,62,16,38,24,3.872,2.081,38,1.7909,0.642,7049137,7049156
0.5172,0.9309,1.365,64,20,38,26,3.9042,1.9769,46,1.9273,0.635,7049156,7049179
0.501,0.9255,1.365,62,26,46,16,3.927,2.0192,42,1.9078,0.6259,7049179,7049200
0.4963,0.896,1.5306,54,22,36,18,3.7978,1.9673,44,1.8306,0.681,7064024,7064046
0.5543,0.9819,1.4304,56,28,38,18,3.5488,1.885,40,1.6638,0.6791,7064046,7064066
0.508,0.8633,1.3654,60,26,42,18,3.8406,1.9673,46,1.8733,0.6618,7064066,7064089
0.5415,0.8623,1.399,64,26,38,26,3.7291,1.9511,44,1.778,0.6798,7064089,7064111
0.5251,0.8972,1.4964,60,30,42,18,3.9691,2.0192,46,1.9499,0.6938,7064111,7064134
0.502,0.7546,1.56,64,34,42,22,4.0655,2.0841,52,1.9814,0.6764,7064134,7064160
0.5392,0.8406,1.5278,56,34,32,24,3.5291,2.041,38,1.4881,0.6398,7064160,7064179
0.4906,0.8938,1.5306,54,28,34,20,3.7095,1.9028,44,1.8066,0.6479,7064179,7064201
0.5312,1.0156,1.4964,62,20,38,24,4.162,2.211,42,1.9511,0.6267,7079032,7079053
0.5047,0.8935,1.6253,66,30,36,30,4.3804,2.211,54,2.1695,0.6364,7079053,7079080
0.5092,0.8871,1.3979,64,26,38,26,3.7106,2.211,36,1.4997,0.6371,7079080,7079098
0.4925,0.8459,1.3004,76,14,42,34,4.1002,1.8895,54,2.2107,0.6308,7079098,7079125
0.5417,1.0028,1.3654,64,28,40,24,3.8398,2.0192,38,1.8206,0.6747,7079125,7079144
0.5107,0.8838,1.3979,64,20,38,26,3.8523,2.08,46,1.7723,0.6477,7079144,7079167
0.5166,0.9367,1.4629,60,30,38,22,3.9022,1.9673,44,1.9349,0.6271,7079167,7079189
0.4986,0.8161,1.3654,60,24,42,18,3.522,2.211,34,1.311,0.6659,7094040,7094057
0.5178,0.9141,1.365,66,22,38,28,3.7743,1.7562,54,2.0181,0.6972,7094057,7094084
0.4747,0.9745,1.3,62,34,36,26,3.8362,1.9543,42,1.8818,0.6991,7094084,7094105
0.5353,0.9963,1.4304,62,22,42,20,3.6609,1.8212,42,1.8398,0.6688,7094105,7094126
0.5076,1.0121,1.4009,56,28,34,22,3.9693,1.9597,42,2.0096,0.6713,7094126,7094147
0.4361,1.0172,1.399,54,22,36,18,3.5898,2.015,34,1.5748,0.6742,7094147,7094164
0.4957,1.0115,1.4629,66,24,38,28,3.9429,1.5654,56,2.3775,0.6557,7094164,7094192
0.4634,1.0074,1.4629,54,38,38,16,3.5317,1.9543,36,1.5774,0.6621,7094192,7094210
0.509,0.9725,1.3979,56,26,44,12,3.5844,1.9543,40,1.6301,0.7071,7101022,7101042
0.5024,0.937,1.3329,62,22,42,20,3.6596,1.8246,44,1.835,0.6953,7101042,7101064
0.4855,0.9113,1.3979,50,32,38,12,3.4134,1.8385,38,1.5749,0.701,7101064,7101083
0.5105,0.956,1.4304,58,30,36,22,3.5854,1.6572,50,1.9282,0.6912,7101083,7101108
0.5178,0.9013,1.3016,62,32,42,20,3.515,1.8304,44,1.6846,0.7099,7101108,7101130
0.52,0.9571,1.4304,60,32,36,24,3.8774,1.82,48,2.0574,0.7145,7101130,7101154
0.4672,0.9776,1.5603,60,36,36,24,4.3131,2.016,48,2.297,0.6823,7101154,7101178
0.4785,1.0088,1.56,54,26,40,14,3.8133,1.755,44,2.0583,0.6741,7109036,7109058
0.4918,0.9093,1.4982,58,32,44,14,3.5904,1.8246,46,1.7658,0.6966,7109058,7109081
0.4837,1.0331,1.4639,60,34,28,32,4.031,1.7658,48,2.2652,0.695,7109081,7109105
0.5152,0.9314,1.3654,70,28,40,30,4.1652,1.95,50,2.2152,0.7121,7109105,7109130
0.502,1.0309,1.3004,58,22,38,20,3.534,2.146,30,1.388,0.7232,7109130,7109145
0.4895,0.8936,1.3654,62,16,38,24,3.7275,1.7742,48,1.9533,0.698,7109145,7109169
0.5177,0.9898,1.3,62,28,26,36,3.6412,1.8246,42,1.8166,0.6791,7109169,7109190
0.5089,0.9107,1.3004,64,20,42,22,3.5762,1.885,42,1.6912,0.6798,7109190,7109211
0.499,1.0195,1.5614,54,16,30,24,4.1701,2.145,38,2.0251,0.6638,7116030,7116049
0.4928,1.0521,1.5614,56,22,32,24,4.2291,2.081,40,2.148,0.6626,7116049,7116069
0.5064,1.0367,1.4625,62,20,36,26,4.3638,2.0841,42,2.2798,0.6504,7116069,7116090
0.5353,0.9674,1.4639,54,20,36,18,3.6609,2.21,32,1.4509,0.6629,7116090,7116106
0.4749,0.9576,1.6253,52,26,32,20,3.9691,1.9597,46,2.0093,0.6947,7116106,7116129
0.4822,0.9405,1.43,60,30,36,24,3.7844,1.885,44,1.8994,0.7082,7116129,7116151
0.4708,0.914,1.3329,60,26,40,20,3.3252,1.8246,42,1.5006,0.6768,7116151,7116172
0.5295,0.9976,1.4629,56,32,38,18,3.4567,1.5654,46,1.8913,0.6566,7116172,7116195
0.4908,0.8741,1.3329,58,30,40,18,3.3214,1.8304,42,1.491,0.6588,7116195,7116216
0.476,1.0412,1.5278,52,26,40,12,3.9695,2.0962,40,1.8733,0.6656,7124026,7124046
0.4903,0.9984,1.495,58,26,40,18,4.1122,1.8895,44,2.2228,0.6454,7124046,7124068
0.515,0.9392,1.3979,62,18,40,22,4.3077,1.95,48,2.3577,0.6395,7124154,7124178
0.4728,1.077,1.3979,56,22,34,22,3.5774,1.7658,40,1.8116,0.6165,7131033,7131053
0.5172,1.0136,1.3341,62,26,26,36,3.7722,1.6912,48,2.081,0.6228,7131053,7131077
0.5317,0.9031,1.3654,58,24,36,22,3.0565,1.6302,46,1.4263,0.6165,7131115,7131138
0.4898,1.0013,1.1375,58,32,34,24,3.1877,1.625,44,1.5627,0.6333,7131138,7131160
0.4887,1.0041,1.2679,60,34,34,26,3.3275,1.5614,50,1.7662,0.6209,7131160,7131185
0.5359,0.9811,1.5275,50,34,32,18,3.6411,1.95,42,1.6911,0.5493,7228035,7228056
0.539,1.022,1.3975,50,28,36,14,3.3958,1.9511,36,1.4447,0.55,7228056,7228074
0.5174,0.8831,1.5289,54,30,34,20,3.7711,1.8304,48,1.9407,0.5626,7228074,7228098
0.5081,0.8402,1.6626,56,24,38,18,3.7096,1.8385,50,1.8712,0.5494,7228142,7228167
0.5258,0.9852,1.43,54,32,32,22,3.7109,2.0841,38,1.6268,0.5714,7228191,7228210
0.553,0.9595,1.4625,62,34,40,22,3.6611,1.8212,48,1.8399,0.597,7236128,7236152
0.5249,0.9247,1.4333,64,32,38,26,3.8407,2.0244,48,1.8163,0.5838,7236152,7236176
0.5086,0.9696,1.3325,56,28,38,18,3.7062,2.016,36,1.6901,0.5976,7236176,7236194
0.4914,0.9534,1.3654,54,22,34,20,3.7062,1.885,40,1.8212,0.5824,7236194,7236214
0.4901,0.9634,1.5289,54,28,38,16,3.4511,1.6263,46,1.8248,0.5923,7243027,7243050
0.4836,0.9757,1.3685,62,32,42,20,3.7847,1.6912,48,2.0935,0.6053,7243050,7243074
0.5172,0.8972,1.43,68,30,36,32,3.7722,1.8304,50,1.9418,0.5982,7243074,7243099
0.5077,0.8915,1.4304,64,32,38,26,3.8494,1.9511,46,1.8983,0.6083,7243099,7243122
0.4843,0.9777,1.4982,60,30,32,28,4.0353,1.9543,44,2.081,0.6115,7243122,7243144
0.507,0.878,1.4954,56,26,38,18,3.2078,1.9543,38,1.2535,0.5941,7243144,7243163
0.4819,0.8979,1.5306,64,34,30,34,3.9212,1.6263,60,2.2949,0.589,7243163,7243193
0.5314,0.9927,1.6253,62,48,32,30,4.161,1.8895,50,2.2715,0.5907,7243193,7243218
0.4911,0.7056,1.5603,60,24,38,22,4.1052,2.7331,36,1.3721,0.6403,7251040,7251058
0.517,0.989,1.4069,56,30,40,16,3.5403,1.8246,38,1.7157,0.6259,8004057,8004076
0.4906,0.978,1.4359,58,28,36,22,4.0293,1.8304,48,2.1989,0.6671,8004076,8004100
0.4999,1.0104,1.4333,56,30,38,18,3.7711,1.9769,38,1.7942,0.6858,8004100,8004119
0.4759,0.964,1.3654,64,20,38,26,3.9705,1.885,46,2.0855,0.6963,8004119,8004142
0.4917,0.9711,1.4304,60,26,40,20,3.7108,1.8895,40,1.8213,0.6903,8004142,8004162
0.4547,1.0365,1.3101,68,22,36,32,4.2979,1.8246,50,2.4733,0.6704,8004162,8004187
0.5108,1.1027,1.3016,66,22,32,34,4.1213,1.9543,38,2.167,0.654,8004187,8004206
0.4917,1.0188,1.5275,60,12,36,24,4.1001,2.211,36,1.8892,0.6195,8011029,8011047
0.4805,0.9932,1.4304,58,16,40,18,3.6627,2.016,38,1.6466,0.6439,8011047,8011066
0.5636,1.0131,1.4683,56,26,38,18,3.7354,1.7598,44,1.9756,0.6432,8011066,8011088
0.4749,0.9892,1.4639,52,32,36,16,3.9786,2.1052,40,1.8734,0.6407,8011088,8011108
0.4817,1.0441,1.5278,52,26,38,14,3.6457,1.8895,38,1.7562,0.632,8011108,8011127
0.5359,0.9106,1.56,54,30,38,16,3.6411,1.7562,46,1.8849,0.6295,8011127,8011150
0.4576,0.9053,1.4954,54,36,40,14,3.835,1.9511,44,1.8839,0.6738,8011150,8011172
0.4927,1.0588,1.43,56,30,34,22,3.7154,1.755,42,1.9604,0.6912,8011172,8011193
0.4622,1.0757,1.3325,52,26,34,18,3.3866,1.8304,36,1.5562,0.663,8011193,8011211
0.4629,1.0439,1.43,50,32,34,16,3.4423,1.69,38,1.7523,0.664,8019028,8019047
0.4496,1.0086,1.2679,54,24,38,16,3.0908,1.5935,40,1.4973,0.6748,8019047,8019067
0.5113,1.0009,1.3665,54,34,42,12,2.9264,1.3895,48,1.5369,0.6853,8019067,8019091
0.4887,1.0007,1.3004,50,42,42,8,3.0618,1.4964,44,1.5654,0.6607,8019091,8019113
0.4792,0.9243,1.399,52,38,38,14,3.1227,1.4964,46,1.6263,0.6366,8019113,8019136
0.4708,0.887,1.2043,60,34,42,18,3.2027,1.4964,48,1.7062,0.6726,8019136,8019160
0.4849,0.8757,1.1705,58,36,40,18,3.1549,1.5077,46,1.6473,0.6756,8019160,8019183
0.4891,1.0045,1.3016,52,36,38,14,3.3465,1.5299,42,1.8166,0.6591,8019183,8019204
0.4941,1.0918,1.4954,52,30,34,18,4.2422,1.8951,40,2.3471,0.6271,8049035,8049055
0.5255,0.9831,1.4964,76,26,36,40,5.3421,2.0962,62,3.2459,0.6107,8049055,8049086
0.5037,1.0314,1.4954,54,30,34,20,4.3534,2.8071,22,1.5464,0.5923,8049086,8049097
0.4906,0.9367,1.563,54,6,36,18,3.7095,2.1927,38,1.5168,0.6051,8049097,8049116
0.5438,0.9497,1.5928,52,30,38,14,3.7073,1.82,44,1.8873,0.6172,8049116,8049138
0.4531,0.9198,1.56,48,38,36,12,3.7323,2.016,42,1.7162,0.6065,8049138,8049159
0.4502,0.9594,1.6253,56,36,40,16,3.9087,1.6912,50,2.2175,0.609,8049159,8049184
0.4744,0.9357,1.4954,64,38,36,28,3.836,1.7598,52,2.0762,0.632,8049184,8049210
0.5311,1.0163,1.3654,64,20,34,30,4.1611,1.8488,48,2.3123,0.6607,8064023,8064047
0.4925,1.065,1.4304,58,26,36,22,4.1002,2.21,36,1.8902,0.6472,8064047,8064065
0.4729,0.9419,1.4009,58,18,36,22,3.5845,2.08,34,1.5045,0.6185,8064086,8064103
0.4962,1.0337,1.3361,64,16,36,28,3.67,1.695,46,1.975,0.6391,8064103,8064126
0.5411,0.8333,1.5955,60,40,38,22,3.966,2.016,50,1.9499,0.6208,8071044,8071069
0.5001,1.021,1.4315,58,36,30,28,4.5509,2.146,44,2.4049,0.6283,8071069,8071091
0.507,0.9732,1.6588,66,28,32,34,5.2809,2.2759,50,3.005,0.6089,8071091,8071116
0.5074,1.004,1.6604,58,22,34,24,4.3628,2.6777,30,1.6851,0.6067,8071116,8071131
0.4825,1.0312,1.5614,54,12,34,20,4.0505,2.2138,36,1.8367,0.6211,8071131,8071149
0.5559,0.9475,1.5928,56,24,38,18,3.9758,1.9543,44,2.0215,0.6125,8071149,8071171
0.4839,1.0001,1.6588,48,34,28,20,4.0384,2.21,38,1.8284,0.6053,8071171,8071190
0.5355,0.8604,1.7228,56,28,36,20,3.7806,1.9543,46,1.8263,0.6005,8071190,8071213
0.5161,0.9669,1.625,50,30,30,20,4.0321,2.0841,42,1.948,0.5786,8086100,8086121
0.5011,1.1197,1.5289,54,24,36,18,3.9108,2.081,36,1.8298,0.5974,8086121,8086139
0.5,1.0981,1.2712,56,22,40,16,3.51,1.95,32,1.56,0.6406,8094201,8094217
0.4892,0.9485,1.3016,62,22,40,22,3.457,1.9511,36,1.506,0.6115,8101027,8101045
0.5265,0.9579,1.3979,66,20,40,26,3.7061,1.6912,50,2.0148,0.617,8101045,8101070
0.5078,1.0182,1.2692,68,28,38,30,3.9704,1.9511,46,2.0193,0.6122,8101070,8101093
0.5082,1.0314,1.235,66,16,36,30,3.9671,2.041,40,1.9261,0.6454,8116043,8116063
0.5311,0.9497,1.2675,68,18,38,30,4.1611,2.016,46,2.145,0.6257,8116063,8116086
0.5061,0.9827,1.3329,62,20,48,14,3.9833,2.21,36,1.7733,0.6243,8116086,8116104
0.5408,0.9104,1.399,62,18,38,24,3.9662,2.016,44,1.9501,0.6192,8116104,8116126
0.5292,0.93,1.4304,62,26,38,24,4.3003,2.145,44,2.1553,0.6204,8116126,8116148
0.4995,1.0231,1.495,56,22,34,22,4.0342,2.2759,34,1.7583,0.6036,8116148,8116165
0.4839,0.9916,1.5603,54,20,38,16,3.9045,2.015,40,1.8895,0.6104,8116165,8116185
0.5153,0.8997,1.4629,64,26,38,26,3.9101,1.8895,50,2.0206,0.5985,8116185,8116210
0.5234,0.9717,1.495,58,20,34,24,4.1003,2.015,44,2.0853,0.5933,8124035,8124057
0.5004,0.9237,1.4304,56,26,38,18,3.7756,2.146,38,1.6296,0.5925,8124057,8124076
0.4911,0.8573,1.3,70,16,40,30,3.7061,1.8895,48,1.8166,0.6114,8124076,8124100
0.4994,0.91,1.3325,64,26,40,24,3.3862,1.82,42,1.5662,0.5885,8124100,8124121
0.51,1.0323,1.3016,56,24,38,18,3.3162,1.6912,38,1.625,0.5913,8124121,8124140
0.4992,1.0749,1.365,54,26,42,12,3.5256,1.6912,42,1.8344,0.5772,8124140,8124161
0.5006,0.9574,1.5275,54,34,38,16,3.7745,1.7598,46,2.0147,0.5746,8124161,8124184
0.5,0.9322,1.43,50,32,34,16,3.4024,1.8895,36,1.5129,0.5585,8124184,8124202
0.4906,0.9485,1.3654,66,18,40,26,4.1154,2.081,44,2.0344,0.6041,8131033,8131055
0.5075,1.035,1.3654,64,24,38,26,4.1002,2.0192,44,2.081,0.6015,8131055,8131077
0.4911,0.8661,1.3004,58,24,38,20,3.7061,2.081,38,1.6251,0.5917,8131077,8131096
0.5082,0.9272,1.4954,54,24,36,18,3.3279,1.82,40,1.5079,0.596,8131096,8131116
0.5078,0.902,1.4315,60,30,42,18,3.6046,1.6912,50,1.9133,0.591,8131116,8131141
0.5271,0.9268,1.5278,52,42,34,18,3.5762,1.8304,44,1.7458,0.5926,8131141,8131163
0.4521,0.918,1.4954,56,36,34,22,4.0356,1.885,48,2.1506,0.5967,8131163,8131187
0.475,1.0217,1.6575,52,36,38,14,3.8702,1.8246,40,2.0455,0.5982,8131187,8131207
0.5253,0.8987,1.4954,60,20,30,30,3.8438,1.8304,48,2.0134,0.5802,8146024,8146048
0.544,1.0279,1.3975,52,30,30,22,3.706,2.0192,34,1.6869,0.5882,8146048,8146065
0.5299,1.0582,1.43,56,22,36,20,4.2951,2.016,44,2.2791,0.6054,8146065,8146087
0.4604,1.0219,1.495,52,28,30,22,4.0971,2.2759,36,1.8211,0.5985,8146087,8146105
0.4535,0.8912,1.4954,60,18,32,28,3.586,1.8861,42,1.6999,0.6006,8146105,8146126
0.4776,0.4563,1.3685,100,22,38,62,3.1331,1.6263,80,1.5068,0.5981,8146126,8146166
0.5247,1.0609,1.2679,64,20,38,26,3.966,1.8212,44,2.1449,0.5909,8154026,8154048
0.4857,1.014,1.4629,62,28,28,34,4.4249,2.081,46,2.3438,0.587,8154048,8154071
0.4908,1.1072,1.4333,58,22,32,26,3.9755,2.1489,34,1.8266,0.5991,8154071,8154088
0.4751,1.0222,1.4009,60,14,32,28,3.8407,1.9511,40,1.8896,0.6058,8154088,8154108
0.5001,1.0774,1.3329,64,20,38,26,4.031,1.8246,44,2.2064,0.5975,8154108,8154130
0.4728,1.128,1.2675,56,20,36,20,3.5774,2.016,32,1.5613,0.5752,8154130,8154146
0.4747,1.0147,1.43,58,20,30,28,3.8438,1.6912,46,2.1526,0.5788,8154146,8154169
0.5073,1.0273,1.5275,56,32,38,18,3.7154,1.8246,42,1.8908,0.5669,8154169,8154190
0.4843,1.081,1.4009,52,20,38,14,3.6636,1.9543,34,1.7093,0.5801,8161042,8161059
0.519,1.0444,1.5306,52,24,36,16,3.6513,1.7742,42,1.8771,0.59,8161059,8161080
0.4929,1.0296,1.4639,60,30,38,22,4.3599,1.8951,48,2.4648,0.5858,8161080,8161104
0.5006,1.0278,1.5278,60,28,36,24,4.1732,2.1489,40,2.0242,0.5903,8161104,8161124
0.4691,0.9824,1.5278,58,22,38,20,4.0401,2.0891,40,1.9509,0.5833,8161124,8161144
0.4924,0.9866,1.5275,56,24,34,22,3.5858,1.8951,40,1.6907,0.5618,8161144,8161164
0.4897,0.9374,1.4657,52,28,32,20,3.3213,1.7658,40,1.5555,0.5921,8161164,8161184
0.5253,0.9675,1.4315,58,32,38,20,3.8438,1.6263,50,2.2175,0.5802,8161184,8161209
0.5089,1.0449,1.5928,50,24,30,20,3.7061,1.9543,36,1.7518,0.6051,8169033,8169051
